"","PER","PBR","PCR","PSR"
"036490",28.2221520810811,7.24146759361997,12.9739747763578,3.82698292617801
"039490",5.03363165197612,1.22730649381261,NA,NA
"336260",NA,6.38963180487805,NA,7.09113533997401
"005940",5.97445210701906,0.594057947879508,NA,NA
"005830",6.03725841088046,0.51865141592104,2.7136583011583,NA
"204320",502.765026206897,1.70568387459055,6.78148174883721,0.524137171205177
"285130",13.2624878175383,3.51720789654813,13.6544560809717,2.77652972091875
"012750",21.7940394581281,2.23734504190146,8.94033778002309,1.39294427517654
"035760",55.9983493181019,0.841780111011307,5.62554038877119,0.939580701875442
"012510",46.5259079771127,6.63987832437186,25.0727853235294,8.62209322381729
"007070",16.6894299287411,1.05372675464907,3.48697270471464,0.317129864707807
"036460",NA,0.395020206329507,0.939883205167641,0.146664313108089
"008560",5.69657876685474,0.664132961396383,NA,NA
"112610",114.231276087379,7.95884200924464,147.0727679625,3.64229329388092
"020150",80.3430005620609,4.01903247891284,69.3059823030303,6.38973016204135
"042660",35.9906920837182,0.805581270211941,NA,0.443343565538676
"253450",102.379690709459,4.97363998851141,582.776700961538,5.76457836218376
"282330",22.0450797799511,3.88193353760046,5.332015156712,0.437599095497711
"010060",NA,1.44453791738274,NA,1.7209658474407
"081660",20.0831985676259,1.50302299084693,6.27317887842697,0.892215737950652
"000080",28.6763149936563,2.31428512515126,6.49487071564786,1.10190866017374
"001040",32.2730577647059,0.181737968342838,0.922604229820628,0.0874422751952399
"004170",NA,0.535349845767504,4.90120343048516,0.567677599438073
"032500",91.3185662781955,9.95522075,20.1918026849543,7.17599368685377
"028050",12.5302287581699,1.93930581020421,69.0855855855856,0.456112176770606
"047040",10.3832434933756,1.10077120038102,7.2153881082762,0.362157201742721
"088350",12.8561650361548,0.216757223485202,1.99582963549921,NA
"307950",52.7563043559322,5.53453406294452,26.9257954757785,1.99195056764367
"240810",28.3562413752556,4.18286637481146,12.3200373456242,2.54215822394353
"009240",42.1152474961598,4.35952076959771,14.1983563542206,1.32609558016929
"014680",23.5110605338223,4.63571770448337,17.4836795606061,4.6581739504279
"047050",10.2381724652137,0.772826710810212,2.18382616681566,0.113765948389561
"000990",16.2883976457831,3.40281148905109,8.72217422322581,2.88906294390426
"030000",15.823650071474,2.45262680576071,11.3468907574032,0.906380334528185
"095700",106.410907898551,5.47426105871389,NA,158.753570702703
"298020",23.5048810380117,4.49464317305004,5.69310858002833,0.622959494342839
"375500",NA,NA,NA,NA
"357780",41.3628011943128,5.14899767079646,18.9181019913295,5.56959224760689
"268600",NA,54.2631089947917,NA,2604.62923175
"010620",NA,1.12698439417107,10.4224045046875,0.955635943123209
"058470",NA,7.59181191817373,25.6584985971944,12.7209049180328
"064760",NA,10.0564695009242,41.2788315629742,11.920574057844
"028300",NA,6.51767975870111,NA,64.6433220195729
"064350",71.6466342758064,1.64986306830337,39.3802422437943,0.797417033192116
"000880",11.1842078882133,0.129202885714749,0.694526023555723,0.0469536223086212
"145020",57.6709111904762,3.05021819670067,32.5999767160162,11.4795178672986
"007700",30.7820512820513,4.78720319013957,17.0834411384217,3.15317574021012
"272210",22.4347105817308,2.03339683397889,12.0130944533753,1.27815990653722
"000060",5.2463900487126,0.842949852782229,6.48986728837877,NA
"011210",32.7232638065574,0.566130375847301,10.5558915505024,0.302800141409545
"138930",4.3495691407279,0.234641685256017,NA,NA
"007310",19.3789401787394,1.42865756363132,22.3911015326087,0.793551886051081
"001450",6.77435974691172,0.467960538639249,1.84416830708661,NA
"006650",16.8887578616352,1.13417982155113,7.08525725593668,1.14104743187975
"042670",16.060327624328,0.532362831476944,2.27424509944804,0.301203255630758
"078340",27.2851319651741,2.2451382765326,21.4021913170732,4.3098715324165
"006260",17.2037825059102,0.490763178599528,3.11301867959504,0.209028848271306
"069960",29.1947948179232,0.407844141982791,7.91208201888975,0.902865597263769
"138040",4.55643872799673,0.324442447632065,NA,NA
"012450",16.6403377265239,0.675698899555139,4.64719806763285,0.379625098658248
"235980",NA,30.3749147073609,NA,NA
"294870",8.36562158719346,0.67156758056872,NA,0.501909943191107
"003090",21.2419124085366,1.87143359387591,14.3755445735901,1.54224465505792
"066970",NA,13.8546360197368,60.4343504966887,7.68794180707666
"048410",NA,32.8182271425781,224.039097293333,134.423458376
"002380",4.84256048792757,0.55053432615326,4.24783508604207,0.568121621488709
"017800",19.8502452027311,1.842932848937,12.0982288303457,1.03763636245333
"004800",NA,0.822962516406157,7.43772341840403,0.743611965428017
"111770",12.3454089925525,0.914451809528586,5.26846838543773,0.739302995540058
"010120",20.7394366197183,1.25008843296781,6.11630321910696,0.735422649519291
"005290",19.8838917523474,3.86782551894977,13.0115789347158,1.80647001204948
"005250",10.9319961842105,1.11704293247684,49.0648647637795,1.08728630692724
"004370",11.5918362693603,0.840111120546608,7.43579993952484,0.652090190923555
"298050",18591.7842,4.87845295198111,5.95127535211268,0.776404585316963
"323990",NA,43.7387060518732,NA,NA
"200130",19.1574376099379,4.70749001098901,20.0022532762646,2.54106727236777
"010780",16.5158537713366,1.47573312115108,NA,1.70882125824725
"000240",10.3336588672566,0.500372854735038,13.4838735796767,2.13370103301255
"120110",8.50218114060964,0.754512933682373,3.46145645316253,0.428468978469314
"237690",NA,8.78114285714286,NA,21.0011539081386
"034230",NA,1.05304712276786,NA,3.32594922934567
"185750",17.8376873034934,2.96216852248006,15.6656966155321,1.25397709669992
"098460",207.456759673913,7.7553928850061,50.4921214021164,10.632881275766
"278280",70.2564102564103,8.53962600178094,100.418848167539,12.3344051446945
"140410",NA,24.1418180492958,NA,47.9459882937063
"003000",NA,6.02673350663717,2334.92875285714,9.63140911608721
"069080",16.0783317517401,3.18829582930757,10.2359837296898,4.71252022101326
"069620",128.53856640625,2.36664794303797,16.2900361386139,1.55892898427137
"030190",31.0648920127119,5.66562172720247,19.6024452272727,3.28758498430493
"031430",27.564047151277,2.18810043668122,13.4130975143403,1.0584760467748
"004000",9.1364185110664,1.10100018185125,7.17629395495851,1.43741690408357
"039030",73.9173,3.84196800878477,30.8713429411765,4.84293598892648
"056190",14.3734510249307,1.21660394372802,4.64531407341092,1.00351002191851
"178920",NA,4.9151479204666,17.1878287601978,5.31128856646295
"032350",NA,5.43849181999115,NA,73.1930357440476
"181710",67.837610046729,0.787184066261794,10.2740612526539,0.866597931590258
"001740",39.1345159327536,0.601318665514631,NA,0.127061312423418
"139130",4.17392666445983,0.238972403618194,NA,NA
"336370",NA,10.6343001069669,57.4575682585551,11.9931273428571
"141080",NA,11.0790870383586,NA,25.1410052024292
"014820",23.3800003300971,1.95307383130576,9.01250012724551,1.11643024293
"036540",87.5776337447853,4.02343695050733,17.1370399764706,2.49086621887978
"161890",8.2503568558952,1.32359107686149,10.8850387160494,1.0003269071931
"035900",40.6717026983051,6.4436908141783,54.2902818823529,8.30896973407202
"000210",2.91396488831683,0.458241917167502,1.07711335719514,0.93962854773003
"086450",23.0253488372093,2.95345800826067,21.7786294416244,2.30212305490968
"051600",17.7985074626866,1.47404202719407,20.7808310991957,1.18957182320442
"048260",12.2429929803738,6.94960344244032,12.2429929803738,2.07409792416086
"248070",34.515994592545,11.5053315308483,31.9683854678571,1.2472570270785
"108320",22.590551862069,3.07686456885215,19.7327109638554,1.40960066270763
"016380",27.0982190973054,1.86096539087077,13.9243156592308,0.772780496798156
"000250",NA,4.64726021187427,374.2496739375,7.17554797243859
"175330",3.61993323774415,0.326601735441436,NA,NA
"192820",64.1008401168224,5.04508267193821,33.0544091204819,0.991943002747849
"042700",35.2932256037924,6.87744302897705,47.1517494066667,6.86942736111111
"151910",NA,39.5399508056604,236.601963691936,25.7356521910526
"086520",67.4878067510548,2.71693735349074,10.0531805153991,1.68933356569497
"013890",28.8064972707424,3.18372966940154,188.476796428571,1.33333762001011
"086900",NA,4.77509954901961,41.897647655914,8.30216171590909
"060250",45.33012265,8.82481297534069,22.9326084232715,2.17654238076184
"214320",19.0236220472441,1.54081632653061,11.4938154138915,0.989271967897797
"009420",64.7731142878788,7.07395291174848,1425.00851433333,14.4752557889391
"192080",11.0116116170971,1.3326910061429,6.12786910109019,1.87876630902461
"194480",NA,14.7277796780341,NA,20.8277962255319
"023590",4.46061431712627,0.378819581474177,NA,0.259744618690444
"144510",300.287965,24.3476728378378,138.594445384615,14.7337552920561
"213420",NA,5.66626320539419,25.7048363764706,7.57597466019418
"003850",46.7917472118959,3.69878930355569,28.1587919463087,2.24007474639616
"003520",NA,10.6474264725524,84.004523342069,5.84204119165468
"006120",4.20686683520599,0.429304939993885,6.87413369033048,0.248530466865804
"020560",NA,1.0212575707335,NA,0.285589267014094
"022100",132.637194610345,3.11876646786486,17.5906035535061,1.19678862591786
"005300",NA,0.942288183768871,4.05270880355966,0.544549092559787
"005850",18.0487155890411,0.832024006595566,7.28378755651106,0.473373498682635
"001120",4.06354838709677,0.687773417505545,4.74612244897959,0.107183805151295
"004490",20.2503770739065,1.18165815877486,7.24946004319654,1.07167943805875
"046890",65.8392438202247,1.4819657814871,13.0505405345212,1.01633729945365
"073240",NA,0.948431317561665,4.93708607394115,0.510152672587184
"039200",NA,22.9852806477273,NA,30.2243230586207
"003240",11.8285595463138,0.375239603010404,7.49827201917316,0.718982879466851
"000670",8.94625761689291,0.319569451254007,4.68882909090909,0.372643638876673
"001230",34.3763084892473,1.04760681708173,3.54321989019949,0.429852422621106
"114090",NA,1.95206524362664,NA,5.1462576395664
"084850",71.168442755102,3.91093872336449,35.3437874493243,2.67495808872411
"298380",NA,12.6770442116869,NA,141.95159382716
"084370",337.193189428571,4.73966330522088,68.2182753179191,5.8251538153998
"002840",20.8682432432432,4.03951793721973,19.6184210526316,3.66432203389831
"183490",NA,17.1798079655172,NA,48.2765921511628
"082270",555.92913665625,6.57904303735207,63.534758475,13.5386091118721
"009900",NA,6.47146904347826,24.7557235758836,1.47187923856613
"069260",18.8321720927419,1.35944656643866,10.2985196890849,1.57384285728728
"298000",NA,3.17109940357853,7.58199881164587,0.702206911732336
"085660",NA,1.61688584848485,21.9572408720682,1.54926221889574
"005440",13.274617385654,0.430931100410921,5.63814394336918,0.29143902921723
"003690",7.74224996650246,0.447971709043528,2.12593955601932,NA
"267270",NA,0.703644071244094,4.06490161244541,0.426756432893983
"079160",NA,3.21252170892671,NA,1.58533596160439
"140860",103.0659372,19.4097810169492,82.45274976,14.4755529775281
"025900",64.9016537659574,2.1754227121666,11.1817365359238,2.0475082071419
"284740",12.694408852349,1.76409897313934,14.2860039199396,1.20230544050343
"028150",7.79427915335463,0.784503376477209,5.61475115074799,0.783369792084772
"097520",24.65532671875,3.74363205219454,48.552028,0.72200453443148
"241590",25.9696130174564,1.93745392,13.4025930759331,0.933304787596343
"020000",12.0834606345476,0.913234902309059,6.88288152610442,0.859856593360649
"363280",NA,2.07178129864085,NA,NA
"093370",175.9529561,4.37693920646766,26.0028999162562,4.03561825917431
"018670",3.5648078749058,0.49828830778954,4.14048144420131,0.214423318903973
"006040",3.99710358063175,0.74257055169485,2.39110671680756,0.336577580758058
"048530",56.8376538724832,9.9166398442623,119.279020098592,18.6537674603524
"057050",8.51818988464951,0.534045393858478,4.14507772020725,0.417627354591726
"005690",NA,18.6387278896673,118.252373611111,28.1553270502645
"039130",NA,6.95290552673583,NA,7.94889655565693
"214150",23.4640985968586,7.24013381583199,23.5256841574803,11.7167132862745
"268280",26.3083573487032,3.49636154729988,12.9673295454545,2.45403225806452
"272450",NA,8.4775967413442,NA,3.06291390728477
"300720",11.3734739368421,0.795523504638492,7.29068842105263,1.10898083136611
"089590",NA,3.9866990625,NA,2.29261633090186
"067160",28.5484786967213,7.07909431097561,14.4519269751037,5.3147218733469
"218410",479.337162,4.41581908797789,NA,13.5982173617021
"033640",NA,3.86237209247889,21.7393988617711,2.92937766967404
"071840",NA,0.49642385046729,2.58408739459459,0.235978067477849
"103140",13.7587901724618,0.683944284706858,8.63979924366812,0.381422352483035
"192400",9.13218246485473,1.28059386121698,10.6144212309368,1.657713285131
"112040",NA,3.7078125,NA,7.52139461172742
"064960",16.5047895294118,1.18030833495465,6.44551723187365,0.954460030190284
"088800",NA,11.3135535384615,NA,3.83737703036053
"036830",0.644455454079157,0.897361146221407,13.1136231819464,3.94465797030123
"001800",13.4182452283871,0.297568891521447,2.47421842778967,0.456002633282175
"005880",86.3276238522727,0.890288397867104,2.93200729409494,0.859272808392716
"105630",19.6881959910913,2.09776934029426,17.4358974358974,0.520520520520521
"215600",NA,37.8413629912664,NA,509.745419117647
"001680",7.22872464028777,0.820983615524285,7.46749341453344,0.290477146505204
"001440",339.73429357,2.83426830008343,61.0301126173653,0.638278357158066
"230360",15.3148502377359,5.43661796784997,15.8842869393346,4.58580261355932
"178320",NA,3.52061320917735,NA,2.6456549714197
"122870",85.9920378351064,1.91274291445812,31.3304323895349,3.16617765628672
"003380",15.8854940804388,0.251523005239239,1.29633973772938,0.112508451853482
"079550",15.5025906735751,1.33472118959108,4.67256637168142,0.560894832218959
"033270",NA,3.12693756807512,23.4013246648649,4.0104169180176
"036420",NA,2.78155051458886,18.773687488491,2.01717829293762
"222080",NA,11.364633627907,18.0102916216216,6.20676434377646
"294090",NA,28.996516016129,NA,NA
"280360",21.441225097561,0.686842901007891,4.24066680656054,0.423453867533719
"217270",17.661502521645,7.51345687384899,NA,41.6306845153061
"000150",NA,0.114452660872949,6.97527896442688,0.0519981843093115
"084990",NA,3.48889491690442,NA,227.508403418605
"000070",12.0552788269795,0.572063746173114,5.02344205295316,0.499051078018776
"003540",6.30384993252362,0.449711447001059,NA,NA
"052690",76.44,3.09374474053296,91.91,3.5767616400278
"348210",46.4508,14.8764,68.282676,13.822404048583
"115390",71.1299074017094,1.25089420802645,10.5611664543147,1.65780859880478
"078130",NA,11.8181364143064,134.068039322951,8.16998041828172
"166090",NA,4.93039657894737,13.0805020662906,4.62086495515695
"089980",369.190134782609,5.6609154,67.9309848,5.53905616438356
"344820",NA,0.709047657549814,8.53119419507748,1.32054748581911
"025540",14.0908823529412,1.06575896362209,7.52729205175601,1.01489470404984
"314130",NA,6.02857683753258,NA,3469.44597
"092040",22.9296052848101,3.76012209133368,81.4129805617978,6.25173017256255
"101490",69.3271764409091,4.63585982279635,112.146903066176,8.72538833924485
"085620",9.06154300833333,0.316446165185331,NA,NA
"001880",NA,0.968045388203018,4.87916779886864,0.447524268880434
"049770",9.58588567394095,0.999786442629535,4.77761032629559,0.235542533514178
"215200",33.497632744186,2.60093573131094,7.45547726708075,1.51716685064251
"131970",NA,3.47555722922252,11.1436920902579,5.87041288981132
"002350",NA,0.549263432385262,4.74433573366834,0.500388981744302
"290650",65.3271766666667,11.5095188907015,95.3423659459459,21.3798032727273
"214370",22.3045142857143,3.42393859649123,22.8114350649351,11.6516119402985
"139670",302.89542452,52.9537455454545,210.344044805556,25.4106899765101
"083790",NA,2.87793925480944,NA,21.0032388
"222800",13.9291526369258,2.73461685483871,3.65842245591647,0.656226102255702
"267260",NA,1.04288310181095,3.46369781295844,0.391059571992492
"145720",29.762854,2.92941476377953,8.83462025065963,2.91538622115803
"170900",27.948891498155,1.17959034356019,28.0524059111111,1.2909748757457
"027360",NA,3.99394512505955,68.7154985040984,NA
"183300",31.0499052780269,4.08503178584071,13.2900746199616,3.44827135308765
"206650",NA,11.0048602352941,NA,37.4165248
"108670",NA,0.935114179407549,1.68759989437379,0.25769505957867
"041510",NA,1.13056205112806,15.3422748832599,1.20113688515261
"353200",NA,1.23792203594212,9.1031177631579,1.29494220784505
"214450",22.2277485670732,2.7574514107413,22.5021652160494,6.70717712051518
"009450",18.70650375,2.23489533601379,13.5102527083333,0.890989874055416
"001820",30.4265665236052,4.05571510297483,22.0853271028037,2.92345979381443
"210980",11.2528968770865,1.39523218099718,NA,1.05968262960846
"298040",NA,0.712606167510069,1.78483329539576,0.231238790884719
"003230",10.13369875,1.96079630290815,8.41760885043263,1.05009183654588
"100090",86.7063753571429,3.11653210526316,NA,1.70490063904494
"000640",4.83553059149723,0.883095099583662,9.27667393617021,1.00192342014554
"334970",NA,NA,NA,NA
"006390",NA,2.87907180832356,11.3872407380216,2.20387219787616
"012630",6.74689320173745,0.160862131938691,NA,0.176871412662264
"293780",NA,9.12274713333333,NA,2189.459312
"041960",NA,9.32790899615877,NA,19.5835938870968
"011930",NA,3.54781261932115,28.3085881916667,1.40838747222222
"095610",24.51260024,3.10942074926004,29.652339,2.98934149268293
"007570",71.4399166238532,3.17964512535729,13.5425233252174,2.26826417477425
"034310",42.2533346153846,0.57144794734315,2.30870143873262,0.347400318657261
"025980",NA,1.75374922784292,28.8385579304933,5.63628257537248
"082640",NA,0.245233742764753,1.24590988910793,NA
"018250",56.8387731521739,1.96290057432432,33.8676627590674,1.11145364946438
"182400",NA,4.96660434666667,NA,57.3069732307692
"002320",83.4239238378378,0.498697016237176,2.55944044941957,0.27861941436115
"003470",8.43057918628572,0.638219765364095,NA,NA
"078600",145.277462470588,8.49673232339449,73.3579265940594,4.7955667223301
"290510",43.281961816,2.76620974537708,44.774443257931,2.1426713770297
"001060",NA,3.14015788674699,10.3261927337559,1.19054040105975
"017810",41.0438932177914,1.30437796734256,6.43284095625,0.289466709696262
"074600",29.7523100775194,2.53671381361533,7.75363232323232,1.46044444444444
"131290",24.286163302583,2.92643408403735,10.969250425,2.30527154290718
"061970",24.9620644428044,3.0988178946404,8.50908108679245,1.52771442276423
"053030",155.0832421875,5.70421120689655,49.8760175879397,7.4626522556391
"263050",NA,10.0917752179487,NA,295.184425125
"192650",33.4050989929907,2.36476717978829,29.78621326875,0.683561979776248
"033660",NA,0.814821388115696,NA,NA
"067630",NA,3.58457045776851,515.64046035,11.2339969575163
"005610",NA,2.05330544191419,5.81450045700935,0.244681460219452
"003530",16.3784238950893,0.87895710409679,15.2230993879668,NA
"053800",36.6097924731183,3.13364997699034,18.1584570666667,3.8212241301908
"042000",94.3142227089552,3.96178866551724,20.7863582944079,2.55521751779216
"058820",NA,3.53557838122584,220.790774082759,9.92702705178294
"015350",NA,0.76159704592661,10.56,0.71575751003145
"226950",NA,14.3520981938326,NA,260.6341032
"007390",NA,9.87552145933014,NA,37.0775566167665
"126560",NA,0.693089304784933,26.5672963756098,1.76827784318182
"001430",NA,0.513750960757425,2.28264200531501,0.347194187810553
"090460",24.7166437065637,2.01943555835962,31.6911421782178,0.887387125034655
"036810",34.9039395721925,4.87456064227035,23.8213018248175,3.92721823104693
"092190",62.4202773761468,3.10251264660283,12.1280039821747,1.57751222675632
"271980",96.8603525217391,3.87441410086957,NA,0.966782051786489
"039840",56.4116608392857,3.90247437554046,33.079089078534,5.26070442464613
"145990",10.8864183888889,0.463457279526977,3.14314636190476,0.305613460961107
"121800",26.3917033608491,1.6741595190006,NA,52.2901038551402
"008490",11.9838547867925,1.68473290106101,13.77753370282,1.14854304466546
"226320",NA,1.21985619421311,42.6312429664179,3.90203999829235
"027410",24.4922376970588,0.433406327083469,31.130320811215,4.3146947238342
"286940",19.9534390050167,1.44352244435035,NA,0.702304680694526
"091700",27.4491393150685,1.51153168468695,25.5802617446809,0.509739804121089
"052400",34.1072244578947,6.68769107017544,1.54404876030498,4.70273776995646
"005180",18.1499941633238,1.07452891653944,8.84685469692737,0.66044708195183
"014830",10.1730323016905,1.00039153964194,4.9544406839772,0.878502171813588
"041190",NA,7.41527531083481,NA,NA
"060150",18.6910273521127,2.12262146833013,10.7021205,3.18087953499521
"102710",12.8497745844156,1.88762984356121,8.02242683513514,1.22001558939581
"000370",9.16010083442088,0.32900578962325,0.369368623306144,NA
"097230",8.00836955210728,1.95954792478125,2.37071960654064,0.369769628452648
"215000",14.6644815274151,2.48958174867021,6.4261972826087,1.88157334170854
"204270",10.8770724435076,1.65940415719064,6.8691202971246,1.85454397901093
"010050",12.3833900595548,1.47270794998298,NA,NA
"281820",NA,1.94339969637723,9.36169549030471,2.1128928240075
"078160",NA,4.88343207356715,317.151783,11.7463623333333
"081000",120.588720432692,3.32658539124668,71.2569711647727,3.71702042827504
"002780",NA,3.33066621548822,9.60395986407767,1.04900091834571
"005090",24.8444705114504,0.974292961233348,NA,6.11197302723005
"195870",20.74,2.68421052631579,14.0135135135135,1.35644211903205
"232140",32.2118728044444,2.70183462479031,34.7193838610778,3.37297097428738
"319660",31.1853113004484,3.19886127874885,31.0460911607143,2.61735958599925
"267980",10.4128712443674,1.36519579822768,9.5978062428115,0.410650448226369
"009970",6.04437586272641,0.242273901646861,1.41942025520484,0.222397414240617
"243070",13.2425484496403,3.02376054948665,15.8341009419355,1.81039019867224
"038500",43.099595,0.918439028620314,6.36276348599138,1.08701114046392
"031390",274.5483264,5.42050002764067,66.9630064390244,13.4582512941176
"049070",14.9009900990099,1.08234448040273,14,0.773977886346104
"033290",9.54756219014778,2.01053436161826,15.1418369109375,1.36361758297373
"000400",NA,0.618049617749604,9.0275302962963,NA
"089970",28.2976546794872,7.3819968729097,50.9357784230769,7.1200550483871
"001720",NA,NA,NA,NA
"064260",32.1762186666667,2.31404312328767,22.9051048135593,2.35641008544028
"011000",NA,8.57902994517766,NA,20.3622758939759
"122450",16.6880849079755,1.27437706254392,7.05618116731517,1.70649801756587
"005070",NA,4.71659601470588,NA,4.08171402545277
"023890",13.2974299065421,1.38710699488179,6.25417582417582,0.874239631336406
"024720",4.97678678779841,0.714670626841036,6.75719790756303,0.833271037305699
"348150",NA,10.7938103068592,NA,129.995019782609
"036930",NA,3.06596795690413,435.750695875,5.88355369957806
"034830",7.25013296049528,0.666173231173475,1.69322851845222,NA
"035600",13.8534984834906,1.29895695643521,4.62874969030733,0.724991774500123
"030530",6.94748760394402,0.489970861973979,4.94183281149321,0.845313507229102
"095660",8.82080777242525,1.34229683493428,6.95042706675393,1.83360714053867
