"","."
"1",28
"2",24
"3",4
"4",42
"5",11
"6",1
"7",0
"8",NA
"9",1
"10",29
"11",NA
"12",NA
"13",-37
"14",-37
"15",15
"16",15
"17",0
"18",NA
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",NA
"26",NA
"27",2
"28",2
"29",NA
"30",NA
"31",NA
"32",NA
"33",NA
"34",NA
"35",NA
"36",NA
"37",NA
"38",26
"39",NA
"40",NA
"41",0
"42",NA
"43",NA
"44",NA
"45",NA
"46",NA
"47",NA
"48",NA
"49",NA
"50",11
"51",NA
"52",NA
"53",NA
"54",0
"55",NA
"56",NA
"57",10
"58",NA
"59",NA
"60",NA
"61",NA
"62",NA
"63",-10
"64",NA
"65",-10
"66",NA
"67",-10
"68",-10
"69",NA
"70",172
"71",23
"72",5
"73",NA
"74",NA
"75",5
"76",0
"77",NA
"78",NA
"79",NA
"80",1
"81",12
"82",NA
"83",149
"84",NA
"85",NA
"86",NA
"87",0
"88",110
"89",NA
"90",29
"91",NA
"92",NA
"93",9
"94",NA
"95",118
"96",118
"97",NA
"98",29
"99",NA
"100",NA
"101",54
"102",1
"103",30
"104",NA
"105",3
"106",NA
"107",NA
"108",NA
"109",NA
"110",NA
"111",NA
"112",NA
"113",NA
"114",NA
"115",NA
"116",NA
"117",NA
"118",NA
"119",NA
"120",NA
"121",54
"122",54
"123",108
"124",NA
"125",1627
"126",NA
"127",NA
"128",-1680
"129",NA
"130",-177
"131",-10
"132",NA
"133",13
"134",NA
"135",NA
"136",NA
"137",1
"138",NA
"139",NA
"140",NA
"141",NA
"142",10
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",NA
"151",41
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",NA
"162",NA
"163",NA
"164",-139
"165",-2
"166",-137
"167",NA
"168",NA
"169",-176
"170",-2
"171",0
"172",-2
"173",0
"174",NA
"175",0
"176",NA
"177",NA
"178",-12
"179",21
"180",13
"181",NA
"182",3
"183",NA
"184",0
"185",NA
"186",NA
"187",NA
"188",NA
"189",NA
"190",NA
"191",NA
"192",5
"193",33
"194",NA
"195",11
"196",4
"197",NA
"198",NA
"199",NA
"200",NA
"201",NA
"202",NA
"203",NA
"204",NA
"205",18
"206",NA
"207",201
"208",222
"209",NA
"210",51
"211",NA
"212",NA
"213",NA
"214",NA
"215",NA
"216",NA
"217",NA
"218",171
"219",NA
"220",21
"221",NA
"222",19
"223",NA
"224",NA
"225",2
"226",NA
"227",NA
"228",NA
"229",NA
"230",NA
"231",NA
"232",NA
"233",NA
"234",NA
"235",12
"236",0
"237",12
