"","X2017.12","X2018.12","X2019.12","X2020.12"
"매출액",592,864,593,880
"매출원가",513,772,473,846
"매출총이익",80,92,120,35
"판매비와관리비",28,46,62,80
"인건비",14,22,19,24
"유무형자산상각비",2,2,3,5
"연구개발비",3,7,22,27
"광고선전비",0,NA,NA,NA
"판매비",0,1,0,2
"관리비",9,6,7,8
"기타원가성비용",NA,NA,NA,NA
"기타",NA,10,12,14
"영업이익",52,46,57,-45
"영업이익(발표기준)",52,46,57,-45
"금융수익",1,1,1,0
"이자수익",1,1,1,0
"배당금수익",NA,NA,NA,NA
"외환이익",NA,NA,NA,NA
"대손충당금환입액",NA,NA,NA,NA
"매출채권처분이익",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA,NA
"금융자산처분이익",NA,NA,NA,NA
"금융자산평가이익",NA,NA,NA,NA
"금융자산손상차손환입",NA,NA,NA,NA
"파생상품이익",NA,NA,NA,NA
"기타금융수익",NA,NA,NA,NA
"금융원가",4,4,3,12
"이자비용",3,4,-11,NA
"외환손실",NA,NA,NA,NA
"대손상각비",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA,NA
"매출채권처분손실",NA,NA,NA,NA
"금융자산처분손실",NA,NA,NA,NA
"금융자산평가손실",NA,NA,NA,NA
"금융자산손상차손",0,NA,NA,NA
"파생상품손실",NA,NA,NA,NA
"기타금융원가",NA,NA,14,12
"기타수익",3,6,12,13
"재고자산감모손실환입",NA,NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,0,0,0
"자산처분(폐기)이익",NA,1,0,4
"자산평가이익",NA,NA,1,1
"자산손상차손환입",NA,NA,NA,NA
"임대료수익",NA,NA,NA,NA
"로열티수익",NA,NA,NA,NA
"수수료수익",NA,NA,NA,NA
"대손충당금환입",NA,NA,NA,NA
"충당부채환입액",NA,NA,NA,NA
"기타비용",6,17,22,278
"재고자산감모손실",NA,NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA,NA
"자산처분(폐기)손실",NA,NA,NA,0
"자산평가손실",NA,0,0,0
"자산손상차손",NA,0,5,3
"기타대손상각비",NA,2,0,1
"충당부채전입액",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",NA,NA,NA,-2
"지분법손익",NA,NA,NA,-2
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA,NA
"세전계속사업이익",46,31,45,-323
"법인세비용",3,4,2,-18
"계속영업이익",43,27,43,-305
"중단영업이익",NA,NA,NA,NA
"당기순이익",43,27,43,-305
"지배주주순이익",NA,27,43,-305
"비지배주주순이익",NA,NA,NA,NA
"자산",351,696,1016,1195
"유동자산",234,321,436,681
"재고자산",2,69,155,68
"유동생물자산",NA,NA,NA,NA
"유동금융자산",13,10,52,0
"매출채권및기타유동채권",149,31,63,61
"당기법인세자산",NA,NA,NA,2
"계약자산",NA,135,25,144
"반품(환불)자산",NA,NA,NA,NA
"배출권",NA,NA,NA,NA
"기타유동자산",9,2,1,3
"현금및현금성자산",61,75,140,338
"매각예정비유동자산및처분자산집단",NA,NA,NA,65
"비유동자산",117,375,580,513
"유형자산",107,358,551,463
"무형자산",1,5,9,8
"비유동생물자산",NA,NA,NA,NA
"투자부동산",NA,NA,NA,NA
"장기금융자산",5,10,9,14
"관계기업등지분관련투자자산",NA,NA,10,8
"장기매출채권및기타비유동채권",3,NA,NA,NA
"이연법인세자산",NA,NA,NA,19
"장기당기법인세자산",NA,NA,NA,NA
"기타비유동자산",NA,2,0,1
"기타금융업자산",NA,NA,NA,NA
"부채",283,622,854,660
"유동부채",246,229,472,469
"단기사채",NA,NA,NA,NA
"단기차입금",74,32,228,238
"유동성장기부채",NA,54,29,56
"유동금융부채",NA,NA,NA,7
"매입채무및기타유동채무",146,95,137,99
"유동종업원급여충당부채",NA,NA,1,1
"기타단기충당부채",NA,27,18,31
"당기법인세부채",NA,6,3,0
"계약부채",NA,8,3,11
"반품(환불)부채",NA,NA,NA,NA
"배출부채",NA,NA,NA,NA
"기타유동부채",26,7,54,27
"매각예정으로분류된처분자산집단에포함된부채",NA,NA,NA,NA
"비유동부채",37,393,381,190
"사채",NA,69,54,NA
"장기차입금",37,231,221,189
"비유동금융부채",NA,93,101,1
"장기매입채무및기타비유동채무",0,NA,NA,NA
"비유동종업원급여충당부채",NA,NA,NA,NA
"기타장기충당부채",NA,NA,NA,NA
"이연법인세부채",NA,0,5,NA
"장기당기법인세부채",NA,NA,NA,NA
"기타비유동부채",NA,NA,NA,NA
"기타금융업부채",NA,NA,NA,NA
"자본",68,73,162,535
"지배기업주주지분",69,73,162,535
"자본금",12,12,12,19
"신종자본증권",NA,NA,NA,NA
"자본잉여금",0,0,11,695
"기타자본",-1,-10,-8,0
"기타포괄손익누계액",27,21,53,32
"이익잉여금(결손금)",30,51,94,-211
"비지배주주지분",NA,NA,NA,NA
"영업활동으로인한현금흐름",58,-75,114,-120
"당기순손익",43,27,43,-305
"법인세비용차감전계속사업이익",NA,NA,NA,NA
"현금유출이없는비용등가산",6,56,41,298
"퇴직급여",NA,0,0,0
"종업원급여",NA,1,1,1
"주식보상비",NA,NA,2,5
"감가상각비",2,7,7,13
"무형자산상각비",0,0,1,2
"계약부채전입액",NA,NA,NA,NA
"반품(환불)부채전입액",NA,NA,NA,NA
"배출부채전입액",NA,NA,NA,NA
"기타의대손상각비",NA,2,0,1
