"","."
"1",66
"2",60
"3",6
"4",35
"5",8
"6",1
"7",NA
"8",NA
"9",6
"10",19
"11",NA
"12",1
"13",-30
"14",-30
"15",0
"16",0
"17",NA
"18",NA
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",NA
"26",NA
"27",2
"28",2
"29",0
"30",NA
"31",NA
"32",NA
"33",NA
"34",NA
"35",NA
"36",NA
"37",NA
"38",7
"39",NA
"40",NA
"41",NA
"42",4
"43",0
"44",NA
"45",NA
"46",NA
"47",NA
"48",NA
"49",NA
"50",3
"51",NA
"52",NA
"53",NA
"54",0
"55",NA
"56",NA
"57",NA
"58",NA
"59",NA
"60",NA
"61",NA
"62",NA
"63",-28
"64",-11
"65",-16
"66",NA
"67",-16
"68",-16
"69",NA
"70",154
"71",103
"72",2
"73",NA
"74",0
"75",15
"76",0
"77",NA
"78",NA
"79",NA
"80",3
"81",84
"82",NA
"83",51
"84",6
"85",0
"86",NA
"87",42
"88",1
"89",NA
"90",2
"91",NA
"92",NA
"93",NA
"94",NA
"95",93
"96",16
"97",NA
"98",NA
"99",NA
"100",0
"101",12
"102",NA
"103",1
"104",NA
"105",NA
"106",NA
"107",NA
"108",3
"109",NA
"110",77
"111",40
"112",NA
"113",0
"114",NA
"115",36
"116",NA
"117",NA
"118",NA
"119",1
"120",NA
"121",61
"122",61
"123",92
"124",NA
"125",1554
"126",-9
"127",-37
"128",-1539
"129",NA
"130",-53
"131",-16
"132",NA
"133",24
"134",4
"135",NA
"136",NA
"137",2
"138",0
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",1
"151",18
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",0
"160",NA
"161",NA
"162",NA
"163",11
"164",-43
"165",-1
"166",-42
"167",NA
"168",NA
"169",-54
"170",1
"171",0
"172",-2
"173",NA
"174",NA
"175",3
"176",NA
"177",NA
"178",20
"179",20
"180",NA
"181",NA
"182",NA
"183",NA
"184",NA
"185",NA
"186",NA
"187",NA
"188",20
"189",NA
"190",NA
"191",NA
"192",NA
"193",0
"194",NA
"195",NA
"196",NA
"197",NA
"198",NA
"199",NA
"200",NA
"201",0
"202",NA
"203",NA
"204",NA
"205",NA
"206",NA
"207",66
"208",115
"209",40
"210",10
"211",NA
"212",NA
"213",NA
"214",NA
"215",65
"216",NA
"217",NA
"218",NA
"219",NA
"220",49
"221",NA
"222",49
"223",NA
"224",NA
"225",1
"226",NA
"227",NA
"228",NA
"229",NA
"230",NA
"231",NA
"232",NA
"233",NA
"234",0
"235",32
"236",3
"237",36
