"","."
"1",920
"2",842
"3",79
"4",77
"5",25
"6",2
"7",NA
"8",0
"9",36
"10",13
"11",NA
"12",NA
"13",2
"14",2
"15",8
"16",7
"17",NA
"18",1
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",NA
"26",NA
"27",12
"28",0
"29",12
"30",NA
"31",NA
"32",NA
"33",NA
"34",NA
"35",NA
"36",NA
"37",NA
"38",3
"39",NA
"40",NA
"41",2
"42",0
"43",NA
"44",NA
"45",NA
"46",NA
"47",NA
"48",NA
"49",NA
"50",0
"51",NA
"52",NA
"53",NA
"54",0
"55",NA
"56",NA
"57",NA
"58",NA
"59",NA
"60",NA
"61",NA
"62",NA
"63",0
"64",1
"65",-1
"66",NA
"67",-1
"68",-1
"69",NA
"70",2516
"71",1536
"72",217
"73",NA
"74",558
"75",640
"76",NA
"77",NA
"78",NA
"79",NA
"80",10
"81",111
"82",NA
"83",981
"84",484
"85",9
"86",NA
"87",236
"88",242
"89",NA
"90",6
"91",NA
"92",NA
"93",2
"94",NA
"95",211
"96",173
"97",NA
"98",2
"99",NA
"100",1
"101",169
"102",NA
"103",NA
"104",0
"105",NA
"106",NA
"107",NA
"108",1
"109",NA
"110",38
"111",NA
"112",NA
"113",1
"114",13
"115",19
"116",NA
"117",4
"118",NA
"119",NA
"120",NA
"121",2305
"122",2305
"123",42
"124",NA
"125",1259
"126",-193
"127",9
"128",1189
"129",NA
"130",60
"131",-1
"132",NA
"133",25
"134",7
"135",NA
"136",NA
"137",10
"138",NA
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",NA
"151",8
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",NA
"162",NA
"163",NA
"164",42
"165",12
"166",27
"167",NA
"168",4
"169",59
"170",1
"171",5
"172",0
"173",NA
"174",NA
"175",NA
"176",-3
"177",NA
"178",6
"179",31
"180",30
"181",NA
"182",NA
"183",NA
"184",NA
"185",NA
"186",NA
"187",NA
"188",1
"189",NA
"190",NA
"191",NA
"192",0
"193",25
"194",NA
"195",22
"196",NA
"197",NA
"198",NA
"199",NA
"200",NA
"201",3
"202",NA
"203",NA
"204",NA
"205",NA
"206",NA
"207",-5
"208",1
"209",NA
"210",1
"211",NA
"212",NA
"213",0
"214",NA
"215",NA
"216",NA
"217",NA
"218",NA
"219",0
"220",0
"221",NA
"222",NA
"223",NA
"224",NA
"225",NA
"226",NA
"227",NA
"228",NA
"229",NA
"230",0
"231",-6
"232",NA
"233",NA
"234",-2
"235",59
"236",53
"237",111
