"","."
"1",826
"2",740
"3",87
"4",60
"5",16
"6",4
"7",NA
"8",NA
"9",22
"10",19
"11",NA
"12",NA
"13",26
"14",26
"15",38
"16",29
"17",NA
"18",1
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",NA
"26",8
"27",10
"28",0
"29",2
"30",NA
"31",NA
"32",NA
"33",NA
"34",NA
"35",NA
"36",NA
"37",8
"38",54
"39",NA
"40",NA
"41",NA
"42",0
"43",NA
"44",NA
"45",0
"46",NA
"47",4
"48",NA
"49",NA
"50",4
"51",NA
"52",NA
"53",NA
"54",NA
"55",NA
"56",NA
"57",NA
"58",NA
"59",63
"60",63
"61",NA
"62",NA
"63",166
"64",-6
"65",173
"66",NA
"67",173
"68",151
"69",22
"70",6136
"71",2672
"72",349
"73",NA
"74",1459
"75",576
"76",2
"77",NA
"78",NA
"79",NA
"80",11
"81",275
"82",NA
"83",3464
"84",1284
"85",11
"86",NA
"87",NA
"88",1141
"89",1014
"90",NA
"91",NA
"92",NA
"93",15
"94",NA
"95",834
"96",587
"97",NA
"98",NA
"99",NA
"100",4
"101",480
"102",NA
"103",NA
"104",5
"105",NA
"106",NA
"107",NA
"108",98
"109",NA
"110",246
"111",NA
"112",NA
"113",NA
"114",3
"115",116
"116",NA
"117",127
"118",NA
"119",NA
"120",NA
"121",5302
"122",4269
"123",50
"124",NA
"125",21
"126",NA
"127",-6
"128",4204
"129",1033
"130",-101
"131",173
"132",NA
"133",152
"134",7
"135",NA
"136",NA
"137",131
"138",1
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",8
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",NA
"151",125
"152",8
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",63
"162",NA
"163",6
"164",-342
"165",-236
"166",-106
"167",NA
"168",NA
"169",-143
"170",42
"171",33
"172",0
"173",NA
"174",NA
"175",9
"176",NA
"177",NA
"178",251
"179",1742
"180",1641
"181",NA
"182",NA
"183",NA
"184",NA
"185",NA
"186",101
"187",NA
"188",0
"189",NA
"190",NA
"191",NA
"192",NA
"193",1491
"194",1420
"195",NA
"196",NA
"197",NA
"198",NA
"199",NA
"200",NA
"201",71
"202",0
"203",NA
"204",NA
"205",NA
"206",NA
"207",1
"208",13
"209",NA
"210",10
"211",NA
"212",NA
"213",NA
"214",NA
"215",NA
"216",NA
"217",NA
"218",NA
"219",3
"220",10
"221",NA
"222",10
"223",NA
"224",NA
"225",NA
"226",NA
"227",NA
"228",NA
"229",NA
"230",NA
"231",-2
"232",NA
"233",NA
"234",-2
"235",148
"236",127
"237",275
