"","X2017.12","X2018.12","X2019.12","X2020.12"
"매출액",6433,7611,8357,2936
"매출원가",5268,6410,7763,4232
"매출총이익",1165,1201,594,-1296
"판매비와관리비",692,780,841,446
"인건비",253,276,313,219
"유무형자산상각비",26,26,43,41
"연구개발비",5,5,NA,NA
"광고선전비",25,55,63,8
"판매비",93,92,98,45
"관리비",284,321,314,131
"기타원가성비용",NA,NA,NA,NA
"기타",6,5,10,2
"영업이익",473,422,-247,-1742
"영업이익(발표기준)",473,422,-247,-1742
"금융수익",33,44,75,53
"이자수익",25,43,66,33
"배당금수익",0,0,0,0
"외환이익",NA,NA,NA,NA
"대손충당금환입액",NA,NA,NA,NA
"매출채권처분이익",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA,NA
"금융자산처분이익",8,0,2,2
"금융자산평가이익",0,NA,6,NA
"금융자산손상차손환입",NA,NA,NA,NA
"파생상품이익",0,NA,NA,1
"기타금융수익",NA,NA,1,18
"금융원가",16,20,300,313
"이자비용",15,18,299,303
"외환손실",NA,NA,NA,NA
"대손상각비",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA,NA
"매출채권처분손실",NA,NA,NA,NA
"금융자산처분손실",NA,NA,NA,0
"금융자산평가손실",1,1,0,0
"금융자산손상차손",NA,NA,NA,NA
"파생상품손실",NA,NA,NA,8
"기타금융원가",NA,NA,0,2
"기타수익",93,108,185,466
"재고자산감모손실환입",NA,NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA,NA
"자산처분(폐기)이익",1,1,1,3
"자산평가이익",NA,NA,NA,NA
"자산손상차손환입",1,2,5,5
"임대료수익",NA,NA,NA,NA
"로열티수익",NA,NA,NA,NA
"수수료수익",NA,NA,NA,NA
"대손충당금환입",NA,0,NA,NA
"충당부채환입액",NA,NA,NA,52
"기타비용",132,132,329,225
"재고자산감모손실",NA,NA,NA,NA
"재고자산폐기(처분)손실",2,3,4,1
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA,NA
"자산처분(폐기)손실",0,0,0,1
"자산평가손실",NA,NA,NA,NA
"자산손상차손",4,19,NA,NA
"기타대손상각비",22,5,1,NA
"충당부채전입액",1,0,2,0
"종속기업,공동지배기업및관계기업관련손익",-16,-20,NA,NA
"지분법손익",-16,-13,NA,NA
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA,NA
"세전계속사업이익",435,402,-616,-1761
"법인세비용",73,74,-126,-349
"계속영업이익",362,328,-489,-1412
"중단영업이익",NA,NA,-1,-2
"당기순이익",362,328,-490,-1414
"지배주주순이익",196,169,-163,-402
"비지배주주순이익",165,159,-326,-1012
"자산",3670,5969,9629,8590
"유동자산",2055,4021,3221,1950
"재고자산",190,194,208,190
"유동생물자산",NA,NA,NA,NA
"유동금융자산",119,915,1060,1168
"매출채권및기타유동채권",252,229,263,94
"당기법인세자산",NA,0,NA,NA
"계약자산",NA,NA,NA,NA
"반품(환불)자산",NA,NA,NA,3
