"","X2017.12","X2018.12","X2019.12","X2020.12"
"매출액",256980,281830,273531,300765
"매출원가",201345,228368,226674,237643
"매출총이익",55635,53462,46856,63122
"판매비와관리비",26351,31001,38602,45141
"인건비",9062,10329,11032,12145
"유무형자산상각비",1714,2018,2597,3267
"연구개발비",1466,1863,2363,2178
"광고선전비",293,325,382,274
"판매비",5596,5854,6017,6270
"관리비",4662,5751,7142,7974
"기타원가성비용",NA,NA,NA,NA
"기타",3556,4861,9069,13033
"영업이익",29285,22461,8254,17982
"영업이익(발표기준)",29285,22461,8254,17982
"금융수익",2404,2104,2862,4175
"이자수익",302,478,488,359
"배당금수익",3,1,17,3
"외환이익",2097,1596,2060,3774
"대손충당금환입액",NA,NA,NA,NA
"매출채권처분이익",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA,NA
"금융자산처분이익",NA,NA,NA,NA
"금융자산평가이익",NA,NA,NA,NA
"금융자산손상차손환입",NA,NA,NA,NA
"파생상품이익",2,29,296,NA
"기타금융수익",NA,NA,1,39
"금융원가",3198,3675,4213,11096
"이자비용",999,1355,2032,1988
"외환손실",2200,2319,2178,5854
"대손상각비",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA,NA
"매출채권처분손실",NA,NA,NA,NA
"금융자산처분손실",NA,NA,NA,NA
"금융자산평가손실",NA,NA,NA,NA
"금융자산손상차손",NA,NA,NA,NA
"파생상품손실",NA,1,3,3254
"기타금융원가",NA,0,0,NA
"기타수익",4783,3772,5191,11552
"재고자산감모손실환입",NA,NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA,NA
"자산처분(폐기)이익",137,84,105,36
"자산평가이익",NA,NA,NA,NA
"자산손상차손환입",126,5,2,NA
"임대료수익",NA,NA,NA,NA
"로열티수익",NA,NA,NA,NA
"수수료수익",NA,NA,NA,NA
"대손충당금환입",NA,NA,NA,NA
"충당부채환입액",NA,NA,NA,NA
"기타비용",7700,5312,6572,13269
"재고자산감모손실",NA,NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA,NA
"자산처분(폐기)손실",486,299,442,825
"자산평가손실",NA,NA,NA,NA
"자산손상차손",1550,658,1192,2124
"기타대손상각비",NA,NA,NA,NA
"충당부채전입액",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",66,51,222,93
"지분법손익",66,51,222,93
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA,NA
"세전계속사업이익",25639,19400,5744,9437
"법인세비용",5419,4207,1692,3678
"계속영업이익",20220,15193,4053,5759
"중단영업이익",NA,NA,-292,1066
"당기순이익",20220,15193,3761,6824
"지배주주순이익",19453,14726,3134,5126
"비지배주주순이익",767,467,627,1698
"자산",250412,289441,340244,413889
"유동자산",112056,120885,118697,163197
"재고자산",33525,42895,50337,53497
"유동생물자산",NA,NA,NA,NA
"유동금융자산",5297,429,434,6319
"매출채권및기타유동채권",46897,46644,39723,56146
"당기법인세자산",9,18,1183,170
"계약자산",NA,NA,NA,NA
"반품(환불)자산",NA,NA,NA,NA
"배출권",NA,NA,NA,NA
"기타유동자산",3768,5735,7938,6432
"현금및현금성자산",22493,25137,18886,32743
"매각예정비유동자산및처분자산집단",66,28,196,7891
"비유동자산",138356,168556,221547,250692
"유형자산",112115,138392,185936,205675
"무형자산",18232,20062,22062,22799
"비유동생물자산",NA,NA,NA,NA
"투자부동산",10,10,533,494
"장기금융자산",884,1580,2681,2494
"관계기업등지분관련투자자산",2641,2661,3076,3093
"장기매출채권및기타비유동채권",618,646,648,1165
"이연법인세자산",2815,4081,5166,14098
"장기당기법인세자산",NA,NA,NA,NA
"기타비유동자산",1042,1124,1444,873
"기타금융업자산",NA,NA,NA,NA
"부채",87026,116220,166406,225985
"유동부채",66447,72735,89415,126242
"단기사채",NA,NA,NA,328
"단기차입금",9579,12541,7711,8798
"유동성장기부채",4935,3590,5850,6363
"유동금융부채",NA,185,NA,168
"매입채무및기타유동채무",42128,51333,68290,92477
"유동종업원급여충당부채",NA,NA,NA,NA
"기타단기충당부채",399,1077,4470,10366
"당기법인세부채",4141,2478,847,3732
