"","X2017.12","X2018.12","X2019.12","X2020.12"
"매출액",1532,1821,1862,1533
"매출원가",1199,1428,1469,1218
"매출총이익",334,393,393,315
"판매비와관리비",226,252,244,241
"인건비",86,90,90,87
"유무형자산상각비",3,3,3,3
"연구개발비",77,91,75,80
"광고선전비",1,0,1,1
"판매비",20,23,29,26
"관리비",33,35,37,36
"기타원가성비용",NA,NA,NA,NA
"기타",6,9,9,8
"영업이익",108,141,149,74
"영업이익(발표기준)",108,141,149,74
"금융수익",32,13,19,40
"이자수익",5,6,11,13
"배당금수익",NA,NA,NA,NA
"외환이익",26,6,8,28
"대손충당금환입액",NA,NA,NA,NA
"매출채권처분이익",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA,NA
"금융자산처분이익",NA,NA,NA,NA
"금융자산평가이익",NA,NA,NA,NA
"금융자산손상차손환입",NA,NA,NA,NA
"파생상품이익",NA,NA,NA,NA
"기타금융수익",NA,NA,NA,NA
"금융원가",26,34,38,50
"이자비용",19,19,27,31
"외환손실",7,13,12,19
"대손상각비",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA,NA
"매출채권처분손실",NA,NA,NA,NA
"금융자산처분손실",NA,NA,NA,NA
"금융자산평가손실",NA,2,NA,NA
"금융자산손상차손",NA,NA,NA,NA
"파생상품손실",NA,NA,NA,NA
"기타금융원가",NA,NA,NA,NA
"기타수익",35,46,29,32
"재고자산감모손실환입",NA,NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA,NA
"자산처분(폐기)이익",3,1,1,1
"자산평가이익",NA,NA,NA,NA
"자산손상차손환입",NA,NA,NA,NA
"임대료수익",1,1,0,0
"로열티수익",NA,NA,NA,NA
"수수료수익",NA,NA,NA,NA
"대손충당금환입",NA,NA,NA,NA
"충당부채환입액",NA,NA,NA,NA
"기타비용",54,9,17,24
"재고자산감모손실",NA,NA,NA,NA
"재고자산폐기(처분)손실",NA,0,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA,NA
"자산처분(폐기)손실",3,1,4,2
"자산평가손실",NA,NA,NA,NA
"자산손상차손",NA,NA,NA,0
"기타대손상각비",0,NA,NA,NA
"충당부채전입액",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",NA,NA,NA,NA
"지분법손익",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA,NA
"세전계속사업이익",95,157,142,71
"법인세비용",20,36,17,48
"계속영업이익",75,121,125,23
"중단영업이익",NA,NA,NA,NA
"당기순이익",75,121,125,23
"지배주주순이익",75,121,125,23
"비지배주주순이익",NA,NA,NA,NA
"자산",2199,2391,2483,2833
"유동자산",1052,1248,1316,1598
"재고자산",203,314,243,297
"유동생물자산",NA,NA,NA,NA
"유동금융자산",237,290,304,458
"매출채권및기타유동채권",392,449,635,641
"당기법인세자산",0,0,0,2
"계약자산",NA,NA,NA,NA
"반품(환불)자산",NA,NA,NA,NA
"배출권",NA,NA,NA,NA
"기타유동자산",25,23,30,32
"현금및현금성자산",196,172,102,167
"매각예정비유동자산및처분자산집단",NA,NA,NA,NA
"비유동자산",1147,1143,1167,1235
"유형자산",1052,1048,1072,1136
"무형자산",14,15,8,8
"비유동생물자산",NA,NA,NA,NA
"투자부동산",NA,NA,9,9
"장기금융자산",12,21,13,21
"관계기업등지분관련투자자산",NA,NA,NA,NA
"장기매출채권및기타비유동채권",55,47,58,56
"이연법인세자산",NA,NA,NA,NA
"장기당기법인세자산",NA,NA,NA,NA
"기타비유동자산",13,12,7,6
"기타금융업자산",NA,NA,NA,NA
"부채",1104,1198,1045,1333
"유동부채",811,1144,937,941
"단기사채",NA,NA,NA,NA
"단기차입금",403,610,651,631
"유동성장기부채",127,258,59,27
"유동금융부채",1,0,0,0
"매입채무및기타유동채무",239,255,217,268
"유동종업원급여충당부채",NA,NA,NA,NA
"기타단기충당부채",NA,NA,1,1
"당기법인세부채",13,17,4,6
"계약부채",NA,NA,NA,NA
"반품(환불)부채",NA,NA,NA,NA
"배출부채",NA,NA,NA,NA
"기타유동부채",28,4,5,7
"매각예정으로분류된처분자산집단에포함된부채",NA,NA,NA,NA
"비유동부채",293,54,108,392
"사채",200,NA,NA,258
"장기차입금",63,6,53,61
"비유동금융부채",0,NA,1,0
"장기매입채무및기타비유동채무",6,10,15,24
"비유동종업원급여충당부채",3,12,15,5
"기타장기충당부채",NA,NA,NA,NA
"이연법인세부채",21,26,25,44
"장기당기법인세부채",NA,NA,NA,NA
"기타비유동부채",NA,NA,NA,NA
"기타금융업부채",NA,NA,NA,NA
"자본",1095,1192,1438,1500
"지배기업주주지분",1095,1192,1438,1500
"자본금",71,71,77,79
"신종자본증권",NA,NA,NA,NA
"자본잉여금",295,295,433,549
"기타자본",-5,-5,-5,-59
"기타포괄손익누계액",-9,-6,-4,-6
"이익잉여금(결손금)",742,838,937,937
"비지배주주지분",NA,NA,NA,NA
"영업활동으로인한현금흐름",252,75,35,125
