"","X2017.12","X2018.12","X2019.12","X2020.12"
"영업수익",33179,35245,36736,41182
"보험료수익",22800,23636,24291,22396
"재보험수익",NA,NA,NA,NA
"재보험금수익",2183,2280,2614,3724
"이자수익",1657,1652,1643,1497
"수수료수익",79,94,12,19
"금융상품관련이익",1826,357,371,670
"배당금수익",627,892,1399,1184
"위험회피회계파생상품관련이익",NA,347,233,731
"외환거래이익",31,737,789,513
"대출채권평가및처분이익",NA,NA,NA,5
"기타금융자산관련이익",3879,5165,5305,10356
"기타영업수익",96,87,78,86
"영업비용",32168,34033,37445,41492
"보험계약부채(책임준비금)전입액",5673,4618,4279,6003
"비상위험준비금전입액",NA,NA,NA,NA
"지급보험금",NA,NA,NA,NA
"보험금비용",8104,8674,10593,11245
"배당금비용",NA,NA,NA,NA
"환급금비용",5880,7177,7609,7508
"손해조사비",532,552,605,550
"재보험비용",NA,NA,NA,NA
"재보험료비용",3014,3294,3330,3394
"사업비",2603,2902,3689,2513
"신계약비상각비",1558,1704,1652,2317
"재산관리비",62,69,87,79
"이자비용",81,141,155,197
"수수료비용",NA,NA,NA,NA
"금융상품관련손실",226,78,282,1802
"위험회피회계파생상품관련손실",NA,1162,1107,643
"외환거래손실",1659,99,185,717
"대출채권평가및처분손실",NA,49,53,NA
"기타금융자산관련손실",2761,3510,3785,4510
"기타영업비용",16,6,35,14
"영업이익",1011,1213,-709,-310
"영업외수익",15,17,17,39
"상각채권추심이익",NA,NA,NA,NA
"대손충당금환입액",NA,NA,NA,NA
"유가증권처분이익",NA,NA,NA,NA
"유가증권손상차손환입",NA,NA,NA,NA
"파생상품이익",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업관련이익",NA,NA,NA,NA
"자산처분이익",NA,NA,NA,NA
"자산재평가이익",NA,NA,NA,NA
"자산손상차손환입",NA,NA,NA,NA
"사채상환이익",NA,NA,NA,NA
"충당부채환입액",NA,NA,NA,NA
"수입수수료",NA,NA,NA,NA
"임대료",NA,NA,NA,NA
"자산수증이익",NA,NA,NA,NA
"보험차익",NA,NA,NA,NA
"법인세환급액",NA,NA,NA,NA
"전기오류수정이익",NA,NA,NA,NA
"퇴직연금운용이익",NA,NA,NA,NA
"보험수리적이익",NA,NA,NA,NA
"기타영업외수익",15,17,17,39
"영업외비용",13,19,27,54
