"","."
"1",2448
"2",2088
"3",360
"4",344
"5",142
"6",29
"7",7
"8",0
"9",141
"10",19
"11",NA
"12",5
"13",16
"14",16
"15",2
"16",2
"17",NA
"18",NA
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",NA
"26",NA
"27",76
"28",75
"29",NA
"30",NA
"31",NA
"32",NA
"33",1
"34",NA
"35",NA
"36",NA
"37",NA
"38",76
"39",NA
"40",NA
"41",NA
"42",12
"43",NA
"44",NA
"45",1
"46",NA
"47",0
"48",NA
"49",NA
"50",203
"51",NA
"52",NA
"53",NA
"54",1
"55",NA
"56",NA
"57",NA
"58",NA
"59",NA
"60",NA
"61",NA
"62",NA
"63",-184
"64",25
"65",-209
"66",NA
"67",-209
"68",-209
"69",NA
"70",4387
"71",1217
"72",579
"73",NA
"74",74
"75",349
"76",7
"77",NA
"78",NA
"79",NA
"80",145
"81",64
"82",NA
"83",3170
"84",2837
"85",82
"86",NA
"87",NA
"88",25
"89",66
"90",NA
"91",65
"92",NA
"93",94
"94",NA
"95",4017
"96",2837
"97",NA
"98",1136
"99",248
"100",30
"101",1150
"102",NA
"103",NA
"104",16
"105",NA
"106",NA
"107",NA
"108",258
"109",NA
"110",1179
"111",59
"112",661
"113",44
"114",27
"115",311
"116",NA
"117",62
"118",NA
"119",16
"120",NA
"121",370
"122",370
"123",234
"124",NA
"125",224
"126",0
"127",-53
"128",-34
"129",NA
"130",488
"131",-209
"132",NA
"133",619
"134",37
"135",0
"136",NA
"137",290
"138",18
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",4
"149",NA
"150",NA
"151",57
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",NA
"162",NA
"163",NA
"164",102
"165",492
"166",-390
"167",NA
"168",NA
"169",455
"170",33
"171",NA
"172",NA
"173",NA
"174",NA
"175",33
"176",NA
"177",NA
"178",-465
"179",135
"180",NA
"181",NA
"182",NA
"183",NA
"184",NA
"185",NA
"186",21
"187",NA
"188",114
"189",NA
"190",NA
"191",NA
"192",NA
"193",602
"194",NA
"195",NA
"196",NA
"197",NA
"198",NA
"199",8
"200",NA
"201",579
"202",16
"203",NA
"204",NA
"205",NA
"206",2
"207",-50
"208",1293
"209",NA
"210",1293
"211",NA
"212",NA
"213",NA
"214",NA
"215",NA
"216",NA
"217",NA
"218",NA
"219",NA
"220",1270
"221",NA
"222",1231
"223",NA
"224",NA
"225",39
"226",NA
"227",NA
"228",NA
"229",NA
"230",NA
"231",-73
"232",NA
"233",NA
"234",-7
"235",-34
"236",98
"237",64
