"","."
"1",89
"2",60
"3",29
"4",35
"5",12
"6",2
"7",2
"8",0
"9",15
"10",4
"11",NA
"12",0
"13",-6
"14",-6
"15",3
"16",1
"17",NA
"18",NA
"19",NA
"20",NA
"21",NA
"22",NA
"23",2
"24",NA
"25",NA
"26",NA
"27",1
"28",1
"29",NA
"30",NA
"31",NA
"32",NA
"33",NA
"34",NA
"35",NA
"36",NA
"37",NA
"38",5
"39",NA
"40",NA
"41",0
"42",0
"43",NA
"44",NA
"45",NA
"46",NA
"47",NA
"48",NA
"49",NA
"50",0
"51",NA
"52",NA
"53",NA
"54",0
"55",NA
"56",NA
"57",NA
"58",NA
"59",NA
"60",NA
"61",NA
"62",NA
"63",2
"64",0
"65",2
"66",NA
"67",2
"68",3
"69",-1
"70",686
"71",300
"72",96
"73",NA
"74",51
"75",53
"76",0
"77",NA
"78",NA
"79",NA
"80",29
"81",72
"82",NA
"83",385
"84",267
"85",6
"86",NA
"87",NA
"88",113
"89",NA
"90",NA
"91",NA
"92",NA
"93",NA
"94",NA
"95",73
"96",58
"97",NA
"98",23
"99",0
"100",1
"101",34
"102",NA
"103",NA
"104",NA
"105",NA
"106",NA
"107",NA
"108",0
"109",NA
"110",15
"111",NA
"112",4
"113",1
"114",NA
"115",NA
"116",NA
"117",10
"118",NA
"119",0
"120",NA
"121",613
"122",597
"123",42
"124",NA
"125",132
"126",-87
"127",-5
"128",514
"129",16
"130",8
"131",2
"132",NA
"133",7
"134",NA
"135",NA
"136",NA
"137",5
"138",1
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",NA
"151",6
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",NA
"162",NA
"163",0
"164",8
"165",9
"166",-1
"167",NA
"168",NA
"169",11
"170",-3
"171",1
"172",-1
"173",NA
"174",NA
"175",NA
"176",-4
"177",NA
"178",-10
"179",217
"180",112
"181",105
"182",NA
"183",NA
"184",NA
"185",NA
"186",NA
"187",NA
"188",NA
"189",NA
"190",NA
"191",NA
"192",NA
"193",228
"194",109
"195",108
"196",NA
"197",NA
"198",NA
"199",3
"200",NA
"201",8
"202",NA
"203",NA
"204",NA
"205",NA
"206",NA
"207",-32
"208",3
"209",NA
"210",NA
"211",NA
"212",NA
"213",3
"214",NA
"215",NA
"216",NA
"217",NA
"218",NA
"219",NA
"220",27
"221",NA
"222",NA
"223",NA
"224",NA
"225",27
"226",NA
"227",NA
"228",NA
"229",NA
"230",NA
"231",-8
"232",NA
"233",NA
"234",0
"235",-34
"236",106
"237",72
