"","."
"1",303
"2",216
"3",87
"4",45
"5",17
"6",2
"7",1
"8",2
"9",7
"10",15
"11",NA
"12",NA
"13",42
"14",42
"15",18
"16",3
"17",NA
"18",0
"19",NA
"20",NA
"21",NA
"22",NA
"23",14
"24",NA
"25",NA
"26",NA
"27",4
"28",0
"29",3
"30",NA
"31",NA
"32",NA
"33",NA
"34",NA
"35",NA
"36",NA
"37",NA
"38",7
"39",NA
"40",NA
"41",NA
"42",0
"43",NA
"44",NA
"45",NA
"46",NA
"47",NA
"48",NA
"49",NA
"50",0
"51",NA
"52",NA
"53",NA
"54",0
"55",NA
"56",NA
"57",NA
"58",NA
"59",NA
"60",NA
"61",NA
"62",NA
"63",63
"64",13
"65",50
"66",NA
"67",50
"68",2207
"69",451
"70",114
"71",NA
"72",150
"73",143
"74",NA
"75",NA
"76",5
"77",NA
"78",33
"79",6
"80",NA
"81",1756
"82",480
"83",3
"84",NA
"85",NA
"86",1265
"87",NA
"88",0
"89",8
"90",NA
"91",NA
"92",NA
"93",275
"94",269
"95",NA
"96",136
"97",NA
"98",NA
"99",90
"100",NA
"101",NA
"102",14
"103",NA
"104",7
"105",NA
"106",22
"107",NA
"108",6
"109",NA
"110",NA
"111",NA
"112",5
"113",1
"114",NA
"115",NA
"116",NA
"117",NA
"118",NA
"119",1932
"120",80
"121",NA
"122",NA
"123",-22
"124",NA
"125",1874
"126",-351
"127",50
"128",NA
"129",33
"130",4
"131",0
"132",NA
"133",11
"134",0
"135",NA
"136",NA
"137",NA
"138",NA
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",18
"148",NA
"149",NA
"150",NA
"151",NA
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",-49
"161",-102
"162",53
"163",NA
"164",NA
"165",17
"166",-368
"167",NA
"168",NA
"169",NA
"170",NA
"171",NA
"172",-368
"173",NA
"174",261
"175",1960
"176",1959
"177",NA
"178",NA
"179",NA
"180",0
"181",NA
"182",NA
"183",NA
"184",0
"185",NA
"186",NA
"187",NA
"188",NA
"189",1700
"190",1690
"191",NA
"192",NA
"193",NA
"194",NA
"195",NA
"196",NA
"197",10
"198",0
"199",NA
"200",NA
"201",NA
"202",2
"203",92
"204",873
"205",NA
"206",873
"207",NA
"208",NA
"209",NA
"210",NA
"211",NA
"212",NA
"213",NA
"214",NA
"215",NA
"216",774
"217",NA
"218",774
"219",NA
"220",NA
"221",NA
"222",NA
"223",NA
"224",NA
"225",NA
"226",NA
"227",-7
"228",NA
"229",NA
"230",NA
"231",2
"232",4
"233",6
