"","."
"1",18
"2",344
"3",135
"4",2
"5",-2
"6",-1
"7",0
"8",496
"9",382
"10",114
"11",2
"12",0
"13",NA
"14",NA
"15",NA
"16",NA
"17",NA
"18",NA
"19",NA
"20",1
"21",NA
"22",NA
"23",NA
"24",NA
"25",NA
"26",NA
"27",NA
"28",NA
"29",NA
"30",NA
"31",NA
"32",NA
"33",NA
"34",1
"35",2
"36",NA
"37",NA
"38",NA
"39",NA
"40",NA
"41",NA
"42",1
"43",NA
"44",NA
"45",NA
"46",NA
"47",0
"48",NA
"49",0
"50",NA
"51",NA
"52",NA
"53",NA
"54",0
"55",114
"56",31
"57",83
"58",NA
"59",83
"60",6380
"61",665
"62",NA
"63",5156
"64",NA
"65",NA
"66",NA
"67",NA
"68",NA
"69",31
"70",NA
"71",NA
"72",68
"73",NA
"74",NA
"75",41
"76",42
"77",1
"78",NA
"79",NA
"80",NA
"81",NA
"82",NA
"83",28
"84",NA
"85",NA
"86",NA
"87",NA
"88",11
"89",NA
"90",NA
"91",10
"92",NA
"93",371
"94",5607
"95",NA
"96",NA
"97",NA
"98",NA
"99",NA
"100",NA
"101",3272
"102",252
"103",1636
"104",NA
"105",NA
"106",12
"107",NA
"108",18
"109",417
"110",573
"111",NA
"112",23551
"113",NA
"114",774
"115",319
"116",NA
"117",74
"118",NA
"119",-41
"120",421
"121",-896
"122",83
"123",NA
"124",99
"125",NA
"126",NA
"127",NA
"128",9
"129",NA
"130",NA
"131",NA
"132",NA
"133",NA
"134",NA
"135",NA
"136",NA
"137",NA
"138",NA
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",NA
"151",NA
"152",NA
"153",4
"154",15
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",NA
"162",NA
"163",0
"164",3
"165",NA
"166",NA
"167",1
"168",75
"169",NA
"170",NA
"171",NA
"172",7
"173",NA
"174",NA
"175",NA
"176",NA
"177",NA
"178",NA
"179",NA
"180",NA
"181",NA
"182",NA
"183",NA
"184",NA
"185",NA
"186",1
"187",NA
"188",NA
"189",8
"190",NA
"191",NA
"192",NA
"193",NA
"194",NA
"195",NA
"196",NA
"197",NA
"198",NA
"199",NA
"200",NA
"201",NA
"202",NA
"203",NA
"204",NA
"205",NA
"206",NA
"207",7
"208",-995
"209",-3546
"210",2550
"211",NA
"212",NA
"213",-888
"214",-8
"215",51
"216",-34
"217",7
"218",NA
"219",NA
"220",-32
"221",NA
"222",-27
"223",14
"224",NA
"225",NA
"226",NA
"227",13
"228",NA
"229",NA
"230",NA
"231",NA
"232",NA
"233",NA
"234",1
"235",NA
"236",NA
"237",NA
"238",NA
"239",NA
"240",NA
"241",NA
"242",NA
"243",NA
"244",NA
"245",NA
"246",NA
"247",NA
"248",NA
"249",NA
"250",NA
"251",NA
"252",NA
"253",NA
"254",NA
"255",42
"256",NA
"257",NA
"258",NA
"259",NA
"260",NA
"261",NA
"262",NA
"263",NA
"264",NA
"265",NA
"266",41
"267",NA
"268",NA
"269",1
"270",NA
"271",NA
"272",NA
"273",NA
"274",NA
"275",NA
"276",NA
"277",NA
"278",NA
"279",NA
"280",NA
"281",NA
"282",NA
"283",NA
"284",NA
"285",NA
"286",872
"287",903
"288",NA
"289",NA
"290",NA
"291",NA
"292",903
"293",NA
"294",NA
"295",NA
"296",NA
"297",NA
"298",NA
"299",NA
"300",NA
"301",NA
"302",NA
"303",NA
"304",NA
"305",NA
"306",NA
"307",NA
"308",NA
"309",NA
"310",NA
"311",NA
"312",NA
"313",NA
"314",NA
"315",NA
"316",NA
"317",NA
"318",NA
"319",12
"320",NA
"321",NA
"322",NA
"323",NA
"324",NA
"325",NA
"326",NA
"327",NA
"328",NA
"329",NA
"330",NA
"331",NA
"332",NA
"333",NA
"334",NA
"335",NA
"336",NA
"337",NA
"338",12
"339",NA
"340",NA
"341",NA
"342",NA
"343",NA
"344",NA
"345",NA
"346",NA
"347",NA
"348",-19
"349",NA
"350",NA
"351",0
"352",-52
"353",385
"354",333
