"","X2017.12","X2018.12","X2019.12","X2020.12"
"매출액",32,31,45,43
"매출원가",6,6,44,15
"매출총이익",26,25,0,28
"판매비와관리비",95,225,418,739
"인건비",27,74,120,165
"유무형자산상각비",3,6,20,52
"연구개발비",38,64,215,382
"광고선전비",2,2,17,8
"판매비",0,1,0,1
"관리비",25,79,46,132
"기타원가성비용",NA,NA,NA,NA
"기타",NA,NA,NA,NA
"영업이익",-69,-200,-417,-711
"영업이익(발표기준)",-69,-200,-417,-711
"금융수익",20,39,174,356
"이자수익",18,18,48,96
"배당금수익",0,0,2,2
"외환이익",NA,0,0,0
"대손충당금환입액",NA,NA,NA,NA
"매출채권처분이익",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA,NA
"금융자산처분이익",1,1,10,13
"금융자산평가이익",1,1,27,15
"금융자산손상차손환입",NA,NA,NA,NA
"파생상품이익",NA,19,87,230
"기타금융수익",NA,NA,NA,NA
"금융원가",14,30,65,506
"이자비용",1,10,59,165
"외환손실",13,0,2,0
"대손상각비",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA,NA
"매출채권처분손실",NA,NA,NA,NA
"금융자산처분손실",NA,2,0,11
"금융자산평가손실",1,3,1,289
"금융자산손상차손",NA,NA,NA,NA
"파생상품손실",NA,15,2,20
"기타금융원가",NA,NA,NA,21
"기타수익",2,15,46,12
"재고자산감모손실환입",NA,NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA,NA
"자산처분(폐기)이익",0,0,0,0
"자산평가이익",NA,NA,NA,NA
"자산손상차손환입",NA,NA,NA,NA
"임대료수익",NA,NA,5,NA
"로열티수익",NA,NA,NA,NA
"수수료수익",NA,NA,NA,NA
"대손충당금환입",NA,NA,NA,NA
"충당부채환입액",NA,NA,NA,NA
"기타비용",4,116,819,7
"재고자산감모손실",NA,NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,NA,0
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA,NA
"자산처분(폐기)손실",0,0,0,0
"자산평가손실",NA,NA,NA,NA
"자산손상차손",NA,116,818,NA
"기타대손상각비",2,NA,NA,NA
"충당부채전입액",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",NA,NA,NA,NA
"지분법손익",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA,NA
"세전계속사업이익",-65,-292,-1082,-856
"법인세비용",NA,NA,NA,NA
"계속영업이익",-65,-292,-1082,-856
"중단영업이익",NA,-13,-2,NA
"당기순이익",-65,-305,-1084,-856
"지배주주순이익",-65,-287,-1070,-829
"비지배주주순이익",NA,-18,-13,-27
"자산",1794,2842,3714,4781
"유동자산",1108,1355,2337,3396
"재고자산",5,28,31,32
"유동생물자산",NA,NA,NA,NA
"유동금융자산",910,911,1674,1391
"매출채권및기타유동채권",32,31,27,8
"당기법인세자산",3,3,10,18
"계약자산",NA,NA,NA,NA
"반품(환불)자산",NA,0,NA,NA
"배출권",NA,NA,NA,NA
"기타유동자산",6,18,120,23
"현금및현금성자산",151,364,476,1923
"매각예정비유동자산및처분자산집단",NA,NA,NA,NA
"비유동자산",686,1487,1377,1386
"유형자산",161,448,983,1055
"무형자산",525,712,20,57
"비유동생물자산",NA,NA,NA,NA
"투자부동산",NA,NA,NA,NA
"장기금융자산",NA,297,239,172
"관계기업등지분관련투자자산",NA,NA,NA,NA
"장기매출채권및기타비유동채권",0,27,29,21
"이연법인세자산",NA,NA,NA,NA
"장기당기법인세자산",NA,NA,NA,NA
"기타비유동자산",NA,3,106,80
"기타금융업자산",NA,NA,NA,NA
"부채",149,1462,1724,1978
"유동부채",15,461,414,1834
"단기사채",NA,18,22,703
"단기차입금",NA,48,NA,700
"유동성장기부채",2,3,NA,NA
"유동금융부채",NA,315,293,363
"매입채무및기타유동채무",12,72,95,66
"유동종업원급여충당부채",NA,NA,NA,NA
"기타단기충당부채",NA,0,NA,NA
"당기법인세부채",NA,NA,NA,NA
"계약부채",NA,NA,NA,NA
"반품(환불)부채",NA,NA,NA,NA
"배출부채",NA,NA,NA,NA
"기타유동부채",1,4,5,2
"매각예정으로분류된처분자산집단에포함된부채",NA,NA,NA,NA
"비유동부채",135,1001,1310,143
"사채",NA,573,546,1
"장기차입금",112,176,605,2
"비유동금융부채",NA,181,92,64
"장기매입채무및기타비유동채무",NA,31,35,43
"비유동종업원급여충당부채",22,40,32,34
"기타장기충당부채",0,0,0,0
"이연법인세부채",NA,NA,NA,NA
"장기당기법인세부채",NA,NA,NA,NA
"기타비유동부채",NA,NA,NA,NA
