"","."
"1",553
"2",434
"3",118
"4",88
"5",31
"6",6
"7",4
"8",0
"9",33
"10",13
"11",NA
"12",1
"13",31
"14",31
"15",0
"16",0
"17",NA
"18",NA
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",NA
"26",NA
"27",5
"28",5
"29",NA
"30",NA
"31",NA
"32",NA
"33",NA
"34",NA
"35",NA
"36",NA
"37",NA
"38",9
"39",NA
"40",NA
"41",NA
"42",0
"43",NA
"44",NA
"45",0
"46",NA
"47",1
"48",NA
"49",NA
"50",2
"51",NA
"52",NA
"53",NA
"54",0
"55",NA
"56",NA
"57",NA
"58",NA
"59",1
"60",1
"61",NA
"62",NA
"63",34
"64",-2
"65",36
"66",NA
"67",36
"68",28
"69",9
"70",3331
"71",957
"72",255
"73",NA
"74",115
"75",355
"76",NA
"77",NA
"78",2
"79",NA
"80",28
"81",202
"82",NA
"83",2373
"84",1594
"85",484
"86",NA
"87",NA
"88",249
"89",16
"90",13
"91",NA
"92",NA
"93",16
"94",NA
"95",1729
"96",774
"97",NA
"98",155
"99",277
"100",NA
"101",323
"102",NA
"103",NA
"104",13
"105",NA
"106",3
"107",NA
"108",3
"109",NA
"110",955
"111",NA
"112",720
"113",11
"114",3
"115",-4
"116",94
"117",119
"118",NA
"119",12
"120",NA
"121",1602
"122",1027
"123",50
"124",NA
"125",141
"126",-27
"127",-24
"128",887
"129",574
"130",81
"131",36
"132",NA
"133",50
"134",5
"135",3
"136",NA
"137",31
"138",5
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",NA
"151",8
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",1
"162",NA
"163",2
"164",11
"165",13
"166",-2
"167",NA
"168",NA
"169",90
"170",-9
"171",1
"172",-4
"173",NA
"174",NA
"175",NA
"176",-6
"177",NA
"178",-34
"179",22
"180",21
"181",NA
"182",NA
"183",NA
"184",NA
"185",NA
"186",1
"187",NA
"188",0
"189",NA
"190",NA
"191",NA
"192",1
"193",56
"194",NA
"195",NA
"196",4
"197",NA
"198",1
"199",NA
"200",8
"201",43
"202",1
"203",NA
"204",NA
"205",NA
"206",NA
"207",-49
"208",36
"209",NA
"210",36
"211",NA
"212",NA
"213",NA
"214",NA
"215",NA
"216",NA
"217",NA
"218",NA
"219",NA
"220",78
"221",NA
"222",60
"223",NA
"224",17
"225",1
"226",NA
"227",NA
"228",NA
"229",NA
"230",NA
"231",-7
"232",NA
"233",NA
"234",-2
"235",-3
"236",205
"237",202
