"","."
"1",693
"2",471
"3",222
"4",232
"5",33
"6",10
"7",3
"8",6
"9",107
"10",73
"11",NA
"12",0
"13",-10
"14",-10
"15",1
"16",1
"17",NA
"18",NA
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",NA
"26",NA
"27",6
"28",6
"29",NA
"30",NA
"31",NA
"32",NA
"33",NA
"34",0
"35",NA
"36",NA
"37",NA
"38",14
"39",NA
"40",NA
"41",NA
"42",1
"43",NA
"44",NA
"45",NA
"46",NA
"47",NA
"48",NA
"49",NA
"50",9
"51",NA
"52",NA
"53",NA
"54",0
"55",NA
"56",NA
"57",0
"58",NA
"59",6
"60",6
"61",NA
"62",NA
"63",-3
"64",-5
"65",1
"66",NA
"67",1
"68",1
"69",0
"70",1209
"71",953
"72",381
"73",NA
"74",28
"75",412
"76",1
"77",3
"78",NA
"79",NA
"80",7
"81",121
"82",NA
"83",257
"84",53
"85",3
"86",NA
"87",53
"88",5
"89",30
"90",65
"91",38
"92",NA
"93",10
"94",NA
"95",578
"96",467
"97",29
"98",102
"99",11
"100",4
"101",298
"102",NA
"103",0
"104",NA
"105",5
"106",6
"107",NA
"108",11
"109",NA
"110",111
"111",60
"112",18
"113",2
"114",1
"115",24
"116",NA
"117",NA
"118",NA
"119",6
"120",NA
"121",632
"122",631
"123",156
"124",NA
"125",418
"126",-12
"127",10
"128",59
"129",0
"130",24
"131",1
"132",NA
"133",30
"134",3
"135",NA
"136",NA
"137",10
"138",1
"139",NA
"140",NA
"141",NA
"142",0
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",NA
"151",17
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",NA
"162",NA
"163",5
"164",19
"165",-77
"166",96
"167",NA
"168",NA
"169",34
"170",-10
"171",2
"172",-7
"173",NA
"174",NA
"175",NA
"176",-5
"177",NA
"178",-1
"179",124
"180",NA
"181",NA
"182",NA
"183",NA
"184",119
"185",NA
"186",2
"187",NA
"188",0
"189",3
"190",NA
"191",NA
"192",0
"193",125
"194",NA
"195",NA
"196",NA
"197",NA
"198",110
"199",2
"200",NA
"201",3
"202",0
"203",NA
"204",NA
"205",10
"206",NA
"207",-46
"208",89
"209",NA
"210",57
"211",NA
"212",31
"213",0
"214",NA
"215",NA
"216",NA
"217",NA
"218",NA
"219",NA
"220",134
"221",NA
"222",128
"223",NA
"224",NA
"225",6
"226",NA
"227",NA
"228",NA
"229",NA
"230",NA
"231",NA
"232",NA
"233",NA
"234",NA
"235",-23
"236",144
"237",121
