"","X2017.12","X2018.12","X2019.12","X2020.12"
"매출액",9502,10583,12087,14511
"매출원가",8761,9449,10508,13021
"매출총이익",741,1134,1579,1490
"판매비와관리비",624,628,750,1041
"인건비",281,288,329,431
"유무형자산상각비",45,50,135,217
"연구개발비",NA,NA,NA,NA
"광고선전비",2,7,9,22
"판매비",41,36,26,49
"관리비",256,247,251,323
"기타원가성비용",NA,NA,NA,NA
"기타",NA,0,0,0
"영업이익",117,506,829,449
"영업이익(발표기준)",117,506,829,449
"금융수익",7,7,12,27
"이자수익",6,7,5,27
"배당금수익",NA,NA,NA,NA
"외환이익",NA,NA,NA,NA
"대손충당금환입액",NA,NA,NA,NA
"매출채권처분이익",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA,NA
"금융자산처분이익",NA,NA,NA,NA
"금융자산평가이익",NA,NA,NA,NA
"금융자산손상차손환입",NA,NA,NA,NA
"파생상품이익",NA,NA,NA,NA
"기타금융수익",0,NA,6,NA
"금융원가",69,85,109,198
"이자비용",69,85,106,198
"외환손실",NA,NA,NA,NA
"대손상각비",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA,NA
"매출채권처분손실",NA,NA,NA,NA
"금융자산처분손실",NA,NA,NA,NA
"금융자산평가손실",NA,NA,2,NA
"금융자산손상차손",NA,NA,NA,NA
"파생상품손실",NA,NA,NA,NA
"기타금융원가",NA,NA,NA,NA
"기타수익",13,23,28,81
"재고자산감모손실환입",NA,NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA,57
"자산처분(폐기)이익",1,1,12,5
"자산평가이익",0,NA,NA,NA
"자산손상차손환입",NA,NA,NA,NA
"임대료수익",3,2,2,1
"로열티수익",NA,NA,NA,NA
"수수료수익",1,0,0,1
"대손충당금환입",NA,6,1,NA
"충당부채환입액",0,NA,NA,NA
"기타비용",8,9,20,174
"재고자산감모손실",NA,NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA,NA
"자산처분(폐기)손실",2,1,3,28
"자산평가손실",NA,NA,NA,NA
"자산손상차손",NA,NA,NA,NA
"기타대손상각비",NA,NA,NA,9
"충당부채전입액",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",NA,NA,NA,NA
"지분법손익",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA,NA
"세전계속사업이익",61,442,740,184
"법인세비용",18,95,177,32
"계속영업이익",43,347,563,152
"중단영업이익",NA,NA,NA,NA
"당기순이익",43,347,563,152
"지배주주순이익",37,336,560,146
"비지배주주순이익",6,11,3,6
"자산",5578,5957,8044,10569
"유동자산",1860,2600,3389,2056
"재고자산",637,1073,507,657
"유동생물자산",NA,NA,NA,NA
