"","X2017.12","X2018.12","X2019.12","X2020.12"
"매출액",27257,24119,24593,27853
"매출원가",25434,24276,25532,25408
"매출총이익",1822,-157,-938,2445
"판매비와관리비",1368,1805,1861,1624
"인건비",881,869,896,848
"유무형자산상각비",194,215,266,174
"연구개발비",76,123,102,127
"광고선전비",51,55,59,49
"판매비",-106,235,228,145
"관리비",223,239,229,220
"기타원가성비용",NA,NA,NA,NA
"기타",49,69,80,61
"영업이익",454,-1962,-2799,821
"영업이익(발표기준)",454,-1962,-2799,821
"금융수익",346,271,164,169
"이자수익",81,63,69,32
"배당금수익",6,1,7,0
"외환이익",259,206,87,133
"대손충당금환입액",NA,NA,NA,NA
"매출채권처분이익",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA,NA
"금융자산처분이익",NA,NA,NA,NA
"금융자산평가이익",NA,2,NA,NA
"금융자산손상차손환입",NA,NA,NA,NA
"파생상품이익",NA,NA,NA,NA
"기타금융수익",NA,NA,2,3
"금융원가",783,811,582,630
"이자비용",501,471,489,360
"외환손실",281,340,93,254
"대손상각비",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA,NA
"매출채권처분손실",NA,NA,NA,3
"금융자산처분손실",0,1,0,1
"금융자산평가손실",NA,NA,NA,10
"금융자산손상차손",NA,NA,NA,NA
"파생상품손실",NA,NA,NA,NA
"기타금융원가",NA,NA,NA,2
"기타수익",1377,1045,968,1272
"재고자산감모손실환입",NA,NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA,NA
"자산처분(폐기)이익",83,0,47,234
"자산평가이익",NA,NA,NA,NA
"자산손상차손환입",NA,NA,NA,NA
"임대료수익",4,2,2,2
"로열티수익",NA,NA,NA,NA
"수수료수익",NA,NA,NA,NA
"대손충당금환입",NA,NA,NA,NA
"충당부채환입액",NA,NA,NA,NA
"기타비용",1879,1792,1254,1479
"재고자산감모손실",NA,NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA,NA
"자산처분(폐기)손실",36,113,34,35
"자산평가손실",NA,NA,NA,NA
"자산손상차손",NA,NA,78,84
"기타대손상각비",NA,NA,NA,NA
"충당부채전입액",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",6,7,10,-2
"지분법손익",6,7,10,-2
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA,NA
"세전계속사업이익",-479,-3241,-3494,150
"법인세비용",-16,-161,63,-74
"계속영업이익",-463,-3080,-3557,224
"중단영업이익",NA,NA,NA,NA
"당기순이익",-463,-3080,-3557,224
"지배주주순이익",-474,-3008,-3543,310
"비지배주주순이익",11,-72,-14,-86
"자산",40839,40021,40843,41974
"유동자산",26199,25732,27092,27783
"재고자산",1949,2085,2644,2510
"유동생물자산",NA,NA,NA,NA
"유동금융자산",548,444,430,2079
"매출채권및기타유동채권",15575,4058,4350,3790
"당기법인세자산",15,13,15,12
"계약자산",NA,11113,11710,12521
"반품(환불)자산",NA,NA,NA,NA
"배출권",NA,NA,NA,NA
"기타유동자산",3637,4224,4117,3483
"현금및현금성자산",4358,3679,3825,3387
"매각예정비유동자산및처분자산집단",116,116,NA,NA
"비유동자산",14640,14290,13751,14191
"유형자산",11604,11144,10749,11615
"무형자산",1397,1177,930,829
"비유동생물자산",NA,NA,NA,NA
"투자부동산",117,117,117,117
"장기금융자산",237,287,273,326
"관계기업등지분관련투자자산",12,11,88,100
"장기매출채권및기타비유동채권",1242,1456,1281,1111
"이연법인세자산",16,86,76,2
"장기당기법인세자산",NA,NA,NA,NA
"기타비유동자산",13,11,237,90
"기타금융업자산",NA,NA,NA,NA
"부채",26656,28942,32014,28512
"유동부채",13418,17295,22920,22303
"단기사채",NA,NA,NA,NA
"단기차입금",987,1096,3642,4013
"유동성장기부채",2189,3560,4623,4053
"유동금융부채",NA,NA,49,23
"매입채무및기타유동채무",10204,5206,5037,5046
"유동종업원급여충당부채",NA,NA,NA,NA
"기타단기충당부채",NA,1925,1789,535
"당기법인세부채",5,10,15,5
"계약부채",NA,5437,7705,8469
"반품(환불)부채",NA,NA,NA,NA
"배출부채",NA,NA,NA,NA
"기타유동부채",33,61,59,160
"매각예정으로분류된처분자산집단에포함된부채",NA,NA,NA,NA
"비유동부채",13238,11647,9094,6209
"사채",8832,6988,5688,3545
"장기차입금",2062,2277,861,NA
"비유동금융부채",NA,NA,179,58
"장기매입채무및기타비유동채무",280,167,179,117
"비유동종업원급여충당부채",424,450,444,534
"기타장기충당부채",789,866,1251,863
"이연법인세부채",447,340,338,1092
"장기당기법인세부채",NA,NA,NA,NA
"기타비유동부채",404,560,156,NA
"기타금융업부채",NA,NA,NA,NA
"자본",14183,11080,8829,13462
"지배기업주주지분",13440,10440,8240,13635
"자본금",4250,4250,4250,5457
"신종자본증권",NA,NA,1503,1503
"자본잉여금",4084,4084,4087,5198
