"","."
"1",959
"2",770
"3",189
"4",107
"5",55
"6",7
"7",NA
"8",0
"9",27
"10",12
"11",NA
"12",5
"13",82
"14",82
"15",7
"16",NA
"17",NA
"18",NA
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",NA
"26",7
"27",0
"28",NA
"29",NA
"30",NA
"31",NA
"32",NA
"33",NA
"34",NA
"35",NA
"36",NA
"37",0
"38",2
"39",NA
"40",NA
"41",NA
"42",NA
"43",NA
"44",NA
"45",NA
"46",NA
"47",NA
"48",NA
"49",NA
"50",2
"51",NA
"52",NA
"53",NA
"54",NA
"55",NA
"56",NA
"57",NA
"58",NA
"59",NA
"60",NA
"61",NA
"62",NA
"63",88
"64",23
"65",65
"66",NA
"67",65
"68",65
"69",NA
"70",2561
"71",1447
"72",229
"73",NA
"74",454
"75",382
"76",0
"77",NA
"78",NA
"79",NA
"80",10
"81",373
"82",NA
"83",1114
"84",954
"85",8
"86",NA
"87",27
"88",83
"89",NA
"90",1
"91",21
"92",NA
"93",19
"94",NA
"95",155
"96",130
"97",NA
"98",5
"99",NA
"100",3
"101",87
"102",NA
"103",7
"104",8
"105",NA
"106",NA
"107",NA
"108",21
"109",NA
"110",25
"111",NA
"112",NA
"113",6
"114",1
"115",18
"116",NA
"117",NA
"118",NA
"119",NA
"120",NA
"121",2405
"122",2405
"123",146
"124",NA
"125",218
"126",NA
"127",5
"128",2036
"129",NA
"130",182
"131",65
"132",NA
"133",116
"134",17
"135",NA
"136",NA
"137",57
"138",0
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",NA
"151",8
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",NA
"162",NA
"163",NA
"164",36
"165",26
"166",10
"167",NA
"168",NA
"169",210
"170",-27
"171",11
"172",0
"173",1
"174",NA
"175",NA
"176",-39
"177",NA
"178",-23
"179",410
"180",410
"181",0
"182",NA
"183",NA
"184",NA
"185",NA
"186",0
"187",NA
"188",0
"189",NA
"190",NA
"191",NA
"192",0
"193",434
"194",369
"195",0
"196",NA
"197",NA
"198",NA
"199",50
"200",NA
"201",12
"202",2
"203",NA
"204",NA
"205",0
"206",NA
"207",-46
"208",NA
"209",NA
"210",NA
"211",NA
"212",NA
"213",NA
"214",NA
"215",NA
"216",NA
"217",NA
"218",NA
"219",NA
"220",2
"221",NA
"222",NA
"223",NA
"224",NA
"225",2
"226",NA
"227",NA
"228",NA
"229",NA
"230",NA
"231",-44
"232",NA
"233",NA
"234",-6
"235",107
"236",266
"237",373
