"","."
"1",268
"2",259
"3",10
"4",26
"5",14
"6",1
"7",NA
"8",NA
"9",4
"10",7
"11",NA
"12",NA
"13",-16
"14",-16
"15",1
"16",0
"17",NA
"18",1
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",0
"26",NA
"27",9
"28",1
"29",8
"30",NA
"31",NA
"32",NA
"33",NA
"34",NA
"35",NA
"36",NA
"37",NA
"38",2
"39",NA
"40",NA
"41",NA
"42",1
"43",NA
"44",NA
"45",NA
"46",NA
"47",NA
"48",NA
"49",NA
"50",1
"51",NA
"52",NA
"53",NA
"54",0
"55",NA
"56",NA
"57",NA
"58",NA
"59",NA
"60",NA
"61",NA
"62",NA
"63",-23
"64",0
"65",-23
"66",NA
"67",-23
"68",-23
"69",NA
"70",324
"71",210
"72",60
"73",NA
"74",36
"75",58
"76",0
"77",NA
"78",NA
"79",NA
"80",2
"81",54
"82",NA
"83",114
"84",85
"85",NA
"86",NA
"87",NA
"88",26
"89",NA
"90",NA
"91",0
"92",NA
"93",2
"94",NA
"95",152
"96",101
"97",NA
"98",44
"99",4
"100",NA
"101",52
"102",NA
"103",NA
"104",0
"105",NA
"106",NA
"107",NA
"108",0
"109",NA
"110",51
"111",NA
"112",12
"113",0
"114",NA
"115",39
"116",NA
"117",NA
"118",NA
"119",NA
"120",NA
"121",172
"122",172
"123",200
"124",NA
"125",386
"126",-26
"127",2
"128",-390
"129",NA
"130",28
"131",-23
"132",NA
"133",27
"134",3
"135",NA
"136",NA
"137",16
"138",NA
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",NA
"151",2
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",NA
"162",NA
"163",0
"164",26
"165",26
"166",0
"167",NA
"168",NA
"169",28
"170",0
"171",NA
"172",NA
"173",NA
"174",NA
"175",NA
"176",0
"177",NA
"178",-15
"179",2
"180",0
"181",NA
"182",NA
"183",NA
"184",NA
"185",NA
"186",0
"187",NA
"188",1
"189",NA
"190",NA
"191",NA
"192",NA
"193",17
"194",2
"195",NA
"196",NA
"197",NA
"198",NA
"199",3
"200",NA
"201",12
"202",NA
"203",NA
"204",NA
"205",NA
"206",0
"207",2
"208",10
"209",NA
"210",10
"211",NA
"212",NA
"213",NA
"214",NA
"215",NA
"216",NA
"217",NA
"218",NA
"219",NA
"220",7
"221",NA
"222",NA
"223",NA
"224",2
"225",5
"226",NA
"227",NA
"228",NA
"229",NA
"230",NA
"231",-1
"232",NA
"233",NA
"234",-2
"235",13
"236",41
"237",54
