"","X2017.12","X2018.12","X2019.12","X2020.12"
"영업수익",71004,57676,62540,69490
"보험료수익",51369,42625,45264,49109
"재보험수익",545,623,678,715
"재보험금수익",NA,NA,NA,NA
"이자수익",7183,7809,8191,8080
"수수료수익",82,50,198,103
"금융상품관련이익",9778,1714,2824,7184
"배당금수익",672,623,987,1131
"위험회피회계파생상품관련이익",NA,NA,NA,NA
"외환거래이익",35,2783,3179,1727
"대출채권평가및처분이익",NA,NA,NA,NA
"기타금융자산관련이익",1156,1242,1021,1142
"기타영업수익",184,205,198,300
"영업비용",68655,57080,61437,67714
"보험계약부채(책임준비금)전입액",28452,15973,10737,12264
"비상위험준비금전입액",NA,NA,NA,NA
"지급보험금",23215,27452,35001,37069
"보험금비용",NA,NA,NA,NA
"배당금비용",NA,NA,NA,NA
"환급금비용",NA,NA,NA,NA
"손해조사비",NA,NA,NA,NA
"재보험비용",612,699,731,770
"재보험료비용",NA,NA,NA,NA
"사업비",3852,3591,3886,3731
"신계약비상각비",3458,3539,3674,3671
"재산관리비",416,323,419,366
"이자비용",3,18,138,145
"수수료비용",NA,NA,NA,NA
"금융상품관련손실",671,4557,5800,4963
"위험회피회계파생상품관련손실",NA,NA,NA,NA
"외환거래손실",7447,395,341,3820
"대출채권평가및처분손실",NA,NA,NA,NA
"기타금융자산관련손실",460,465,579,708
"기타영업비용",68,68,131,209
"영업이익",2350,595,1103,1776
"영업외수익",209,100,613,242
"상각채권추심이익",NA,NA,NA,NA
"대손충당금환입액",NA,NA,NA,NA
"유가증권처분이익",NA,NA,NA,NA
"유가증권손상차손환입",NA,NA,NA,NA
"파생상품이익",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업관련이익",NA,NA,0,194
"자산처분이익",1,8,570,5
"자산재평가이익",NA,NA,NA,NA
"자산손상차손환입",NA,NA,NA,NA
"사채상환이익",NA,NA,NA,NA
"충당부채환입액",NA,NA,NA,NA
"수입수수료",NA,NA,NA,NA
"임대료",NA,NA,NA,NA
"자산수증이익",NA,NA,NA,NA
"보험차익",NA,NA,NA,NA
"법인세환급액",NA,NA,NA,NA
"전기오류수정이익",NA,NA,NA,NA
"퇴직연금운용이익",NA,NA,NA,NA
"보험수리적이익",NA,NA,NA,NA
"기타영업외수익",208,91,42,43
"영업외비용",147,59,118,252
"기타대손상각비",NA,NA,NA,NA
"유가증권처분손실",NA,NA,NA,NA
"유가증권손상차손",NA,NA,NA,NA
"파생상품손실",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업관련손실",NA,NA,NA,NA
"자산처분손실",3,5,3,7
"자산손상차손",1,1,0,0
"자산재평가손실",NA,NA,NA,NA
"사채상환손실",NA,NA,NA,NA
"충당부채전입액",NA,NA,NA,NA
"지급수수료",NA,NA,NA,NA
"기부금",44,36,8,23
"법인세추납액",NA,NA,NA,NA
"전기오류수정손실",NA,NA,NA,NA
"퇴직연금운용손실",NA,NA,NA,NA
"보험수리적손실",NA,NA,NA,NA
"기타영업외비용",99,17,107,222
"세전계속사업이익",2411,636,1597,1766
"법인세비용",567,166,475,481
"계속영업이익",1844,470,1123,1286
"중단영업이익",NA,NA,NA,NA
"당기순이익",1844,470,1123,1286
"자산",302737,318560,339480,362530
"현금및예치금",13765,14347,12086,4187
"당기손익인식(지정)금융자산",257,302,717,3253
"당기손익-공정가치측정<U+00A0>금융자산",NA,NA,NA,NA
"단기매매금융자산",18150,11402,7069,11209
"매매목적파생상품자산",21,7,8,24
"위험회피파생상품자산",3344,950,1256,2993
"매도가능금융자산",86077,85081,85504,84897
"기타포괄손익-공정가치측정<U+00A0>금융자산",NA,NA,NA,NA
"만기보유금융자산",96419,113211,121028,127770
"상각후원가측정<U+00A0>유가증권",NA,NA,NA,NA
"관계기업등지분관련투자자산",350,350,NA,2194
"기타유가증권",NA,NA,NA,NA
"상각후원가측정<U+00A0>금융자산",NA,NA,NA,NA
"대출채권",41226,49093,62656,74476
"*대출채권명목금액",45010,49423,63027,74830
"*대손충당금",3726,278,302,257
"*현재가치할인차금",5,2,1,1
"*이연대출부대(수익)비용",-54,-50,-68,-95
"기타금융업자산",NA,NA,NA,NA
"유형자산",760,767,794,633
"무형자산",121,101,101,255
"투자부동산",2884,2820,2819,2872
"비업무용자산",NA,NA,NA,NA
"이연법인세자산",NA,255,NA,NA
"당기법인세자산",240,729,777,425
"기타자산",10437,10531,10851,10179
"특별계정자산",28687,28613,33815,37163
"부채",278895,296258,313534,331605
"당기손익인식(지정)금융부채",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융부채",NA,NA,NA,NA
"단기매매금융부채",NA,NA,NA,NA
"매도파생결합증권",NA,NA,NA,NA
"매매목적파생상품부채",67,81,77,95
"위험회피파생상품부채",NA,72,228,454
"보험계약부채(책임준비금)",244813,260820,271628,283906
"*보험계약부채명목금액",244813,260820,271628,283906
"*출재보험준비금",NA,NA,NA,NA
"계약자지분조정",232,113,241,279
"비상위험준비금",NA,NA,NA,NA
"차입부채",NA,1000,3000,3000
"기타금융업부채",NA,NA,NA,NA
"비유동종업원급여충당부채",45,62,51,11
"기타충당부채",261,227,371,503
"이연법인세부채",178,NA,906,1187
"당기법인세부채",NA,NA,NA,NA
"기타부채",2631,2277,3286,4316
"특별계정부채",30669,31607,33747,37856
"자본",23842,22302,25946,30925
"자본금",8068,8068,8068,8068
"신종자본증권",NA,NA,NA,3446
"자본잉여금",4637,4637,4637,4637
"기타자본",-608,-608,-608,-608
"기타포괄손익누계액",2828,1378,3662,4268
"이익잉여금(결손금)",8917,8827,10187,11114
"영업활동으로인한현금흐름",29278,16234,3403,6087
"당기순손익",1844,470,1123,1286
"법인세비용차감전순손익",NA,NA,NA,NA
"현금유출이없는비용등가산",40349,24741,21399,24967
"당기손익인식(지정)금융자산평가손실",39,64,29,60
