"","X2017.12","X2018.12","X2019.12","X2020.12"
"매출액",118411,77434,65345,66321
"매출원가",92939,56194,52055,45646
"매출총이익",25472,21240,13289,20676
"판매비와관리비",3613,3027,3346,3653
"인건비",2133,1802,1950,2439
"유무형자산상각비",232,166,234,277
"연구개발비",168,337,367,329
"광고선전비",50,63,66,47
"판매비",154,97,-1,-69
"관리비",671,492,582,495
"기타원가성비용",NA,NA,NA,NA
"기타",205,70,149,136
"영업이익",21858,18213,9943,17022
"영업이익(발표기준)",21858,18213,9943,17022
"금융수익",252,344,345,389
"이자수익",188,228,272,306
"배당금수익",21,23,11,11
"외환이익",43,92,59,65
"대손충당금환입액",NA,NA,NA,NA
"매출채권처분이익",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA,NA
"금융자산처분이익",NA,NA,NA,4
"금융자산평가이익",NA,1,2,2
"금융자산손상차손환입",NA,NA,NA,NA
"파생상품이익",NA,NA,NA,NA
"기타금융수익",NA,0,NA,NA
"금융원가",509,443,431,417
"이자비용",378,394,377,329
"외환손실",124,34,51,81
"대손상각비",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA,NA
"매출채권처분손실",0,0,NA,NA
"금융자산처분손실",NA,0,0,NA
"금융자산평가손실",NA,3,3,4
"금융자산손상차손",3,NA,NA,2
"파생상품손실",2,NA,NA,NA
"기타금융원가",0,12,0,NA
"기타수익",6442,286,528,1970
"재고자산감모손실환입",NA,NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA,NA
"자산처분(폐기)이익",19,14,5,9
"자산평가이익",NA,NA,NA,NA
"자산손상차손환입",NA,NA,9,NA
"임대료수익",4,6,23,23
"로열티수익",NA,NA,NA,NA
"수수료수익",2,2,2,3
"대손충당금환입",5,5,NA,NA
"충당부채환입액",NA,NA,NA,NA
"기타비용",630,667,579,1423
"재고자산감모손실",NA,NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA,NA
"자산처분(폐기)손실",24,12,61,36
"자산평가손실",NA,NA,NA,NA
"자산손상차손",7,10,66,141
"기타대손상각비",9,-1,3,13
"충당부채전입액",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",NA,NA,NA,NA
"지분법손익",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA,NA
"세전계속사업이익",27413,17732,9806,17542
"법인세비용",3286,-491,1956,3246
"계속영업이익",24127,18224,7850,14296
"중단영업이익",229,605,3218,1110
"당기순이익",24356,18829,11068,15407
"지배주주순이익",23959,18639,10799,14657
"비지배주주순이익",397,190,268,750
"자산",216477,228359,224346,242823
"유동자산",53678,46131,39391,58959
"재고자산",1100,1161,624,417
"유동생물자산",NA,NA,NA,NA
"유동금융자산",4400,3499,5699,14701
"매출채권및기타유동채권",31071,27804,15347,13535
"당기법인세자산",67,70,66,70
"계약자산",1988,2086,3369,2307
"반품(환불)자산",NA,NA,NA,NA
"배출권",NA,NA,NA,NA
"기타유동자산",859,968,914,786
"현금및현금성자산",13099,10543,13371,14927
"매각예정비유동자산및처분자산집단",1094,NA,NA,12216
"비유동자산",162799,182228,184956,183863
"유형자산",19115,18777,16401,15896
"무형자산",944,998,1097,1321
"비유동생물자산",NA,NA,NA,NA
"투자부동산",12415,14169,13920,13579
"장기금융자산",1218,1172,1273,1390
"관계기업등지분관련투자자산",127532,144782,149984,149593
"장기매출채권및기타비유동채권",258,705,314,282
"이연법인세자산",1231,1530,1437,1453
"장기당기법인세자산",NA,NA,NA,NA
"기타비유동자산",85,94,529,350
"기타금융업자산",NA,NA,NA,NA
"부채",54682,46714,34136,34210
"유동부채",39436,30395,22448,21333
"단기사채",NA,NA,NA,NA
"단기차입금",591,730,561,497
"유동성장기부채",3207,1615,3231,2742
"유동금융부채",20,2,3,3
"매입채무및기타유동채무",30584,23460,14721,14247
