"","X2017.12","X2018.12","X2019.12","X2020.12"
"매출액",863,700,116,99
"매출원가",804,739,113,88
"매출총이익",59,-39,3,10
"판매비와관리비",137,159,40,44
"인건비",80,85,24,17
"유무형자산상각비",7,5,2,4
"연구개발비",NA,NA,NA,2
"광고선전비",1,2,NA,0
"판매비",10,2,NA,-1
"관리비",38,64,13,22
"기타원가성비용",NA,NA,NA,NA
"기타",1,1,1,NA
"영업이익",-78,-198,-37,-34
"영업이익(발표기준)",-78,-198,-37,-34
"금융수익",13,13,5,9
"이자수익",12,10,5,9
"배당금수익",0,2,NA,NA
"외환이익",NA,NA,NA,NA
"대손충당금환입액",NA,NA,NA,NA
"매출채권처분이익",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA,NA
"금융자산처분이익",NA,NA,NA,NA
"금융자산평가이익",NA,NA,NA,NA
"금융자산손상차손환입",NA,NA,NA,NA
"파생상품이익",NA,NA,NA,NA
"기타금융수익",NA,NA,NA,NA
"금융원가",18,80,129,43
"이자비용",18,80,129,43
"외환손실",NA,NA,NA,NA
"대손상각비",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA,NA
"매출채권처분손실",NA,NA,NA,NA
"금융자산처분손실",NA,NA,NA,NA
"금융자산평가손실",NA,NA,NA,NA
"금융자산손상차손",NA,NA,NA,NA
"파생상품손실",NA,NA,NA,NA
"기타금융원가",NA,NA,NA,NA
"기타수익",213,167,58,14
"재고자산감모손실환입",NA,NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,2,NA,NA
"자산처분(폐기)이익",5,1,17,3
"자산평가이익",NA,NA,NA,NA
"자산손상차손환입",NA,NA,NA,NA
"임대료수익",3,1,0,0
"로열티수익",NA,NA,NA,NA
"수수료수익",NA,NA,NA,NA
"대손충당금환입",0,0,0,0
"충당부채환입액",NA,NA,NA,NA
"기타비용",330,16,174,315
"재고자산감모손실",NA,NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA,NA
"자산처분(폐기)손실",0,4,0,1
"자산평가손실",NA,NA,NA,NA
"자산손상차손",3,NA,23,50
"기타대손상각비",16,3,15,35
"충당부채전입액",8,NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",NA,-1,20,-91
"지분법손익",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA,NA
"세전계속사업이익",-200,-116,-257,-460
"법인세비용",4,0,NA,0
"계속영업이익",-203,-116,-257,-460
"중단영업이익",NA,NA,-140,-34
"당기순이익",-203,-116,-397,-494
"지배주주순이익",-201,-114,-416,-494
"비지배주주순이익",-2,-2,-27,NA
"자산",1018,1906,986,692
