"","Price"
"2020-07-23",34300
"2020-07-24",29100
"2020-07-27",28700
"2020-07-28",28400
"2020-07-29",29400
"2020-07-30",29400
"2020-07-31",28950
"2020-08-03",28150
"2020-08-04",28000
"2020-08-05",28850
"2020-08-06",29400
"2020-08-07",30350
"2020-08-10",32850
"2020-08-11",36250
"2020-08-12",33650
"2020-08-13",31600
"2020-08-14",32000
"2020-08-18",29350
"2020-08-19",30100
"2020-08-20",28550
"2020-08-21",29450
"2020-08-24",30750
"2020-08-25",30400
"2020-08-26",29850
"2020-08-27",31200
"2020-08-28",30550
"2020-08-31",30300
"2020-09-01",30350
"2020-09-02",31500
"2020-09-03",32000
"2020-09-04",33300
"2020-09-07",33500
"2020-09-08",35550
"2020-09-09",35500
"2020-09-10",36050
"2020-09-11",34150
"2020-09-14",34050
"2020-09-15",33400
"2020-09-16",33750
"2020-09-17",32700
"2020-09-18",33100
"2020-09-21",31350
"2020-09-22",32650
"2020-09-23",31550
"2020-09-24",29600
"2020-09-25",29750
"2020-09-28",31050
"2020-09-29",31700
"2020-10-05",33350
"2020-10-06",33350
"2020-10-07",33400
"2020-10-08",36000
"2020-10-12",37800
"2020-10-13",37050
"2020-10-14",39400
"2020-10-15",39600
"2020-10-16",37900
"2020-10-19",35400
"2020-10-20",36500
"2020-10-21",36150
"2020-10-22",34500
"2020-10-23",33250
"2020-10-26",31700
"2020-10-27",33100
"2020-10-28",34100
"2020-10-29",34700
"2020-10-30",33950
"2020-11-02",34400
"2020-11-03",34400
"2020-11-04",34050
"2020-11-05",36550
"2020-11-06",36650
"2020-11-09",36350
"2020-11-10",36100
"2020-11-11",35400
"2020-11-12",35000
"2020-11-13",35900
"2020-11-16",35300
"2020-11-17",34850
"2020-11-18",34950
"2020-11-19",34950
"2020-11-20",35200
"2020-11-23",34650
"2020-11-24",34700
"2020-11-25",34400
"2020-11-26",34900
"2020-11-27",34900
"2020-11-30",35150
"2020-12-01",35200
"2020-12-02",34850
"2020-12-03",34050
"2020-12-04",33300
"2020-12-07",33650
"2020-12-08",33350
"2020-12-09",33900
"2020-12-10",34750
"2020-12-11",34700
"2020-12-14",34800
"2020-12-15",34850
"2020-12-16",34500
"2020-12-17",33700
"2020-12-18",34500
"2020-12-21",34000
"2020-12-22",33300
"2020-12-23",33800
"2020-12-24",34050
"2020-12-28",33800
"2020-12-29",33800
"2020-12-30",34400
"2021-01-04",34500
"2021-01-05",34850
"2021-01-06",35000
"2021-01-07",37650
"2021-01-08",37600
"2021-01-11",36600
"2021-01-12",36000
"2021-01-13",36500
"2021-01-14",37150
"2021-01-15",35550
"2021-01-18",35000
"2021-01-19",35150
"2021-01-20",35950
"2021-01-21",35850
"2021-01-22",35200
"2021-01-25",36250
"2021-01-26",35850
"2021-01-27",35000
"2021-01-28",34200
"2021-01-29",33600
"2021-02-01",33350
"2021-02-02",33350
"2021-02-03",33600
"2021-02-04",33850
"2021-02-05",33750
"2021-02-08",33150
"2021-02-09",32850
"2021-02-10",33150
"2021-02-15",33400
"2021-02-16",33450
"2021-02-17",34200
"2021-02-18",33850
"2021-02-19",33450
"2021-02-22",33350
"2021-02-23",33300
"2021-02-24",32200
"2021-02-25",32550
"2021-02-26",31350
"2021-03-02",31200
"2021-03-03",31800
"2021-03-04",32250
"2021-03-05",32650
"2021-03-08",31650
"2021-03-09",30850
"2021-03-10",30350
"2021-03-11",30750
"2021-03-12",30850
"2021-03-15",31150
"2021-03-16",31050
"2021-03-17",31250
"2021-03-18",32300
"2021-03-19",32950
"2021-03-22",32350
"2021-03-23",32700
"2021-03-24",32500
"2021-03-25",32400
"2021-03-26",31800
"2021-03-29",31350
"2021-03-30",31750
"2021-03-31",31400
"2021-04-01",31300
"2021-04-02",31750
"2021-04-05",31150
"2021-04-06",31100
"2021-04-07",31200
"2021-04-08",31250
"2021-04-09",31850
"2021-04-12",31750
"2021-04-13",32550
"2021-04-14",32400
"2021-04-15",32550
"2021-04-16",32150
"2021-04-19",31900
"2021-04-20",31950
"2021-04-21",31250
"2021-04-22",31400
"2021-04-23",31450
