"","Price"
"2018-04-24",10255
"2018-04-25",10507
"2018-04-26",10455
"2018-04-27",10276
"2018-04-30",10161
"2018-05-02",10560
"2018-05-03",10360
"2018-05-04",11716
"2018-05-08",12083
"2018-05-09",11558
"2018-05-10",11453
"2018-05-11",11716
"2018-05-14",11505
"2018-05-15",11663
"2018-05-16",10822
"2018-05-17",11138
"2018-05-18",11453
"2018-05-21",11505
"2018-05-23",11768
"2018-05-24",12293
"2018-05-25",11716
"2018-05-28",12188
"2018-05-29",12031
"2018-05-30",11768
"2018-05-31",12188
"2018-06-01",12031
"2018-06-04",11716
"2018-06-05",12451
"2018-06-07",11873
"2018-06-08",12346
"2018-06-11",11978
"2018-06-12",11663
"2018-06-14",11558
"2018-06-15",12136
"2018-06-18",12136
"2018-06-19",11663
"2018-06-20",12504
"2018-06-21",12714
"2018-06-22",12819
"2018-06-25",13344
"2018-06-26",13029
"2018-06-27",14185
"2018-06-28",12188
"2018-06-29",12346
"2018-07-02",11505
"2018-07-03",11926
"2018-07-04",11978
"2018-07-05",11663
"2018-07-06",11663
"2018-07-09",11663
"2018-07-10",11873
"2018-07-11",11978
"2018-07-12",12136
"2018-07-13",12031
"2018-07-16",12031
"2018-07-17",11873
"2018-07-18",11348
"2018-07-19",10980
"2018-07-20",10875
"2018-07-23",10224
"2018-07-24",10612
"2018-07-25",10444
"2018-07-26",10507
"2018-07-27",10507
"2018-07-30",10455
"2018-07-31",10423
"2018-08-01",10875
"2018-08-02",10822
"2018-08-03",10770
"2018-08-06",10822
"2018-08-07",10928
"2018-08-08",10717
"2018-08-09",10875
"2018-08-10",10875
"2018-08-13",10434
"2018-08-14",10507
"2018-08-16",10507
"2018-08-17",10507
"2018-08-20",10612
"2018-08-21",10612
"2018-08-22",10560
"2018-08-23",10560
"2018-08-24",10497
"2018-08-27",10413
"2018-08-28",10497
"2018-08-29",10465
"2018-08-30",10717
"2018-08-31",10507
"2018-09-03",10497
"2018-09-04",10560
"2018-09-05",10560
"2018-09-06",10392
"2018-09-07",10276
"2018-09-10",10203
"2018-09-11",10255
"2018-09-12",10192
"2018-09-13",10423
"2018-09-14",10822
"2018-09-17",11138
"2018-09-18",10980
"2018-09-19",11033
"2018-09-20",11033
"2018-09-21",11033
"2018-09-27",10928
"2018-09-28",11033
"2018-10-01",11400
"2018-10-02",11243
"2018-10-04",10875
"2018-10-05",10928
"2018-10-08",10980
"2018-10-10",10455
"2018-10-11",9446
"2018-10-12",9814
"2018-10-15",9877
"2018-10-16",10034
"2018-10-17",10129
"2018-10-18",10045
"2018-10-19",9971
"2018-10-22",10118
"2018-10-23",9730
"2018-10-24",9530
"2018-10-25",9152
"2018-10-26",8816
"2018-10-29",7786
"2018-10-30",8259
"2018-10-31",8563
"2018-11-01",8700
"2018-11-02",9141
"2018-11-05",9278
"2018-11-06",9267
"2018-11-07",9183
"2018-11-08",9478
"2018-11-09",9457
"2018-11-12",9593
"2018-11-13",9551
"2018-11-14",9551
"2018-11-15",9604
"2018-11-16",9929
"2018-11-19",9887
"2018-11-20",9740
"2018-11-21",9835
"2018-11-22",9583
"2018-11-23",9467
"2018-11-26",9572
"2018-11-27",9698
"2018-11-28",9824
"2018-11-29",10034
"2018-11-30",10013
"2018-12-03",9982
"2018-12-04",9950
"2018-12-05",9824
"2018-12-06",9457
"2018-12-07",9351
"2018-12-10",9173
"2018-12-11",9120
"2018-12-12",9562
"2018-12-13",9457
"2018-12-14",9204
"2018-12-17",8910
"2018-12-18",8784
"2018-12-19",8963
"2018-12-20",8837
"2018-12-21",8637
"2018-12-24",8416
"2018-12-26",8301
"2018-12-27",8416
"2018-12-28",8805
"2019-01-02",8805
"2019-01-03",8721
"2019-01-04",8647
"2019-01-07",8816
"2019-01-08",8837
"2019-01-09",9057
"2019-01-10",9047
"2019-01-11",9110
"2019-01-14",8973
"2019-01-15",9194
"2019-01-16",9278
"2019-01-17",9152
"2019-01-18",9173
"2019-01-21",9404
"2019-01-22",9351
"2019-01-23",9393
"2019-01-24",9351
"2019-01-25",9362
"2019-01-28",9351
"2019-01-29",9141
"2019-01-30",9162
"2019-01-31",9120
"2019-02-01",8868
"2019-02-07",8931
"2019-02-08",8879
"2019-02-11",8952
"2019-02-12",9047
"2019-02-13",9215
"2019-02-14",9530
"2019-02-15",9635
"2019-02-18",9562
"2019-02-19",9330
"2019-02-20",9478
"2019-02-21",9488
"2019-02-22",9341
"2019-02-25",9499
"2019-02-26",9393
"2019-02-27",9467
"2019-02-28",9194
"2019-03-04",9436
"2019-03-05",9288
"2019-03-06",9488
"2019-03-07",9824
"2019-03-08",9898
"2019-03-11",9961
"2019-03-12",9992
"2019-03-13",9961
"2019-03-14",10024
"2019-03-15",9992
"2019-03-18",10129
"2019-03-19",9908
"2019-03-20",9845
"2019-03-21",9667
"2019-03-22",9530
"2019-03-25",9414
"2019-03-26",9562
"2019-03-27",9625
"2019-03-28",9446
"2019-03-29",9887
"2019-04-01",9761
"2019-04-02",9793
"2019-04-03",9835
"2019-04-04",9929
"2019-04-05",9824
"2019-04-08",9877
"2019-04-09",9940
"2019-04-10",9824
"2019-04-11",9887
"2019-04-12",9971
"2019-04-15",9992
"2019-04-16",9845
"2019-04-17",10182
"2019-04-18",9961
"2019-04-19",10350
"2019-04-22",10497
"2019-04-23",10560
"2019-04-24",10928
"2019-04-25",11453
"2019-04-26",11453
"2019-04-29",11978
"2019-04-30",12609
"2019-05-02",12609
"2019-05-03",12451
"2019-05-07",12031
"2019-05-08",12083
"2019-05-09",11505
"2019-05-10",11978
"2019-05-13",11663
"2019-05-14",11558
"2019-05-15",11716
"2019-05-16",10560
"2019-05-17",10612
"2019-05-20",10245
"2019-05-21",9887
"2019-05-22",9541
"2019-05-23",9425
"2019-05-24",9173
"2019-05-27",9131
