"","Price"
"2018-04-24",6020
"2018-04-25",6350
"2018-04-26",6230
"2018-04-27",6140
"2018-04-30",6080
"2018-05-02",6060
"2018-05-03",6100
"2018-05-04",6000
"2018-05-08",5890
"2018-05-09",5930
"2018-05-10",5960
"2018-05-11",6000
"2018-05-14",6190
"2018-05-15",6170
"2018-05-16",6150
"2018-05-17",6150
"2018-05-18",6310
"2018-05-21",6320
"2018-05-23",6400
"2018-05-24",6340
"2018-05-25",6280
"2018-05-28",6220
"2018-05-29",6210
"2018-05-30",6300
"2018-05-31",6450
"2018-06-01",6430
"2018-06-04",6760
"2018-06-05",6720
"2018-06-07",6790
"2018-06-08",6880
"2018-06-11",6770
"2018-06-12",6620
"2018-06-14",6600
"2018-06-15",6360
"2018-06-18",6220
"2018-06-19",6090
"2018-06-20",6230
"2018-06-21",6000
"2018-06-22",5930
"2018-06-25",5930
"2018-06-26",5820
"2018-06-27",5880
"2018-06-28",5890
"2018-06-29",5940
"2018-07-02",5870
"2018-07-03",5880
"2018-07-04",5940
"2018-07-05",5930
"2018-07-06",5970
"2018-07-09",5860
"2018-07-10",5950
"2018-07-11",5840
"2018-07-12",5830
"2018-07-13",5850
"2018-07-16",5850
"2018-07-17",5980
"2018-07-18",6150
"2018-07-19",5940
"2018-07-20",5870
"2018-07-23",5790
"2018-07-24",5840
"2018-07-25",5770
"2018-07-26",5740
"2018-07-27",5730
"2018-07-30",5760
"2018-07-31",5740
"2018-08-01",5780
"2018-08-02",5730
"2018-08-03",5720
"2018-08-06",5730
"2018-08-07",5670
"2018-08-08",5660
"2018-08-09",5750
"2018-08-10",5650
"2018-08-13",5490
"2018-08-14",5640
"2018-08-16",5660
"2018-08-17",5720
"2018-08-20",5620
"2018-08-21",5880
"2018-08-22",5870
"2018-08-23",5990
"2018-08-24",6190
"2018-08-27",6450
"2018-08-28",6330
"2018-08-29",6310
"2018-08-30",6440
"2018-08-31",6390
"2018-09-03",6390
"2018-09-04",6550
"2018-09-05",6400
"2018-09-06",6400
"2018-09-07",6600
"2018-09-10",6750
"2018-09-11",6690
"2018-09-12",6560
"2018-09-13",6710
"2018-09-14",6730
"2018-09-17",6730
"2018-09-18",6770
"2018-09-19",6690
"2018-09-20",6600
"2018-09-21",6590
"2018-09-27",6590
"2018-09-28",6640
"2018-10-01",6780
"2018-10-02",6710
"2018-10-04",6700
"2018-10-05",6490
"2018-10-08",6450
"2018-10-10",6350
"2018-10-11",6040
"2018-10-12",6260
"2018-10-15",6270
"2018-10-16",6220
"2018-10-17",6120
"2018-10-18",6100
"2018-10-19",6160
"2018-10-22",6350
"2018-10-23",6330
"2018-10-24",6230
"2018-10-25",5930
"2018-10-26",5620
"2018-10-29",5060
"2018-10-30",5210
"2018-10-31",5410
"2018-11-01",5680
"2018-11-02",5950
"2018-11-05",6000
"2018-11-06",6000
"2018-11-07",6040
"2018-11-08",6110
"2018-11-09",6110
"2018-11-12",6070
"2018-11-13",5980
"2018-11-14",6140
"2018-11-15",6490
"2018-11-16",6460
"2018-11-19",6510
"2018-11-20",6470
"2018-11-21",6490
"2018-11-22",6420
"2018-11-23",6250
"2018-11-26",6200
"2018-11-27",6200
"2018-11-28",6200
"2018-11-29",6580
"2018-11-30",6550
"2018-12-03",6490
"2018-12-04",6410
"2018-12-05",6400
"2018-12-06",6300
"2018-12-07",6410
"2018-12-10",6300
"2018-12-11",6110
"2018-12-12",6050
"2018-12-13",6200
"2018-12-14",6130
"2018-12-17",6060
"2018-12-18",6000
"2018-12-19",6290
"2018-12-20",6180
"2018-12-21",6300
"2018-12-24",6260
"2018-12-26",6110
"2018-12-27",6080
"2018-12-28",6300
"2019-01-02",6350
"2019-01-03",6350
"2019-01-04",6360
"2019-01-07",6530
"2019-01-08",6510
"2019-01-09",6560
"2019-01-10",6380
"2019-01-11",6550
"2019-01-14",6860
"2019-01-15",7060
"2019-01-16",7300
"2019-01-17",7150
"2019-01-18",7150
"2019-01-21",7400
"2019-01-22",7300
"2019-01-23",7300
"2019-01-24",7350
"2019-01-25",7250
"2019-01-28",7000
"2019-01-29",6780
"2019-01-30",7280
"2019-01-31",7320
"2019-02-01",7300
"2019-02-07",7650
"2019-02-08",7720
"2019-02-11",7900
"2019-02-12",7650
"2019-02-13",7740
"2019-02-14",7660
"2019-02-15",7570
"2019-02-18",7680
"2019-02-19",7670
"2019-02-20",7800
"2019-02-21",7730
"2019-02-22",7590
"2019-02-25",7590
"2019-02-26",7300
"2019-02-27",7350
"2019-02-28",7210
"2019-03-04",7170
"2019-03-05",7260
"2019-03-06",7310
"2019-03-07",7250
"2019-03-08",7020
"2019-03-11",7100
"2019-03-12",7320
"2019-03-13",7270
"2019-03-14",7140
