"","Price"
"2018-04-24",60741
"2018-04-25",63600
"2018-04-26",64813
"2018-04-27",64553
"2018-04-30",62040
"2018-05-02",60741
"2018-05-03",59094
"2018-05-04",56755
"2018-05-08",57188
"2018-05-09",60568
"2018-05-10",59268
"2018-05-11",58748
"2018-05-14",57362
"2018-05-15",58141
"2018-05-16",59268
"2018-05-17",58575
"2018-05-18",58055
"2018-05-21",58487
"2018-05-23",56148
"2018-05-24",56928
"2018-05-25",55456
"2018-05-28",54502
"2018-05-29",54502
"2018-05-30",53722
"2018-05-31",54935
"2018-06-01",54242
"2018-06-04",52595
"2018-06-05",54242
"2018-06-07",55281
"2018-06-08",55195
"2018-06-11",53289
"2018-06-12",54156
"2018-06-14",53982
"2018-06-15",53548
"2018-06-18",50603
"2018-06-19",46443
"2018-06-20",49389
"2018-06-21",50689
"2018-06-22",51123
"2018-06-25",52335
"2018-06-26",52856
"2018-06-27",51642
"2018-06-28",51382
"2018-06-29",51642
"2018-07-02",48350
"2018-07-03",49130
"2018-07-04",51730
"2018-07-05",51382
"2018-07-06",51730
"2018-07-09",52856
"2018-07-10",55022
"2018-07-11",52422
"2018-07-12",53722
"2018-07-13",54328
"2018-07-16",53289
"2018-07-17",52422
"2018-07-18",52942
"2018-07-19",51556
"2018-07-20",51123
"2018-07-23",47917
"2018-07-24",47657
"2018-07-25",46443
"2018-07-26",48090
"2018-07-27",46877
"2018-07-30",46964
"2018-07-31",47657
"2018-08-01",49303
"2018-08-02",47830
"2018-08-03",49303
"2018-08-06",49303
"2018-08-07",49130
"2018-08-08",48870
"2018-08-09",48957
"2018-08-10",48090
"2018-08-13",45490
"2018-08-14",46964
"2018-08-16",47570
"2018-08-17",47570
"2018-08-20",47310
"2018-08-21",48523
"2018-08-22",47657
"2018-08-23",48523
"2018-08-24",48696
"2018-08-27",50776
"2018-08-28",50257
"2018-08-29",50257
"2018-08-30",49649
"2018-08-31",51123
"2018-09-03",51989
"2018-09-04",52682
"2018-09-05",50949
"2018-09-06",50083
"2018-09-07",49823
"2018-09-10",49216
"2018-09-11",49649
"2018-09-12",51123
"2018-09-13",51730
"2018-09-14",51730
"2018-09-17",50949
"2018-09-18",50776
"2018-09-19",49823
"2018-09-20",48957
"2018-09-21",48870
"2018-09-27",48870
"2018-09-28",47743
"2018-10-01",47224
"2018-10-02",45577
"2018-10-04",45924
"2018-10-05",44797
"2018-10-08",43758
"2018-10-10",42025
"2018-10-11",37259
"2018-10-12",38559
"2018-10-15",35742
"2018-10-16",37345
"2018-10-17",38126
"2018-10-18",37389
"2018-10-19",37692
"2018-10-22",36825
"2018-10-23",34963
"2018-10-24",36089
"2018-10-25",35526
"2018-10-26",33274
"2018-10-29",32753
"2018-10-30",34053
"2018-10-31",33793
"2018-11-01",33620
"2018-11-02",35872
"2018-11-05",35699
"2018-11-06",41332
"2018-11-07",38991
"2018-11-08",38688
"2018-11-09",37302
"2018-11-12",37345
"2018-11-13",37259
"2018-11-14",37216
"2018-11-15",37648
"2018-11-16",38126
"2018-11-19",38905
"2018-11-20",37866
"2018-11-21",38732
"2018-11-22",39512
"2018-11-23",38386
"2018-11-26",38776
"2018-11-27",38949
"2018-11-28",38862
"2018-11-29",38862
"2018-11-30",38819
"2018-12-03",40248
"2018-12-04",40075
"2018-12-05",39425
"2018-12-06",37952
"2018-12-07",38298
"2018-12-10",39771
"2018-12-11",42371
"2018-12-12",42891
"2018-12-13",42025
"2018-12-14",41635
"2018-12-17",42112
"2018-12-18",42068
"2018-12-19",42804
"2018-12-20",41851
"2018-12-21",41851
"2018-12-24",43194
"2018-12-26",41981
"2018-12-27",40618
"2018-12-28",40119
"2019-01-02",37710
"2019-01-03",35893
"2019-01-04",36438
"2019-01-07",36347
"2019-01-08",36302
"2019-01-09",37256
"2019-01-10",36756
"2019-01-11",36847
"2019-01-14",36620
"2019-01-15",36983
"2019-01-16",37528
"2019-01-17",37347
"2019-01-18",36893
"2019-01-21",36620
"2019-01-22",36983
"2019-01-23",36666
"2019-01-24",38029
"2019-01-25",37620
"2019-01-28",37574
"2019-01-29",37347
"2019-01-30",37256
"2019-01-31",37620
"2019-02-01",37347
"2019-02-07",37801
"2019-02-08",38165
"2019-02-11",38756
"2019-02-12",38211
"2019-02-13",38710
"2019-02-14",39028
"2019-02-15",39119
"2019-02-18",40073
"2019-02-19",39800
"2019-02-20",40119
"2019-02-21",39528
"2019-02-22",39664
"2019-02-25",39574
"2019-02-26",39392
"2019-02-27",38710
"2019-02-28",39346
"2019-03-04",40436
"2019-03-05",41163
"2019-03-06",40346
"2019-03-07",39346
"2019-03-08",38937
"2019-03-11",38620
"2019-03-12",40027
"2019-03-13",41436
"2019-03-14",40981
"2019-03-15",40482
"2019-03-18",40618
"2019-03-19",39482
"2019-03-20",38801
"2019-03-21",38301
"2019-03-22",38664
"2019-03-25",37847
"2019-03-26",37756
"2019-03-27",37528
"2019-03-28",37029
"2019-03-29",36938
"2019-04-01",37620
"2019-04-02",37528
"2019-04-03",37710
"2019-04-04",37665
"2019-04-05",37438
"2019-04-08",36983
"2019-04-09",36666
"2019-04-10",37847
"2019-04-11",38983
"2019-04-12",38983
"2019-04-15",39482
"2019-04-16",38710
"2019-04-17",38301
"2019-04-18",37392
"2019-04-19",38029
"2019-04-22",37756
"2019-04-23",37347
"2019-04-24",37211
"2019-04-25",37211
"2019-04-26",37165
"2019-04-29",37801
"2019-04-30",37301
"2019-05-02",37347
"2019-05-03",37347
"2019-05-07",36711
"2019-05-08",35939
"2019-05-09",35121
"2019-05-10",34894
"2019-05-13",33485
"2019-05-14",32894
"2019-05-15",34212
"2019-05-16",33622
"2019-05-17",32576
"2019-05-20",32486
"2019-05-21",33258
"2019-05-22",33666
"2019-05-23",33440
"2019-05-24",33530
"2019-05-27",33622
"2019-05-28",34394
"2019-05-29",32758
"2019-05-30",32349
"2019-05-31",33031
"2019-06-03",32940
"2019-06-04",33258
"2019-06-05",34121
"2019-06-07",34802
"2019-06-10",35303
"2019-06-11",36393
"2019-06-12",35802
"2019-06-13",35712
"2019-06-14",35620
"2019-06-17",35439
"2019-06-18",35075
"2019-06-19",35939
"2019-06-20",36438
"2019-06-21",36438
"2019-06-24",36620
"2019-06-25",36075
"2019-06-26",36165
"2019-06-27",35257
"2019-06-28",35257
"2019-07-01",36121
"2019-07-02",36165
"2019-07-03",36121
"2019-07-04",35620
"2019-07-05",35257
"2019-07-08",33803
"2019-07-09",33712
"2019-07-10",33394
"2019-07-11",33894
"2019-07-12",33985
"2019-07-15",33258
"2019-07-16",33121
"2019-07-17",32712
"2019-07-18",32167
"2019-07-19",32894
"2019-07-22",32395
"2019-07-23",31895
"2019-07-24",31259
"2019-07-25",30032
"2019-07-26",29896
"2019-07-29",28578
"2019-07-30",28987
"2019-07-31",29033
"2019-08-01",28714
"2019-08-02",28442
"2019-08-05",24852
"2019-08-06",23489
"2019-08-07",24944
"2019-08-08",25852
"2019-08-09",25443
"2019-08-12",25943
"2019-08-13",25353
"2019-08-14",24852
"2019-08-16",24171
"2019-08-19",24307
"2019-08-20",25670
"2019-08-21",26760
"2019-08-22",27351
"2019-08-23",26897
"2019-08-26",24989
"2019-08-27",24898
"2019-08-28",26079
"2019-08-29",25898
"2019-08-30",26397
"2019-09-02",26760
"2019-09-03",26397
"2019-09-04",26397
"2019-09-05",26443
"2019-09-06",26079
"2019-09-09",25670
"2019-09-10",25625
"2019-09-11",25670
"2019-09-16",26624
"2019-09-17",27079
"2019-09-18",26852
"2019-09-19",26897
"2019-09-20",26988
"2019-09-23",26307
"2019-09-24",26352
"2019-09-25",25806
"2019-09-26",26079
"2019-09-27",25806
"2019-09-30",25670
"2019-10-01",26534
"2019-10-02",25670
"2019-10-04",25762
"2019-10-07",25625
"2019-10-08",25670
"2019-10-10",25398
"2019-10-11",25762
"2019-10-14",26261
"2019-10-15",26988
"2019-10-16",27578
"2019-10-17",27169
"2019-10-18",27351
"2019-10-21",27033
"2019-10-22",27124
"2019-10-23",27079
"2019-10-24",27261
"2019-10-25",26897
"2019-10-28",27124
"2019-10-29",26897
"2019-10-30",26852
"2019-10-31",27578
"2019-11-01",27578
"2019-11-04",27533
"2019-11-05",27533
"2019-11-06",28442
"2019-11-07",28896
"2019-11-08",28305
"2019-11-11",28397
"2019-11-12",28397
"2019-11-13",28079
"2019-11-14",28760
"2019-11-15",28942
"2019-11-18",29941
"2019-11-19",29623
"2019-11-20",29896
"2019-11-21",29396
"2019-11-22",29305
"2019-11-25",29896
"2019-11-26",30305
