"","Price"
"2018-04-24",4766
"2018-04-25",4805
"2018-04-26",5022
"2018-04-27",5002
"2018-04-30",5002
"2018-05-02",5002
"2018-05-03",5120
"2018-05-04",5101
"2018-05-08",5022
"2018-05-09",5179
"2018-05-10",5120
"2018-05-11",5160
"2018-05-14",5120
"2018-05-15",5022
"2018-05-16",4973
"2018-05-17",4992
"2018-05-18",4983
"2018-05-21",5130
"2018-05-23",5002
"2018-05-24",4943
"2018-05-25",4909
"2018-05-28",4825
"2018-05-29",4855
"2018-05-30",4761
"2018-05-31",4766
"2018-06-01",4820
"2018-06-04",4855
"2018-06-05",5042
"2018-06-07",4943
"2018-06-08",4884
"2018-06-11",5012
"2018-06-12",4889
"2018-06-14",4923
"2018-06-15",4904
"2018-06-18",5032
"2018-06-19",5012
"2018-06-20",5691
"2018-06-21",5593
"2018-06-22",5229
"2018-06-25",5327
"2018-06-26",5800
"2018-06-27",5682
"2018-06-28",5426
"2018-06-29",5613
"2018-07-02",5662
"2018-07-03",5780
"2018-07-04",5711
"2018-07-05",5426
"2018-07-06",5406
"2018-07-09",5307
"2018-07-10",5298
"2018-07-11",5189
"2018-07-12",5455
"2018-07-13",5435
"2018-07-16",5376
"2018-07-17",5386
"2018-07-18",5022
"2018-07-19",4672
"2018-07-20",4677
"2018-07-23",4333
"2018-07-24",4387
"2018-07-25",4210
"2018-07-26",4411
"2018-07-27",4372
"2018-07-30",4347
"2018-07-31",4342
"2018-08-01",4470
"2018-08-02",4466
"2018-08-03",4392
"2018-08-06",4333
"2018-08-07",4421
"2018-08-08",4416
"2018-08-09",4451
"2018-08-10",4387
"2018-08-13",4229
"2018-08-14",4160
"2018-08-16",4180
"2018-08-17",4382
"2018-08-20",4392
"2018-08-21",4392
"2018-08-22",4372
"2018-08-23",4313
"2018-08-24",4269
"2018-08-27",4234
"2018-08-28",4342
"2018-08-29",4274
"2018-08-30",4239
"2018-08-31",4234
"2018-09-03",4205
"2018-09-04",4224
"2018-09-05",4288
"2018-09-06",4205
"2018-09-07",4195
"2018-09-10",4200
"2018-09-11",4244
"2018-09-12",4333
"2018-09-13",5632
"2018-09-14",5101
"2018-09-17",5150
"2018-09-18",4791
"2018-09-19",4894
"2018-09-20",4564
"2018-09-21",4628
"2018-09-27",4495
"2018-09-28",4554
"2018-10-01",4382
"2018-10-02",4338
"2018-10-04",4525
"2018-10-05",4539
"2018-10-08",4377
"2018-10-10",4136
"2018-10-11",3806
"2018-10-12",3919
"2018-10-15",3914
"2018-10-16",3993
"2018-10-17",4008
"2018-10-18",4042
"2018-10-19",3988
"2018-10-22",3924
"2018-10-23",3899
"2018-10-24",3673
"2018-10-25",3446
"2018-10-26",3338
"2018-10-29",2831
"2018-10-30",3053
"2018-10-31",3161
"2018-11-01",3269
"2018-11-02",3589
"2018-11-05",3614
"2018-11-06",3353
"2018-11-07",3254
"2018-11-08",3333
"2018-11-09",3771
"2018-11-12",4357
"2018-11-13",4086
"2018-11-14",3988
"2018-11-15",3894
"2018-11-16",3899
"2018-11-19",3796
"2018-11-20",3688
"2018-11-21",3619
