"","Price"
"2018-04-24",3800
"2018-04-25",3800
"2018-04-26",3800
"2018-04-27",3800
"2018-04-30",3800
"2018-05-02",3800
"2018-05-03",3800
"2018-05-04",3800
"2018-05-08",3800
"2018-05-09",3800
"2018-05-10",3800
"2018-05-11",3800
"2018-05-14",3800
"2018-05-15",3800
"2018-05-16",3800
"2018-05-17",3800
"2018-05-18",3800
"2018-05-21",3800
"2018-05-23",3800
"2018-05-24",3800
"2018-05-25",3800
"2018-05-28",3800
"2018-05-29",3800
"2018-05-30",3800
"2018-05-31",3800
"2018-06-01",3800
"2018-06-04",3800
"2018-06-05",3800
"2018-06-07",3800
"2018-06-08",3800
"2018-06-11",3800
"2018-06-12",3800
"2018-06-14",3800
"2018-06-15",3800
"2018-06-18",3800
"2018-06-19",3800
"2018-06-20",3800
"2018-06-21",3800
"2018-06-22",3800
"2018-06-25",3800
"2018-06-26",3800
"2018-06-27",3800
"2018-06-28",3800
"2018-06-29",3800
"2018-07-02",3800
"2018-07-03",3800
"2018-07-04",3800
"2018-07-05",3800
"2018-07-06",3800
"2018-07-09",3800
"2018-07-10",3800
"2018-07-11",3800
"2018-07-12",3800
"2018-07-13",3800
"2018-07-16",3800
"2018-07-17",3800
"2018-07-18",3800
"2018-07-19",3800
"2018-07-20",3800
"2018-07-23",3800
"2018-07-24",3800
"2018-07-25",3800
"2018-07-26",3800
"2018-07-27",3800
"2018-07-30",3800
"2018-07-31",3800
"2018-08-01",3800
"2018-08-02",3800
"2018-08-03",3800
"2018-08-06",3800
"2018-08-07",3800
"2018-08-08",3800
"2018-08-09",3800
"2018-08-10",3800
"2018-08-13",3800
"2018-08-14",3800
"2018-08-16",3800
"2018-08-17",3800
"2018-08-20",3800
"2018-08-21",3800
"2018-08-22",3800
"2018-08-23",3800
"2018-08-24",3800
"2018-08-27",3800
"2018-08-28",3800
"2018-08-29",3800
"2018-08-30",3800
"2018-08-31",3800
"2018-09-03",3800
"2018-09-04",3800
"2018-09-05",3800
"2018-09-06",3800
"2018-09-07",3800
"2018-09-10",3800
"2018-09-11",3800
"2018-09-12",3800
"2018-09-13",3800
"2018-09-14",3800
"2018-09-17",3800
"2018-09-18",3800
"2018-09-19",3800
"2018-09-20",3800
"2018-09-21",3800
"2018-09-27",3800
"2018-09-28",3800
"2018-10-01",3800
"2018-10-02",3800
"2018-10-04",3800
"2018-10-05",3800
"2018-10-08",3800
"2018-10-10",3800
"2018-10-11",3800
"2018-10-12",3800
"2018-10-15",3800
"2018-10-16",3800
"2018-10-17",3800
"2018-10-18",3800
"2018-10-19",3800
"2018-10-22",3800
"2018-10-23",3800
"2018-10-24",3800
"2018-10-25",3800
"2018-10-26",3800
"2018-10-29",3800
"2018-10-30",3800
"2018-10-31",3800
"2018-11-01",3800
"2018-11-02",3800
"2018-11-05",3800
"2018-11-06",3800
"2018-11-07",3800
"2018-11-08",3800
"2018-11-09",3800
"2018-11-12",3800
"2018-11-13",3800
"2018-11-14",3800
"2018-11-15",3800
"2018-11-16",3800
"2018-11-19",3800
"2018-11-20",3800
"2018-11-21",3800
"2018-11-22",3800
"2018-11-23",3800
"2018-11-26",3800
"2018-11-27",3800
"2018-11-28",3800
"2018-11-29",3800
"2018-11-30",3800
"2018-12-03",3800
"2018-12-04",3800
"2018-12-05",3800
"2018-12-06",3800
"2018-12-07",3800
"2018-12-10",3800
"2018-12-11",3800
