"","Price"
"2021-01-28",28700
"2021-01-29",25050
"2021-02-01",23850
"2021-02-02",24300
"2021-02-03",22700
"2021-02-04",21650
"2021-02-05",22050
"2021-02-08",23500
"2021-02-09",23350
"2021-02-10",23400
"2021-02-15",22550
"2021-02-16",21900
"2021-02-17",21050
"2021-02-18",21250
"2021-02-19",22050
"2021-02-22",21250
"2021-02-23",20400
"2021-02-24",20900
"2021-02-25",20650
"2021-02-26",20450
"2021-03-02",20400
"2021-03-03",21100
"2021-03-04",20650
"2021-03-05",21000
"2021-03-08",21450
"2021-03-09",21100
"2021-03-10",20500
"2021-03-11",20800
"2021-03-12",21000
"2021-03-15",22000
"2021-03-16",22600
"2021-03-17",22150
"2021-03-18",23650
"2021-03-19",23950
"2021-03-22",24600
"2021-03-23",25200
"2021-03-24",24950
"2021-03-25",23650
"2021-03-26",23850
"2021-03-29",24450
"2021-03-30",24700
"2021-03-31",24650
"2021-04-01",24150
"2021-04-02",23750
"2021-04-05",23500
"2021-04-06",22950
"2021-04-07",22350
"2021-04-08",22350
"2021-04-09",23000
"2021-04-12",23700
"2021-04-13",23250
"2021-04-14",22750
"2021-04-15",22850
"2021-04-16",22650
"2021-04-19",22250
"2021-04-20",22000
"2021-04-21",22050
"2021-04-22",21800
"2021-04-23",21800
