"","Price"
"2021-02-03",26000
"2021-02-04",22900
"2021-02-05",29750
"2021-02-08",33950
"2021-02-09",31600
"2021-02-10",29900
"2021-02-15",32250
"2021-02-16",33450
"2021-02-17",32350
"2021-02-18",30100
"2021-02-19",29650
"2021-02-22",28850
"2021-02-23",27500
"2021-02-24",26100
"2021-02-25",26600
"2021-02-26",24750
"2021-03-02",23450
"2021-03-03",23800
"2021-03-04",23700
"2021-03-05",23550
"2021-03-08",26450
"2021-03-09",26350
"2021-03-10",27450
"2021-03-11",26350
"2021-03-12",25850
"2021-03-15",25150
"2021-03-16",25200
"2021-03-17",24450
"2021-03-18",24050
"2021-03-19",24150
"2021-03-22",24400
"2021-03-23",24650
"2021-03-24",24200
"2021-03-25",23800
"2021-03-26",24100
"2021-03-29",23500
"2021-03-30",23400
"2021-03-31",22900
"2021-04-01",22750
"2021-04-02",23250
"2021-04-05",24650
"2021-04-06",26900
"2021-04-07",25600
"2021-04-08",27150
"2021-04-09",26850
"2021-04-12",27350
"2021-04-13",26650
"2021-04-14",26750
"2021-04-15",26900
"2021-04-16",26600
"2021-04-19",26000
"2021-04-20",26150
"2021-04-21",26450
"2021-04-22",25900
"2021-04-23",25500
