"","Price"
"2018-04-24",3145
"2018-04-25",3080
"2018-04-26",3005
"2018-04-27",3030
"2018-04-30",3935
"2018-05-02",4700
"2018-05-03",4520
"2018-05-04",5430
"2018-05-08",5030
"2018-05-09",4815
"2018-05-10",4740
"2018-05-11",4870
"2018-05-14",5000
"2018-05-15",5000
"2018-05-16",4100
"2018-05-17",4415
"2018-05-18",4520
"2018-05-21",4565
"2018-05-23",4510
"2018-05-24",4335
"2018-05-25",3370
"2018-05-28",4380
"2018-05-29",4400
"2018-05-30",4440
"2018-05-31",4850
"2018-06-01",5550
"2018-06-04",5210
"2018-06-05",5150
"2018-06-07",5170
"2018-06-08",4960
"2018-06-11",5250
"2018-06-12",5500
"2018-06-14",5410
"2018-06-15",5890
"2018-06-18",6030
"2018-06-19",5410
"2018-06-20",5610
"2018-06-21",5280
"2018-06-22",4650
"2018-06-25",4090
"2018-06-26",3735
"2018-06-27",3530
"2018-06-28",3375
"2018-06-29",3485
"2018-07-02",3300
"2018-07-03",3350
"2018-07-04",3295
"2018-07-05",3060
"2018-07-06",3205
"2018-07-09",2850
"2018-07-10",2850
"2018-07-11",2950
"2018-07-12",2990
"2018-07-13",3160
"2018-07-16",3085
"2018-07-17",3070
"2018-07-18",2920
"2018-07-19",2865
"2018-07-20",2855
"2018-07-23",2615
"2018-07-24",2860
"2018-07-25",2895
"2018-07-26",3110
"2018-07-27",3135
"2018-07-30",3215
"2018-07-31",3050
"2018-08-01",3150
"2018-08-02",3080
"2018-08-03",3215
"2018-08-06",3200
"2018-08-07",3140
"2018-08-08",3180
"2018-08-09",3160
"2018-08-10",3270
"2018-08-13",3235
"2018-08-14",3495
"2018-08-16",3815
"2018-08-17",3840
"2018-08-20",3690
"2018-08-21",3670
"2018-08-22",3635
"2018-08-23",3645
"2018-08-24",3710
"2018-08-27",3295
"2018-08-28",3195
"2018-08-29",3140
"2018-08-30",3360
"2018-08-31",3380
"2018-09-03",3745
"2018-09-04",3630
"2018-09-05",3710
"2018-09-06",3545
"2018-09-07",3715
"2018-09-10",4165
"2018-09-11",4130
"2018-09-12",4140
"2018-09-13",4010
"2018-09-14",3945
"2018-09-17",3905
"2018-09-18",3750
"2018-09-19",3635
"2018-09-20",3580
"2018-09-21",3755
"2018-09-27",3640
"2018-09-28",3490
"2018-10-01",3410
"2018-10-02",3435
"2018-10-04",3550
"2018-10-05",3570
"2018-10-08",3700
"2018-10-10",3055
"2018-10-11",2840
"2018-10-12",2965
"2018-10-15",3000
"2018-10-16",3025
"2018-10-17",3200
"2018-10-18",3210
"2018-10-19",3220
"2018-10-22",3030
"2018-10-23",2935
"2018-10-24",2745
"2018-10-25",2740
"2018-10-26",2615
"2018-10-29",2195
"2018-10-30",2420
"2018-10-31",2480
"2018-11-01",2605
"2018-11-02",2755
"2018-11-05",2755
"2018-11-06",2805
"2018-11-07",2670
"2018-11-08",2825
"2018-11-09",2760
"2018-11-12",2640
"2018-11-13",2585
"2018-11-14",2605
"2018-11-15",2670
"2018-11-16",2680
"2018-11-19",2745
"2018-11-20",2700
"2018-11-21",2685
"2018-11-22",2700
"2018-11-23",2695
"2018-11-26",2730
"2018-11-27",2740
"2018-11-28",2660
"2018-11-29",2700
"2018-11-30",2665
"2018-12-03",2760
"2018-12-04",2955
"2018-12-05",3010
"2018-12-06",2915
"2018-12-07",3085
"2018-12-10",2925
"2018-12-11",2905
"2018-12-12",2830
"2018-12-13",2845
"2018-12-14",2850
"2018-12-17",2745
"2018-12-18",2760
"2018-12-19",2740
"2018-12-20",2710
"2018-12-21",2695
"2018-12-24",2700
"2018-12-26",2575
"2018-12-27",2680
"2018-12-28",2690
"2019-01-02",2600
"2019-01-03",2630
"2019-01-04",2570
"2019-01-07",2700
"2019-01-08",2800
"2019-01-09",2850
"2019-01-10",2820
"2019-01-11",2980
"2019-01-14",3050
"2019-01-15",3185
"2019-01-16",3260
"2019-01-17",3180
"2019-01-18",3140
"2019-01-21",3075
"2019-01-22",3080
"2019-01-23",3155
"2019-01-24",3155
"2019-01-25",3165
"2019-01-28",3155
"2019-01-29",3035
"2019-01-30",3130
"2019-01-31",3100
"2019-02-01",3200
"2019-02-07",3360
"2019-02-08",3285
"2019-02-11",3245
"2019-02-12",3255
"2019-02-13",3260
"2019-02-14",3190
"2019-02-15",3100
"2019-02-18",3070
"2019-02-19",3060
"2019-02-20",3040
"2019-02-21",2985
"2019-02-22",2985
"2019-02-25",2970
"2019-02-26",3050
"2019-02-27",3005
"2019-02-28",2595
"2019-03-04",2495
"2019-03-05",2510
"2019-03-06",2495
"2019-03-07",2390
"2019-03-08",2365
"2019-03-11",2310
"2019-03-12",2355
"2019-03-13",2365
"2019-03-14",2415
"2019-03-15",2260
"2019-03-18",2310
"2019-03-19",2330
"2019-03-20",2295
"2019-03-21",2270
"2019-03-22",2310
"2019-03-25",2285
"2019-03-26",2285
"2019-03-27",2280
"2019-03-28",2250
"2019-03-29",2335
"2019-04-01",2350
"2019-04-02",2320
"2019-04-03",2355
"2019-04-04",2340
"2019-04-05",2370
"2019-04-08",2350
"2019-04-09",2330
"2019-04-10",2345
"2019-04-11",2365
"2019-04-12",2330
"2019-04-15",2410
"2019-04-16",2425
"2019-04-17",2420
"2019-04-18",2475
"2019-04-19",2480
"2019-04-22",2505
"2019-04-23",2435
"2019-04-24",2465
"2019-04-25",2440
"2019-04-26",2385
"2019-04-29",2315
"2019-04-30",2265
"2019-05-02",2270
"2019-05-03",2270
"2019-05-07",2220
"2019-05-08",2230
"2019-05-09",2140
"2019-05-10",2070
"2019-05-13",2020
"2019-05-14",2065
"2019-05-15",2080
"2019-05-16",2095
"2019-05-17",2135
"2019-05-20",2075
"2019-05-21",2085
"2019-05-22",2130
"2019-05-23",2085
"2019-05-24",2060
"2019-05-27",2040
"2019-05-28",2065
"2019-05-29",2020
"2019-05-30",1990
"2019-05-31",2010
"2019-06-03",2020
"2019-06-04",2040
"2019-06-05",2075
"2019-06-07",2095
"2019-06-10",2115
"2019-06-11",2150
"2019-06-12",2180
"2019-06-13",2180
"2019-06-14",2200
"2019-06-17",2210
"2019-06-18",2245
"2019-06-19",2300
"2019-06-20",2270
"2019-06-21",2305
"2019-06-24",2420
"2019-06-25",2340
"2019-06-26",2335
"2019-06-27",2305
"2019-06-28",2295
"2019-07-01",2350
"2019-07-02",2315
"2019-07-03",2280
"2019-07-04",2280
"2019-07-05",2265
"2019-07-08",2180
"2019-07-09",2160
"2019-07-10",2160
"2019-07-11",2200
"2019-07-12",2200
"2019-07-15",2185
"2019-07-16",2105
"2019-07-17",2100
"2019-07-18",2120
"2019-07-19",2145
"2019-07-22",2100
"2019-07-23",2095
"2019-07-24",2070
"2019-07-25",2040
"2019-07-26",1940
"2019-07-29",1805
"2019-07-30",1835
"2019-07-31",1890
"2019-08-01",1805
"2019-08-02",1830
"2019-08-05",1605
"2019-08-06",1525
"2019-08-07",1630
"2019-08-08",1700
"2019-08-09",1695
"2019-08-12",1775
"2019-08-13",1820
"2019-08-14",1815
"2019-08-16",1910
"2019-08-19",2000
"2019-08-20",1965
"2019-08-21",1985
"2019-08-22",1980
"2019-08-23",1975
"2019-08-26",1900
"2019-08-27",1910
"2019-08-28",1970
"2019-08-29",2010
"2019-08-30",2030
"2019-09-02",2010
"2019-09-03",1950
"2019-09-04",1965
"2019-09-05",1965
"2019-09-06",1975
"2019-09-09",1980
"2019-09-10",2105
"2019-09-11",2160
"2019-09-16",2250
"2019-09-17",2210
"2019-09-18",2245
"2019-09-19",2255
"2019-09-20",2335
"2019-09-23",2725
"2019-09-24",2620
