"","Price"
"2018-04-24",94400
"2018-04-25",93200
"2018-04-26",93300
"2018-04-27",94300
"2018-04-30",90500
"2018-05-02",85200
"2018-05-03",84000
"2018-05-04",76200
"2018-05-08",71500
"2018-05-09",76500
"2018-05-10",83800
"2018-05-11",86500
"2018-05-14",86400
"2018-05-15",86900
"2018-05-16",87000
"2018-05-17",86000
"2018-05-18",83800
"2018-05-21",87000
"2018-05-23",87200
"2018-05-24",88000
"2018-05-25",87000
"2018-05-28",84400
"2018-05-29",81500
"2018-05-30",82000
"2018-05-31",82300
"2018-06-01",83600
"2018-06-04",83500
"2018-06-05",81300
"2018-06-07",81700
"2018-06-08",79500
"2018-06-11",80100
"2018-06-12",80000
"2018-06-14",81100
"2018-06-15",79000
"2018-06-18",76400
"2018-06-19",71000
"2018-06-20",73100
"2018-06-21",74500
"2018-06-22",74200
"2018-06-25",81000
"2018-06-26",81500
"2018-06-27",81500
"2018-06-28",83100
"2018-06-29",85000
"2018-07-02",81500
"2018-07-03",83600
"2018-07-04",83800
"2018-07-05",85500
"2018-07-06",85400
"2018-07-09",85000
"2018-07-10",84500
"2018-07-11",85900
"2018-07-12",88800
"2018-07-13",89500
"2018-07-16",89900
"2018-07-17",90400
"2018-07-18",90800
"2018-07-19",87400
"2018-07-20",85000
"2018-07-23",83400
"2018-07-24",84500
"2018-07-25",84300
"2018-07-26",86200
"2018-07-27",85000
"2018-07-30",81800
"2018-07-31",84400
"2018-08-01",85800
"2018-08-02",87000
"2018-08-03",89700
"2018-08-06",88700
"2018-08-07",90000
"2018-08-08",92000
"2018-08-09",91400
"2018-08-10",91600
"2018-08-13",87100
"2018-08-14",89000
"2018-08-16",89600
"2018-08-17",92200
"2018-08-20",95500
"2018-08-21",97300
"2018-08-22",98100
"2018-08-23",98400
"2018-08-24",99000
"2018-08-27",103400
"2018-08-28",105600
"2018-08-29",104100
"2018-08-30",104100
"2018-08-31",112000
"2018-09-03",116800
"2018-09-04",116000
"2018-09-05",115500
"2018-09-06",112900
"2018-09-07",112700
"2018-09-10",113500
"2018-09-11",113600
"2018-09-12",112400
"2018-09-13",112300
"2018-09-14",111500
"2018-09-17",113700
"2018-09-18",114800
"2018-09-19",114800
"2018-09-20",118600
"2018-09-21",120200
"2018-09-27",119000
"2018-09-28",119400
"2018-10-01",114000
"2018-10-02",110000
"2018-10-04",111000
"2018-10-05",105500
"2018-10-08",103100
"2018-10-10",102300
"2018-10-11",99600
"2018-10-12",102600
"2018-10-15",94200
"2018-10-16",97000
"2018-10-17",95700
"2018-10-18",95200
"2018-10-19",96700
"2018-10-22",101900
"2018-10-23",97900
"2018-10-24",93900
"2018-10-25",90800
"2018-10-26",87200
"2018-10-29",83000
"2018-10-30",87600
"2018-10-31",91500
"2018-11-01",91900
"2018-11-02",1e+05
"2018-11-05",100500
"2018-11-06",101000
"2018-11-07",101200
"2018-11-08",101000
"2018-11-09",99400
"2018-11-12",92800
"2018-11-13",95100
"2018-11-14",98300
"2018-11-15",101000
"2018-11-16",101900
"2018-11-19",106900
"2018-11-20",106000
"2018-11-21",108700
"2018-11-22",109600
"2018-11-23",107700
"2018-11-26",109000
"2018-11-27",109000
"2018-11-28",104900
"2018-11-29",104300
"2018-11-30",106500
"2018-12-03",109000
"2018-12-04",108100
"2018-12-05",106200
"2018-12-06",101500
"2018-12-07",101200
"2018-12-10",102900
"2018-12-11",103400
"2018-12-12",105000
"2018-12-13",102600
"2018-12-14",87700
"2018-12-17",83500
"2018-12-18",85200
"2018-12-19",90600
"2018-12-20",94400
"2018-12-21",94200
"2018-12-24",91400
"2018-12-26",94900
"2018-12-27",95100
"2018-12-28",98900
"2019-01-02",98800
"2019-01-03",95700
"2019-01-04",97200
"2019-01-07",97300
"2019-01-08",92500
"2019-01-09",92800
"2019-01-10",95900
"2019-01-11",95100
"2019-01-14",96500
"2019-01-15",101500
"2019-01-16",101300
"2019-01-17",97600
"2019-01-18",98000
"2019-01-21",96200
"2019-01-22",96100
"2019-01-23",95500
"2019-01-24",95500
"2019-01-25",95500
"2019-01-28",95000
"2019-01-29",94900
"2019-01-30",95000
"2019-01-31",95900
"2019-02-01",94300
"2019-02-07",96300
"2019-02-08",99100
"2019-02-11",100500
"2019-02-12",97100
"2019-02-13",99100
"2019-02-14",95400
"2019-02-15",95900
"2019-02-18",96900
"2019-02-19",95900
"2019-02-20",96000
"2019-02-21",94600
"2019-02-22",91900
"2019-02-25",93000
"2019-02-26",90700
"2019-02-27",94700
"2019-02-28",96200
"2019-03-04",105000
"2019-03-05",105300
"2019-03-06",102200
"2019-03-07",100400
"2019-03-08",100500
"2019-03-11",102500
"2019-03-12",104300
"2019-03-13",107400
"2019-03-14",104400
"2019-03-15",102600
"2019-03-18",102100
"2019-03-19",95600
"2019-03-20",97200
"2019-03-21",92800
"2019-03-22",93700
"2019-03-25",90300
"2019-03-26",91200
"2019-03-27",92100
"2019-03-28",90400
"2019-03-29",92300
"2019-04-01",91100
"2019-04-02",89500
"2019-04-03",90400
"2019-04-04",89700
"2019-04-05",87900
"2019-04-08",86700
"2019-04-09",88600
"2019-04-10",87500
"2019-04-11",86600
"2019-04-12",85400
"2019-04-15",87200
"2019-04-16",88100
"2019-04-17",88800
"2019-04-18",87600
"2019-04-19",88600
"2019-04-22",89800
"2019-04-23",89900
"2019-04-24",89600
"2019-04-25",87000
"2019-04-26",86500
"2019-04-29",88800
"2019-04-30",89200
"2019-05-02",87700
"2019-05-03",86600
"2019-05-07",84500
"2019-05-08",82700
"2019-05-09",80400
"2019-05-10",81000
"2019-05-13",82900
"2019-05-14",85700
"2019-05-15",85600
"2019-05-16",84000
"2019-05-17",82200
"2019-05-20",77900
"2019-05-21",78800
"2019-05-22",79400
"2019-05-23",76900
"2019-05-24",74800
"2019-05-27",75800
"2019-05-28",78000
"2019-05-29",73800
"2019-05-30",75700
"2019-05-31",77000
"2019-06-03",78400
"2019-06-04",77400
"2019-06-05",77300
"2019-06-07",76400
"2019-06-10",75800
"2019-06-11",74900
"2019-06-12",73800
"2019-06-13",73500
"2019-06-14",73200
"2019-06-17",71900
"2019-06-18",62600
"2019-06-19",63900
"2019-06-20",65600
"2019-06-21",66200
"2019-06-24",63800
"2019-06-25",62900
"2019-06-26",62700
"2019-06-27",59000
"2019-06-28",59500
"2019-07-01",62200
"2019-07-02",60100
"2019-07-03",61100
"2019-07-04",61800
"2019-07-05",62100
"2019-07-08",58700
"2019-07-09",58600
"2019-07-10",59300
"2019-07-11",60300
"2019-07-12",61100
"2019-07-15",59800
"2019-07-16",59400
"2019-07-17",59500
"2019-07-18",58200
"2019-07-19",58400
"2019-07-22",59000
"2019-07-23",57100
"2019-07-24",54900
"2019-07-25",55800
"2019-07-26",54800
"2019-07-29",51000
"2019-07-30",49700
"2019-07-31",47850
"2019-08-01",46700
"2019-08-02",47800
"2019-08-05",44550
"2019-08-06",45100
"2019-08-07",46150
"2019-08-08",47100
"2019-08-09",45750
"2019-08-12",44500
"2019-08-13",42150
"2019-08-14",46750
"2019-08-16",46800
"2019-08-19",44800
"2019-08-20",47300
"2019-08-21",47000
"2019-08-22",51500
"2019-08-23",48800
"2019-08-26",48500
"2019-08-27",46850
"2019-08-28",54000
"2019-08-29",56600
"2019-08-30",56400
"2019-09-02",58200
"2019-09-03",55800
"2019-09-04",57000
"2019-09-05",55700
"2019-09-06",55200
"2019-09-09",53700
"2019-09-10",51200
"2019-09-11",51100
"2019-09-16",53000
"2019-09-17",52900
"2019-09-18",53200
"2019-09-19",51100
"2019-09-20",49700
"2019-09-23",49350
"2019-09-24",48400
"2019-09-25",47300
"2019-09-26",48050
"2019-09-27",48150
"2019-09-30",47900
"2019-10-01",51400
"2019-10-02",50100
"2019-10-04",49900
"2019-10-07",52000
"2019-10-08",49850
"2019-10-10",48750
"2019-10-11",48250
"2019-10-14",50400
"2019-10-15",55500
"2019-10-16",57400
"2019-10-17",58400
"2019-10-18",56800
"2019-10-21",55700
"2019-10-22",57400
"2019-10-23",60100
"2019-10-24",58300
"2019-10-25",55200
"2019-10-28",57000
"2019-10-29",58600
"2019-10-30",57400
"2019-10-31",64000
"2019-11-01",65000
"2019-11-04",66100
"2019-11-05",69300
"2019-11-06",67300
"2019-11-07",67500
"2019-11-08",68000
"2019-11-11",65300
"2019-11-12",65100
"2019-11-13",61200
"2019-11-14",61600
"2019-11-15",61600
"2019-11-18",60500
"2019-11-19",58600
"2019-11-20",57300
"2019-11-21",55400
"2019-11-22",55400
"2019-11-25",57000
"2019-11-26",59600
"2019-11-27",58000
"2019-11-28",56400
"2019-11-29",55600
"2019-12-02",57800
"2019-12-03",58300
"2019-12-04",57500
"2019-12-05",57400
"2019-12-06",58400
"2019-12-09",61300
"2019-12-10",59800
"2019-12-11",61000
"2019-12-12",60900
"2019-12-13",62200
"2019-12-16",62700
"2019-12-17",63200
"2019-12-18",62000
"2019-12-19",62000
"2019-12-20",61100
"2019-12-23",62600
"2019-12-24",62500
"2019-12-26",61900
"2019-12-27",67300
"2019-12-30",70400
"2020-01-02",73800
"2020-01-03",72000
"2020-01-06",70700
"2020-01-07",70600
"2020-01-08",68100
"2020-01-09",71800
"2020-01-10",73800
"2020-01-13",72300
"2020-01-14",68800
"2020-01-15",69100
"2020-01-16",67900
"2020-01-17",67200
"2020-01-20",69600
"2020-01-21",66100
"2020-01-22",67800
"2020-01-23",66200
"2020-01-28",63000
"2020-01-29",64400
"2020-01-30",61500
"2020-01-31",58200
"2020-02-03",59700
