"","Price"
"2020-12-09",24100
"2020-12-10",24650
"2020-12-11",23800
"2020-12-14",22400
"2020-12-15",25700
"2020-12-16",25000
"2020-12-17",24600
"2020-12-18",24950
"2020-12-21",24100
"2020-12-22",22600
"2020-12-23",21000
"2020-12-24",20650
"2020-12-28",20150
"2020-12-29",21150
"2020-12-30",22400
"2021-01-04",29100
"2021-01-05",27450
"2021-01-06",28400
"2021-01-07",31150
"2021-01-08",26500
"2021-01-11",25550
"2021-01-12",25450
"2021-01-13",26200
"2021-01-14",25700
"2021-01-15",24500
"2021-01-18",22900
"2021-01-19",23600
"2021-01-20",24400
"2021-01-21",24650
"2021-01-22",24700
"2021-01-25",23900
"2021-01-26",24100
"2021-01-27",24350
"2021-01-28",23200
"2021-01-29",21850
"2021-02-01",21600
"2021-02-02",22000
"2021-02-03",21800
"2021-02-04",20850
"2021-02-05",20750
"2021-02-08",20550
"2021-02-09",21200
"2021-02-10",20700
"2021-02-15",21050
"2021-02-16",20400
"2021-02-17",20750
"2021-02-18",20350
"2021-02-19",20200
"2021-02-22",19900
"2021-02-23",18800
"2021-02-24",18350
"2021-02-25",18850
"2021-02-26",18250
"2021-03-02",17950
"2021-03-03",17700
"2021-03-04",16950
"2021-03-05",16100
"2021-03-08",16250
"2021-03-09",15500
"2021-03-10",15000
"2021-03-11",15600
"2021-03-12",15850
"2021-03-15",16200
"2021-03-16",16200
"2021-03-17",16200
"2021-03-18",16500
"2021-03-19",17400
"2021-03-22",17300
"2021-03-23",16500
"2021-03-24",16700
"2021-03-25",17550
"2021-03-26",17400
"2021-03-29",16950
"2021-03-30",17150
"2021-03-31",16600
"2021-04-01",16800
"2021-04-02",16900
"2021-04-05",16300
"2021-04-06",15950
"2021-04-07",17500
"2021-04-08",17500
"2021-04-09",17200
"2021-04-12",17600
"2021-04-13",17550
"2021-04-14",18250
"2021-04-15",17600
"2021-04-16",17550
"2021-04-19",18200
"2021-04-20",17950
"2021-04-21",17300
"2021-04-22",17900
"2021-04-23",17950
