"","Price"
"2018-04-24",6930
"2018-04-25",6470
"2018-04-26",6740
"2018-04-27",6730
"2018-04-30",7120
"2018-05-02",7020
"2018-05-03",6890
"2018-05-04",7040
"2018-05-08",6180
"2018-05-09",5970
"2018-05-10",5900
"2018-05-11",6290
"2018-05-14",6490
"2018-05-15",6300
"2018-05-16",5770
"2018-05-17",5720
"2018-05-18",5890
"2018-05-21",6120
"2018-05-23",5950
"2018-05-24",5900
"2018-05-25",5520
"2018-05-28",5770
"2018-05-29",5610
"2018-05-30",5650
"2018-05-31",5750
"2018-06-01",5620
"2018-06-04",5900
"2018-06-05",5800
"2018-06-07",5900
"2018-06-08",5800
"2018-06-11",5730
"2018-06-12",5530
"2018-06-14",5310
"2018-06-15",5370
"2018-06-18",5240
"2018-06-19",4900
"2018-06-20",5180
"2018-06-21",5460
"2018-06-22",5460
"2018-06-25",5360
"2018-06-26",5160
"2018-06-27",5060
"2018-06-28",4960
"2018-06-29",5240
"2018-07-02",5950
"2018-07-03",7730
"2018-07-04",10000
"2018-07-05",11000
"2018-07-06",12200
"2018-07-09",12700
"2018-07-10",12750
"2018-07-11",12800
"2018-07-12",12100
"2018-07-13",12150
"2018-07-16",12150
"2018-07-17",13750
"2018-07-18",13950
"2018-07-19",14400
"2018-07-20",12000
"2018-07-23",9310
"2018-07-24",9990
"2018-07-25",10500
"2018-07-26",10450
"2018-07-27",10450
"2018-07-30",10900
"2018-07-31",12200
"2018-08-01",13150
"2018-08-02",13900
"2018-08-03",11650
"2018-08-06",11950
"2018-08-07",12050
"2018-08-08",11900
"2018-08-09",11500
"2018-08-10",12500
"2018-08-13",12050
"2018-08-14",12200
"2018-08-16",12800
"2018-08-17",12000
"2018-08-20",10950
"2018-08-21",10950
"2018-08-22",10650
"2018-08-23",10100
"2018-08-24",10250
"2018-08-27",9830
"2018-08-28",10100
"2018-08-29",10500
"2018-08-30",10450
"2018-08-31",10450
"2018-09-03",10300
"2018-09-04",10450
"2018-09-05",10550
"2018-09-06",10500
"2018-09-07",10450
"2018-09-10",10650
"2018-09-11",10700
"2018-09-12",10550
"2018-09-13",10250
"2018-09-14",10300
"2018-09-17",10350
"2018-09-18",10500
"2018-09-19",11500
"2018-09-20",11150
"2018-09-21",11800
"2018-09-27",12100
"2018-09-28",12100
"2018-10-01",11800
"2018-10-02",12150
"2018-10-04",11650
"2018-10-05",11050
"2018-10-08",11600
"2018-10-10",11100
"2018-10-11",9880
"2018-10-12",9970
"2018-10-15",10150
"2018-10-16",10100
"2018-10-17",10100
"2018-10-18",10050
"2018-10-19",9920
"2018-10-22",9920
"2018-10-23",9460
"2018-10-24",8760
"2018-10-25",7980
"2018-10-26",7900
"2018-10-29",7300
"2018-10-30",7430
"2018-10-31",8040
"2018-11-01",8340
"2018-11-02",8750
"2018-11-05",8690
"2018-11-06",8690
"2018-11-07",8410
"2018-11-08",8590
"2018-11-09",8280
"2018-11-12",7790
"2018-11-13",8060
"2018-11-14",8220
"2018-11-15",8200
"2018-11-16",8160
"2018-11-19",8480
"2018-11-20",8600
"2018-11-21",8250
"2018-11-22",8110
"2018-11-23",7840
"2018-11-26",7760
"2018-11-27",8500
"2018-11-28",8560
"2018-11-29",8250
"2018-11-30",8070
"2018-12-03",8060
"2018-12-04",8030
"2018-12-05",7650
"2018-12-06",7130
"2018-12-07",7750
"2018-12-10",7460
"2018-12-11",6630
"2018-12-12",6660
"2018-12-13",6650
"2018-12-14",6600
"2018-12-17",6090
