"","Price"
"2018-04-24",24283
"2018-04-25",24188
"2018-04-26",24093
"2018-04-27",24093
"2018-04-30",24569
"2018-05-02",24569
"2018-05-03",23998
"2018-05-04",23331
"2018-05-08",22998
"2018-05-09",22760
"2018-05-10",23188
"2018-05-11",24855
"2018-05-14",25045
"2018-05-15",24712
"2018-05-16",25045
"2018-05-17",24426
"2018-05-18",25045
"2018-05-21",24664
"2018-05-23",24045
"2018-05-24",23998
"2018-05-25",23521
"2018-05-28",23998
"2018-05-29",23664
"2018-05-30",22950
"2018-05-31",23331
"2018-06-01",23283
"2018-06-04",23902
"2018-06-05",23569
"2018-06-07",23569
"2018-06-08",23188
"2018-06-11",23236
"2018-06-12",23521
"2018-06-14",23664
"2018-06-15",21950
"2018-06-18",21426
"2018-06-19",20807
"2018-06-20",21379
"2018-06-21",20807
"2018-06-22",20807
"2018-06-25",20665
"2018-06-26",20665
"2018-06-27",20379
"2018-06-28",20188
"2018-06-29",20284
"2018-07-02",19093
"2018-07-03",19236
"2018-07-04",20284
"2018-07-05",20903
"2018-07-06",21236
"2018-07-09",21617
"2018-07-10",21331
"2018-07-11",21188
"2018-07-12",20760
"2018-07-13",21188
"2018-07-16",20950
"2018-07-17",21045
"2018-07-18",21188
"2018-07-19",20950
"2018-07-20",20998
"2018-07-23",20617
"2018-07-24",20379
"2018-07-25",20760
"2018-07-26",21236
"2018-07-27",21093
"2018-07-30",21284
"2018-07-31",22045
"2018-08-01",23045
"2018-08-02",24331
"2018-08-03",25045
"2018-08-06",24569
"2018-08-07",24950
"2018-08-08",24712
"2018-08-09",24997
"2018-08-10",24759
"2018-08-13",24045
"2018-08-14",24378
"2018-08-16",24569
"2018-08-17",26473
"2018-08-20",25950
"2018-08-21",27092
"2018-08-22",27902
"2018-08-23",26902
"2018-08-24",27188
"2018-08-27",27997
"2018-08-28",27759
"2018-08-29",28188
"2018-08-30",28854
"2018-08-31",28235
"2018-09-03",28140
"2018-09-04",27283
"2018-09-05",27426
"2018-09-06",28854
"2018-09-07",30235
"2018-09-10",30187
"2018-09-11",30140
"2018-09-12",30663
"2018-09-13",30806
"2018-09-14",30045
"2018-09-17",31044
"2018-09-18",30902
"2018-09-19",30854
"2018-09-20",29711
"2018-09-21",30283
"2018-09-27",31092
"2018-09-28",31140
"2018-10-01",30711
"2018-10-02",29997
"2018-10-04",30235
"2018-10-05",30902
"2018-10-08",31901
"2018-10-10",31568
"2018-10-11",29473
"2018-10-12",30235
"2018-10-15",31616
"2018-10-16",32378
"2018-10-17",32663
"2018-10-18",32378
"2018-10-19",35711
"2018-10-22",36520
"2018-10-23",36187
"2018-10-24",36330
"2018-10-25",36139
"2018-10-26",36568
"2018-10-29",34758
"2018-10-30",33711
"2018-10-31",35663
"2018-11-01",35377
"2018-11-02",35425
"2018-11-05",36377
"2018-11-06",36568
"2018-11-07",35425
"2018-11-08",36425
"2018-11-09",35901
"2018-11-12",34235
"2018-11-13",32282
"2018-11-14",31568
"2018-11-15",31378
"2018-11-16",37996
"2018-11-19",36282
"2018-11-20",39663
"2018-11-21",42377
"2018-11-22",45948
"2018-11-23",46471
"2018-11-26",44662
"2018-11-27",45233
"2018-11-28",44424
"2018-11-29",46281
"2018-11-30",48471
"2018-12-03",47995
"2018-12-04",50090
"2018-12-05",51614
"2018-12-06",50376
"2018-12-07",49709
"2018-12-10",48471
"2018-12-11",48566
