"","Price"
"2018-04-24",35050
"2018-04-25",34300
"2018-04-26",35500
"2018-04-27",35600
"2018-04-30",35100
"2018-05-02",34850
"2018-05-03",34800
"2018-05-04",34700
"2018-05-08",34750
"2018-05-09",35300
"2018-05-10",35000
"2018-05-11",35350
"2018-05-14",35400
"2018-05-15",34100
"2018-05-16",33850
"2018-05-17",34450
"2018-05-18",34800
"2018-05-21",34250
"2018-05-23",35050
"2018-05-24",35900
"2018-05-25",36450
"2018-05-28",39600
"2018-05-29",39450
"2018-05-30",38800
"2018-05-31",40100
"2018-06-01",41500
"2018-06-04",40300
"2018-06-05",41950
"2018-06-07",43900
"2018-06-08",43750
"2018-06-11",42600
"2018-06-12",41100
"2018-06-14",40600
"2018-06-15",42000
"2018-06-18",40450
"2018-06-19",40650
"2018-06-20",41900
"2018-06-21",42550
"2018-06-22",42500
"2018-06-25",41500
"2018-06-26",41150
"2018-06-27",40800
"2018-06-28",40650
"2018-06-29",40400
"2018-07-02",40500
"2018-07-03",43400
"2018-07-04",42000
"2018-07-05",41000
"2018-07-06",43000
"2018-07-09",44550
"2018-07-10",44250
"2018-07-11",44600
"2018-07-12",45100
"2018-07-13",44800
"2018-07-16",44550
"2018-07-17",43500
"2018-07-18",43200
"2018-07-19",44200
"2018-07-20",42450
"2018-07-23",39800
"2018-07-24",41100
"2018-07-25",42350
"2018-07-26",41800
"2018-07-27",42600
"2018-07-30",43400
"2018-07-31",42100
"2018-08-01",41850
"2018-08-02",43050
"2018-08-03",42950
"2018-08-06",41250
"2018-08-07",41750
"2018-08-08",41200
"2018-08-09",40500
"2018-08-10",39100
"2018-08-13",38000
"2018-08-14",38250
"2018-08-16",42200
"2018-08-17",42900
"2018-08-20",43150
"2018-08-21",43200
"2018-08-22",42650
"2018-08-23",43950
"2018-08-24",44500
"2018-08-27",46800
"2018-08-28",48250
"2018-08-29",48050
"2018-08-30",48250
"2018-08-31",48200
"2018-09-03",48000
"2018-09-04",51000
"2018-09-05",51300
"2018-09-06",50600
"2018-09-07",51500
"2018-09-10",51600
"2018-09-11",52700
"2018-09-12",51200
"2018-09-13",50800
"2018-09-14",50200
"2018-09-17",52900
"2018-09-18",55400
"2018-09-19",52600
"2018-09-20",52100
"2018-09-21",51600
"2018-09-27",52400
"2018-09-28",51900
"2018-10-01",49950
"2018-10-02",49950
"2018-10-04",49800
"2018-10-05",48850
"2018-10-08",50000
"2018-10-10",49000
"2018-10-11",46000
"2018-10-12",49850
"2018-10-15",50300
"2018-10-16",50000
"2018-10-17",51500
"2018-10-18",51900
"2018-10-19",53600
"2018-10-22",54100
"2018-10-23",50800
"2018-10-24",49850
"2018-10-25",50400
"2018-10-26",48000
"2018-10-29",45100
"2018-10-30",46200
"2018-10-31",46150
"2018-11-01",46400
"2018-11-02",47100
"2018-11-05",45850
"2018-11-06",45450
"2018-11-07",44000
"2018-11-08",46800
"2018-11-09",46250
"2018-11-12",45800
"2018-11-13",46300
"2018-11-14",46950
"2018-11-15",43300
"2018-11-16",40150
"2018-11-19",42950
"2018-11-20",40450
"2018-11-21",38700
"2018-11-22",38600
"2018-11-23",36700
"2018-11-26",37200
"2018-11-27",36650
"2018-11-28",36450
"2018-11-29",36150
"2018-11-30",36350
"2018-12-03",37100
"2018-12-04",37400
"2018-12-05",36350
"2018-12-06",34250
"2018-12-07",33950
"2018-12-10",32500
"2018-12-11",33250
"2018-12-12",34950
"2018-12-13",34400
"2018-12-14",34400
"2018-12-17",32400
"2018-12-18",32900
"2018-12-19",35800
"2018-12-20",34950
"2018-12-21",36300
"2018-12-24",35650
"2018-12-26",36600
"2018-12-27",35850
"2018-12-28",35900
"2019-01-02",35150
"2019-01-03",33000
"2019-01-04",33350
"2019-01-07",35300
"2019-01-08",34000
"2019-01-09",35150
"2019-01-10",35400
"2019-01-11",35700
"2019-01-14",35050
"2019-01-15",35250
"2019-01-16",35800
"2019-01-17",35400
"2019-01-18",34850
"2019-01-21",33850
"2019-01-22",34200
"2019-01-23",34350
"2019-01-24",34250
"2019-01-25",35600
"2019-01-28",36550
"2019-01-29",38100
"2019-01-30",37700
"2019-01-31",36550
"2019-02-01",36050
"2019-02-07",37750
"2019-02-08",36950
"2019-02-11",36150
"2019-02-12",35850
"2019-02-13",35750
"2019-02-14",35300
"2019-02-15",36850
"2019-02-18",37600
"2019-02-19",37250
"2019-02-20",37100
"2019-02-21",36600
"2019-02-22",35400
"2019-02-25",35800
"2019-02-26",35750
"2019-02-27",35850
"2019-02-28",34700
"2019-03-04",34900
"2019-03-05",34000
"2019-03-06",34650
"2019-03-07",34800
"2019-03-08",34600
"2019-03-11",33800
"2019-03-12",36000
"2019-03-13",35600
"2019-03-14",34550
"2019-03-15",35950
"2019-03-18",36350
"2019-03-19",37050
"2019-03-20",36400
"2019-03-21",38050
"2019-03-22",37700
"2019-03-25",35400
"2019-03-26",35550
"2019-03-27",34900
"2019-03-28",34000
"2019-03-29",34500
"2019-04-01",35100
"2019-04-02",34600
"2019-04-03",35050
"2019-04-04",34700
"2019-04-05",34800
"2019-04-08",34950
"2019-04-09",35300
"2019-04-10",35000
"2019-04-11",35800
"2019-04-12",36100
"2019-04-15",36450
"2019-04-16",36350
"2019-04-17",35900
"2019-04-18",35100
"2019-04-19",34900
"2019-04-22",35950
"2019-04-23",35450
