"","Price"
"2020-12-10",25650
"2020-12-11",24500
"2020-12-14",31850
"2020-12-15",36800
"2020-12-16",33900
"2020-12-17",33700
"2020-12-18",33050
"2020-12-21",34500
"2020-12-22",32800
"2020-12-23",27500
"2020-12-24",25850
"2020-12-28",24950
"2020-12-29",26350
"2020-12-30",31100
"2021-01-04",32850
"2021-01-05",33900
"2021-01-06",32050
"2021-01-07",31350
"2021-01-08",29000
"2021-01-11",26650
"2021-01-12",26550
"2021-01-13",27200
"2021-01-14",28650
"2021-01-15",27200
"2021-01-18",25050
"2021-01-19",24700
"2021-01-20",25400
"2021-01-21",25700
"2021-01-22",25150
"2021-01-25",25150
"2021-01-26",24950
"2021-01-27",24500
"2021-01-28",22950
"2021-01-29",21450
"2021-02-01",21350
"2021-02-02",21600
"2021-02-03",22100
"2021-02-04",20900
"2021-02-05",20700
"2021-02-08",19900
"2021-02-09",19950
"2021-02-10",20500
"2021-02-15",20400
"2021-02-16",20100
"2021-02-17",21300
"2021-02-18",20700
"2021-02-19",20100
"2021-02-22",20000
"2021-02-23",19350
"2021-02-24",18750
"2021-02-25",18700
"2021-02-26",18000
"2021-03-02",17800
"2021-03-03",17600
"2021-03-04",17150
"2021-03-05",16550
"2021-03-08",16900
"2021-03-09",16200
"2021-03-10",15350
"2021-03-11",15350
"2021-03-12",15950
"2021-03-15",16100
"2021-03-16",16300
"2021-03-17",16300
"2021-03-18",16550
"2021-03-19",16350
"2021-03-22",18150
"2021-03-23",17550
"2021-03-24",18050
"2021-03-25",18250
"2021-03-26",17500
"2021-03-29",16850
"2021-03-30",17200
"2021-03-31",16500
"2021-04-01",16250
"2021-04-02",16300
"2021-04-05",15850
"2021-04-06",15500
"2021-04-07",15650
"2021-04-08",16550
"2021-04-09",16850
"2021-04-12",18000
"2021-04-13",17900
"2021-04-14",18600
"2021-04-15",18950
"2021-04-16",19750
"2021-04-19",20650
"2021-04-20",20600
"2021-04-21",19500
"2021-04-22",19200
"2021-04-23",20100
