"","Price"
"2018-04-24",10530
"2018-04-25",9990
"2018-04-26",10185
"2018-04-27",10275
"2018-04-30",10350
"2018-05-02",10200
"2018-05-03",10200
"2018-05-04",9915
"2018-05-08",9720
"2018-05-09",10590
"2018-05-10",10830
"2018-05-11",10890
"2018-05-14",11100
"2018-05-15",10830
"2018-05-16",10530
"2018-05-17",10200
"2018-05-18",10530
"2018-05-21",10560
"2018-05-23",10305
"2018-05-24",10260
"2018-05-25",10275
"2018-05-28",10125
"2018-05-29",9990
"2018-05-30",9900
"2018-05-31",11100
"2018-06-01",11190
"2018-06-04",11385
"2018-06-05",11475
"2018-06-07",11415
"2018-06-08",12345
"2018-06-11",12045
"2018-06-12",12735
"2018-06-14",12660
"2018-06-15",12645
"2018-06-18",12000
"2018-06-19",11520
"2018-06-20",11880
"2018-06-21",11730
"2018-06-22",12225
"2018-06-25",12150
"2018-06-26",11895
"2018-06-27",11415
"2018-06-28",11805
"2018-06-29",11745
"2018-07-02",11535
"2018-07-03",12600
"2018-07-04",12600
"2018-07-05",12360
"2018-07-06",12555
"2018-07-09",12585
"2018-07-10",12315
"2018-07-11",12315
"2018-07-12",12330
"2018-07-13",12900
"2018-07-16",13125
"2018-07-17",12750
"2018-07-18",12825
"2018-07-19",12765
"2018-07-20",12630
"2018-07-23",12495
"2018-07-24",12120
"2018-07-25",11505
"2018-07-26",11430
"2018-07-27",11400
"2018-07-30",11430
"2018-07-31",11490
"2018-08-01",11250
"2018-08-02",11415
"2018-08-03",11325
"2018-08-06",11250
"2018-08-07",11940
"2018-08-08",12000
"2018-08-09",12000
"2018-08-10",11925
"2018-08-13",11535
"2018-08-14",11280
"2018-08-16",10860
"2018-08-17",10950
"2018-08-20",10860
"2018-08-21",11115
"2018-08-22",10965
"2018-08-23",10965
"2018-08-24",11280
"2018-08-27",11280
"2018-08-28",11280
"2018-08-29",10995
"2018-08-30",10875
"2018-08-31",10605
"2018-09-03",10005
"2018-09-04",10035
"2018-09-05",10095
"2018-09-06",9675
"2018-09-07",9405
"2018-09-10",8595
"2018-09-11",9180
"2018-09-12",9060
"2018-09-13",9075
"2018-09-14",9540
"2018-09-17",9480
"2018-09-18",8910
"2018-09-19",9405
"2018-09-20",9375
"2018-09-21",9105
"2018-09-27",8955
"2018-09-28",8985
"2018-10-01",8970
"2018-10-02",8700
"2018-10-04",8400
"2018-10-05",8760
"2018-10-08",8505
"2018-10-10",8460
"2018-10-11",7740
"2018-10-12",7650
"2018-10-15",8400
"2018-10-16",8085
"2018-10-17",7500
"2018-10-18",7290
"2018-10-19",6990
"2018-10-22",7140
"2018-10-23",6660
"2018-10-24",6300
"2018-10-25",6105
"2018-10-26",6390
"2018-10-29",5130
"2018-10-30",4605
"2018-10-31",5985
"2018-11-01",6240
"2018-11-02",6135
"2018-11-05",6720
"2018-11-06",7260
"2018-11-07",7050
"2018-11-08",7605
"2018-11-09",7845
"2018-11-12",7815
"2018-11-13",7680
"2018-11-14",7455
"2018-11-15",7215
"2018-11-16",7590
"2018-11-19",7875
"2018-11-20",7755
"2018-11-21",7635
"2018-11-22",7905
"2018-11-23",7530
"2018-11-26",7455
"2018-11-27",7815
"2018-11-28",7650
"2018-11-29",7500
"2018-11-30",7350
"2018-12-03",7575
"2018-12-04",7500
"2018-12-05",7320
"2018-12-06",6975
"2018-12-07",6990
"2018-12-10",6990
"2018-12-11",6915
"2018-12-12",6765
"2018-12-13",7020
"2018-12-14",6990
"2018-12-17",6675
"2018-12-18",6195
"2018-12-19",5505
"2018-12-20",5340
"2018-12-21",5280
"2018-12-24",5190
"2018-12-26",4770
"2018-12-27",5055
"2018-12-28",5370
"2019-01-02",5295
"2019-01-03",5250
"2019-01-04",5130
"2019-01-07",5175
"2019-01-08",5190
"2019-01-09",5460
"2019-01-10",5400
"2019-01-11",5610
"2019-01-14",5460
"2019-01-15",5670
"2019-01-16",5550
"2019-01-17",5565
"2019-01-18",5415
"2019-01-21",5355
"2019-01-22",5280
"2019-01-23",5820
"2019-01-24",5760
"2019-01-25",5625
"2019-01-28",5700
"2019-01-29",5550
"2019-01-30",5925
"2019-01-31",5655
"2019-02-01",5550
"2019-02-07",5340
"2019-02-08",5400
"2019-02-11",5415
"2019-02-12",5190
"2019-02-13",5130
"2019-02-14",4965
"2019-02-15",4815
"2019-02-18",4845
"2019-02-19",4950
"2019-02-20",5025
"2019-02-21",5055
"2019-02-22",4965
"2019-02-25",4725
"2019-02-26",4335
"2019-02-27",4515
"2019-02-28",4110
"2019-03-04",4305
"2019-03-05",4245
"2019-03-06",4335
"2019-03-07",4230
"2019-03-08",4155
"2019-03-11",3825
"2019-03-12",3960
"2019-03-13",4080
"2019-03-14",4260
"2019-03-15",4020
"2019-03-18",4110
"2019-03-19",3945
"2019-03-20",3315
"2019-03-21",3660
"2019-03-22",3585
"2019-03-25",3525
"2019-03-26",3765
"2019-03-27",3750
"2019-03-28",3600
"2019-03-29",3690
"2019-04-01",3750
"2019-04-02",3870
"2019-04-03",4170
"2019-04-04",4200
"2019-04-05",4125
"2019-04-08",4095
"2019-04-09",4245
"2019-04-10",4155
"2019-04-11",4275
"2019-04-12",4260
"2019-04-15",4425
"2019-04-16",4755
"2019-04-17",4965
"2019-04-18",4575
"2019-04-19",4350
"2019-04-22",4335
"2019-04-23",4350
"2019-04-24",4290
"2019-04-25",4170
"2019-04-26",3885
"2019-04-29",4020
"2019-04-30",3630
"2019-05-02",3525
"2019-05-03",3585
"2019-05-07",3750
"2019-05-08",3585
"2019-05-09",3315
"2019-05-10",3300
"2019-05-13",3225
"2019-05-14",3255
"2019-05-15",3345
"2019-05-16",3255
"2019-05-17",3300
"2019-05-20",3195
"2019-05-21",3270
"2019-05-22",3180
"2019-05-23",3015
"2019-05-24",3000
"2019-05-27",3030
"2019-05-28",3540
"2019-05-29",3315
"2019-05-30",3255
"2019-05-31",3450
"2019-06-03",3255
"2019-06-04",3450
"2019-06-05",3420
"2019-06-07",3570
"2019-06-10",3450
"2019-06-11",3495
"2019-06-12",3420
"2019-06-13",3420
"2019-06-14",3315
"2019-06-17",3390
"2019-06-18",3480
"2019-06-19",3480
"2019-06-20",3450
"2019-06-21",3420
"2019-06-24",3420
"2019-06-25",2442
"2019-06-26",2145
"2019-06-27",2157
"2019-06-28",1980
"2019-07-01",2031
"2019-07-02",2109
"2019-07-03",2115
"2019-07-04",2067
"2019-07-05",2049
"2019-07-08",1926
"2019-07-09",1716
"2019-07-10",1830
"2019-07-11",1830
"2019-07-12",1830
"2019-07-15",1830
"2019-07-16",1830
"2019-07-17",1830
"2019-07-18",1830
"2019-07-19",1830
"2019-07-22",1830
"2019-07-23",1830
"2019-07-24",1830
"2019-07-25",1830
"2019-07-26",1830
"2019-07-29",1830
"2019-07-30",1830
"2019-07-31",1830
"2019-08-01",1830
"2019-08-02",1830
"2019-08-05",1830
"2019-08-06",1830
"2019-08-07",1830
"2019-08-08",1830
"2019-08-09",1830
"2019-08-12",1830
"2019-08-13",1830
"2019-08-14",1830
"2019-08-16",1830
"2019-08-19",1830
"2019-08-20",1830
"2019-08-21",1830
"2019-08-22",1830
"2019-08-23",1830
"2019-08-26",1830
"2019-08-27",1830
"2019-08-28",1830
"2019-08-29",1830
"2019-08-30",1830
"2019-09-02",1830
"2019-09-03",1830
"2019-09-04",1830
"2019-09-05",1830
"2019-09-06",1830
"2019-09-09",1830
"2019-09-10",1830
"2019-09-11",1830
"2019-09-16",1830
"2019-09-17",1830
"2019-09-18",1830
"2019-09-19",1830
"2019-09-20",1830
"2019-09-23",1830
"2019-09-24",1830
"2019-09-25",1830
"2019-09-26",1830
"2019-09-27",1830
"2019-09-30",1830
"2019-10-01",1830
"2019-10-02",1830
"2019-10-04",1830
"2019-10-07",1830
"2019-10-08",1830
"2019-10-10",1830
"2019-10-11",1830
"2019-10-14",1830
"2019-10-15",1830
"2019-10-16",1830
"2019-10-17",1830
"2019-10-18",1830
"2019-10-21",1830
"2019-10-22",1830
"2019-10-23",1830
"2019-10-24",1830
"2019-10-25",1830
"2019-10-28",1830
"2019-10-29",1830
"2019-10-30",1830
"2019-10-31",1830
"2019-11-01",1830
"2019-11-04",1830
"2019-11-05",1830
"2019-11-06",1830
"2019-11-07",1830
"2019-11-08",1830
"2019-11-11",1830
"2019-11-12",1830
"2019-11-13",1830
"2019-11-14",1830
"2019-11-15",1830
"2019-11-18",1830
"2019-11-19",1830
"2019-11-20",1830
"2019-11-21",1830
"2019-11-22",1830
"2019-11-25",1830
"2019-11-26",1830
"2019-11-27",1830
"2019-11-28",1830
"2019-11-29",1830
"2019-12-02",1830
"2019-12-03",1830
"2019-12-04",1830
"2019-12-05",1830
"2019-12-06",1830
"2019-12-09",1830
"2019-12-10",1830
"2019-12-11",1830
"2019-12-12",1830
"2019-12-13",1830
"2019-12-16",1830
"2019-12-17",1830
"2019-12-18",1830
"2019-12-19",1830
"2019-12-20",1830
"2019-12-23",1830
"2019-12-24",1830
"2019-12-26",1830
"2019-12-27",1830
"2019-12-30",1830
"2020-01-02",1830
"2020-01-03",1830
"2020-01-06",1830
"2020-01-07",1830
"2020-01-08",1830
"2020-01-09",1830
"2020-01-10",1830
"2020-01-13",1830
"2020-01-14",1830
"2020-01-15",1830
"2020-01-16",1830
"2020-01-17",1830
"2020-01-20",1830
"2020-01-21",1830
"2020-01-22",1830
"2020-01-23",1830
"2020-01-28",1830
"2020-01-29",1830
"2020-01-30",1830
"2020-01-31",1830
"2020-02-03",1830
"2020-02-04",1830
"2020-02-05",1830
"2020-02-06",1830
"2020-02-07",1830
"2020-02-10",1830
"2020-02-11",1830
"2020-02-12",1830
"2020-02-13",1830
"2020-02-14",1830
"2020-02-17",1830
"2020-02-18",1830
"2020-02-19",1830
"2020-02-20",1830
"2020-02-21",1830
"2020-02-24",1830
"2020-02-25",1830
"2020-02-26",1830
"2020-02-27",1830
"2020-02-28",1830
"2020-03-02",1830
"2020-03-03",1830
"2020-03-04",1830
"2020-03-05",1830
"2020-03-06",1830
"2020-03-09",1830
"2020-03-10",1830
"2020-03-11",1830
"2020-03-12",1830
"2020-03-13",1830
"2020-03-16",1830
"2020-03-17",1830
"2020-03-18",1830
"2020-03-19",1830
"2020-03-20",1830
"2020-03-23",1830
"2020-03-24",1830
"2020-03-25",1830
"2020-03-26",1830
"2020-03-27",1830
"2020-03-30",1830
"2020-03-31",1830
"2020-04-01",1830
"2020-04-02",1830
"2020-04-03",1830
"2020-04-06",1830
"2020-04-07",1830
"2020-04-08",1830
"2020-04-09",1830
"2020-04-10",1830
"2020-04-13",1830
"2020-04-14",1830
"2020-04-16",1830
"2020-04-17",1830
"2020-04-20",1830
"2020-04-21",1830
"2020-04-22",1830
"2020-04-23",1830
"2020-04-24",1830
"2020-04-27",1830
"2020-04-28",1830
"2020-04-29",1830
"2020-05-04",1830
"2020-05-06",1830
"2020-05-07",1830
"2020-05-08",1830
"2020-05-11",1830
"2020-05-12",1830
"2020-05-13",1830
"2020-05-14",1830
"2020-05-15",1830
"2020-05-18",1830
"2020-05-19",1830
"2020-05-20",1830
"2020-05-21",1830
"2020-05-22",1830
"2020-05-25",1830
"2020-05-26",1830
"2020-05-27",1830
"2020-05-28",1830
"2020-05-29",1830
"2020-06-01",1830
"2020-06-02",1830
"2020-06-03",1830
"2020-06-04",1830
"2020-06-05",1830
"2020-06-08",1830
"2020-06-09",1830
"2020-06-10",1830
"2020-06-11",1830
"2020-06-12",1830
"2020-06-15",1830
"2020-06-16",1830
"2020-06-17",1830
"2020-06-18",1830
"2020-06-19",1830
"2020-06-22",1830
"2020-06-23",1830
"2020-06-24",1830
"2020-06-25",1830
"2020-06-26",1830
"2020-06-29",1830
"2020-06-30",1830
"2020-07-01",1830
"2020-07-02",1830
"2020-07-03",1830
"2020-07-06",1830
"2020-07-07",1830
"2020-07-08",1830
"2020-07-09",1830
"2020-07-10",1830
"2020-07-13",1830
"2020-07-14",1830
"2020-07-15",1830
"2020-07-16",1830
"2020-07-17",1830
"2020-07-20",1830
"2020-07-21",1830
"2020-07-22",1830
"2020-07-23",1830
"2020-07-24",1830
"2020-07-27",1830
"2020-07-28",1830
"2020-07-29",1830
"2020-07-30",1830
"2020-07-31",1830
"2020-08-03",1830
"2020-08-04",1830
"2020-08-05",1830
"2020-08-06",1830
"2020-08-07",1830
"2020-08-10",1830
"2020-08-11",1830
"2020-08-12",1830
"2020-08-13",1830
"2020-08-14",1830
"2020-08-18",1830
"2020-08-19",1830
"2020-08-20",1830
"2020-08-21",1830
"2020-08-24",1830
"2020-08-25",1830
"2020-08-26",1830
"2020-08-27",1830
"2020-08-28",1830
"2020-08-31",1830
"2020-09-01",1830
"2020-09-02",1830
"2020-09-03",1830
"2020-09-04",1830
"2020-09-07",1830
"2020-09-08",1830
"2020-09-09",1830
"2020-09-10",1830
"2020-09-11",1830
"2020-09-14",1830
"2020-09-15",1830
"2020-09-16",1830
"2020-09-17",1830
"2020-09-18",1830
"2020-09-21",1830
"2020-09-22",1830
"2020-09-23",1830
"2020-09-24",1830
"2020-09-25",1830
"2020-09-28",1830
"2020-09-29",1830
"2020-10-05",1830
"2020-10-06",1830
"2020-10-07",1830
"2020-10-08",1830
"2020-10-12",1830
"2020-10-13",1830
"2020-10-14",1830
"2020-10-15",1830
"2020-10-16",1830
"2020-10-19",1830
"2020-10-20",1830
"2020-10-21",1830
"2020-10-22",1830
"2020-10-23",1830
"2020-10-26",1830
"2020-10-27",1830
"2020-10-28",1830
"2020-10-29",1830
"2020-10-30",1830
"2020-11-02",1830
"2020-11-03",1830
"2020-11-04",1830
"2020-11-05",1830
"2020-11-06",1830
"2020-11-09",1830
"2020-11-10",1830
"2020-11-11",1830
"2020-11-12",1830
"2020-11-13",1830
"2020-11-16",1830
"2020-11-17",1830
"2020-11-18",1830
"2020-11-19",1830
"2020-11-20",1830
"2020-11-23",1830
"2020-11-24",1830
"2020-11-25",1830
"2020-11-26",1830
"2020-11-27",1830
"2020-11-30",1830
"2020-12-01",1830
"2020-12-02",1830
"2020-12-03",1830
"2020-12-04",1830
"2020-12-07",1830
"2020-12-08",1830
"2020-12-09",1830
"2020-12-10",1830
"2020-12-11",1830
"2020-12-14",1830
"2020-12-15",1830
"2020-12-16",1830
"2020-12-17",1830
"2020-12-18",1830
"2020-12-21",1830
"2020-12-22",1830
"2020-12-23",1830
"2020-12-24",1830
"2020-12-28",1830
"2020-12-29",1830
"2020-12-30",1830
"2021-01-04",1830
"2021-01-05",1830
"2021-01-06",1830
"2021-01-07",1830
"2021-01-08",1830
"2021-01-11",1830
"2021-01-12",1830
"2021-01-13",1830
"2021-01-14",1830
"2021-01-15",1830
"2021-01-18",1830
"2021-01-19",1830
