"","Price"
"2018-04-24",14400
"2018-04-25",14450
"2018-04-26",14700
"2018-04-27",15200
"2018-04-30",14750
"2018-05-02",15250
"2018-05-03",15500
"2018-05-04",14650
"2018-05-08",14150
"2018-05-09",13800
"2018-05-10",13850
"2018-05-11",14000
"2018-05-14",14150
"2018-05-15",14150
"2018-05-16",13900
"2018-05-17",13900
"2018-05-18",13950
"2018-05-21",14400
"2018-05-23",14050
"2018-05-24",14300
"2018-05-25",14050
"2018-05-28",13800
"2018-05-29",13650
"2018-05-30",13650
"2018-05-31",14200
"2018-06-01",15200
"2018-06-04",14850
"2018-06-05",16000
"2018-06-07",16700
"2018-06-08",16750
"2018-06-11",16850
"2018-06-12",16900
"2018-06-14",17000
"2018-06-15",15600
"2018-06-18",15200
"2018-06-19",14450
"2018-06-20",13600
"2018-06-21",14450
"2018-06-22",14400
"2018-06-25",14600
"2018-06-26",14600
"2018-06-27",14400
"2018-06-28",14100
"2018-06-29",14500
"2018-07-02",13850
"2018-07-03",14350
"2018-07-04",16000
"2018-07-05",14650
"2018-07-06",14800
"2018-07-09",15150
"2018-07-10",15450
"2018-07-11",15050
"2018-07-12",14750
"2018-07-13",15000
"2018-07-16",15150
"2018-07-17",15100
"2018-07-18",14550
"2018-07-19",14200
"2018-07-20",14000
"2018-07-23",13500
"2018-07-24",13700
"2018-07-25",13200
"2018-07-26",13700
"2018-07-27",13400
"2018-07-30",13500
"2018-07-31",13800
"2018-08-01",14150
"2018-08-02",13800
"2018-08-03",14000
"2018-08-06",13950
"2018-08-07",14250
"2018-08-08",13700
"2018-08-09",14000
"2018-08-10",13650
"2018-08-13",12500
"2018-08-14",12800
"2018-08-16",12550
"2018-08-17",12800
"2018-08-20",12850
"2018-08-21",12850
"2018-08-22",12950
"2018-08-23",12700
"2018-08-24",13050
"2018-08-27",13550
"2018-08-28",14150
"2018-08-29",14150
"2018-08-30",13800
"2018-08-31",14100
"2018-09-03",14150
"2018-09-04",14150
"2018-09-05",13850
"2018-09-06",13800
"2018-09-07",14750
"2018-09-10",14700
"2018-09-11",14250
"2018-09-12",14650
"2018-09-13",14650
"2018-09-14",15000
"2018-09-17",14400
"2018-09-18",14600
"2018-09-19",14650
"2018-09-20",14600
"2018-09-21",14100
"2018-09-27",13500
"2018-09-28",12900
"2018-10-01",11050
"2018-10-02",11300
"2018-10-04",11200
"2018-10-05",10650
"2018-10-08",10600
"2018-10-10",10500
"2018-10-11",9380
"2018-10-12",9850
"2018-10-15",9700
"2018-10-16",10200
"2018-10-17",10450
"2018-10-18",10350
"2018-10-19",10250
"2018-10-22",10350
"2018-10-23",9810
"2018-10-24",9250
"2018-10-25",9030
"2018-10-26",8770
"2018-10-29",7750
"2018-10-30",7800
"2018-10-31",8370
"2018-11-01",8600
"2018-11-02",9000
"2018-11-05",9130
"2018-11-06",9000
"2018-11-07",8780
"2018-11-08",8800
"2018-11-09",8480
"2018-11-12",8110
"2018-11-13",8450
"2018-11-14",8450
"2018-11-15",8370
"2018-11-16",8590
"2018-11-19",9160
"2018-11-20",8980
"2018-11-21",8930
"2018-11-22",8700
"2018-11-23",8670
"2018-11-26",8500
"2018-11-27",8690
"2018-11-28",8560
"2018-11-29",8570
"2018-11-30",8470
"2018-12-03",8520
"2018-12-04",8460
"2018-12-05",8220
"2018-12-06",7800
"2018-12-07",7760
"2018-12-10",7340
"2018-12-11",7320
"2018-12-12",7500
"2018-12-13",7520
"2018-12-14",7690
"2018-12-17",7540
"2018-12-18",7340
"2018-12-19",7410
"2018-12-20",7410
"2018-12-21",7220
"2018-12-24",7630
"2018-12-26",7300
"2018-12-27",7540
"2018-12-28",8100
"2019-01-02",8100
"2019-01-03",7850
"2019-01-04",8230
"2019-01-07",8410
"2019-01-08",8320
"2019-01-09",8400
"2019-01-10",8350
"2019-01-11",8160
"2019-01-14",8040
"2019-01-15",8190
"2019-01-16",8130
"2019-01-17",8200
"2019-01-18",8610
"2019-01-21",8520
"2019-01-22",8370
"2019-01-23",8320
"2019-01-24",8410
"2019-01-25",8350
"2019-01-28",8840
"2019-01-29",8760
"2019-01-30",8700
"2019-01-31",9000
"2019-02-01",8780
"2019-02-07",8580
"2019-02-08",8560
"2019-02-11",8560
"2019-02-12",8500
"2019-02-13",8400
"2019-02-14",8430
"2019-02-15",8710
"2019-02-18",8830
"2019-02-19",8710
"2019-02-20",8660
"2019-02-21",9230
"2019-02-22",9650
"2019-02-25",9710
"2019-02-26",10800
"2019-02-27",10150
"2019-02-28",9920
"2019-03-04",10300
"2019-03-05",10800
"2019-03-06",10450
"2019-03-07",9800
"2019-03-08",9910
"2019-03-11",10050
"2019-03-12",9910
"2019-03-13",10100
"2019-03-14",10100
"2019-03-15",9850
"2019-03-18",9230
"2019-03-19",9110
"2019-03-20",8760
"2019-03-21",8760
"2019-03-22",8770
"2019-03-25",8390
"2019-03-26",8280
"2019-03-27",8260
"2019-03-28",8080
"2019-03-29",8140
"2019-04-01",8350
"2019-04-02",8320
"2019-04-03",8350
"2019-04-04",8180
"2019-04-05",8240
"2019-04-08",8390
"2019-04-09",8520
"2019-04-10",8510
"2019-04-11",8710
"2019-04-12",8550
"2019-04-15",8380
"2019-04-16",8390
"2019-04-17",8390
"2019-04-18",8730
"2019-04-19",8630
"2019-04-22",8640
"2019-04-23",8700
"2019-04-24",8600
"2019-04-25",8330
"2019-04-26",8150
"2019-04-29",8320
"2019-04-30",8370
"2019-05-02",8510
"2019-05-03",8620
"2019-05-07",8570
"2019-05-08",8400
"2019-05-09",8050
"2019-05-10",7970
"2019-05-13",7760
"2019-05-14",7670
"2019-05-15",7730
"2019-05-16",7470
"2019-05-17",7340
"2019-05-20",7120
"2019-05-21",7350
"2019-05-22",7500
"2019-05-23",7530
"2019-05-24",7370
"2019-05-27",7600
"2019-05-28",7600
"2019-05-29",7300
"2019-05-30",7150
"2019-05-31",7540
"2019-06-03",7520
"2019-06-04",8150
"2019-06-05",7660
"2019-06-07",7660
"2019-06-10",7570
"2019-06-11",7500
"2019-06-12",7560
"2019-06-13",7600
"2019-06-14",7560
"2019-06-17",7360
"2019-06-18",7350
"2019-06-19",7400
"2019-06-20",7450
"2019-06-21",7280
"2019-06-24",7260
"2019-06-25",7190
"2019-06-26",7120
"2019-06-27",7020
"2019-06-28",6960
"2019-07-01",7010
"2019-07-02",7020
"2019-07-03",6950
"2019-07-04",6760
"2019-07-05",6760
"2019-07-08",6450
"2019-07-09",6110
"2019-07-10",6320
"2019-07-11",6500
"2019-07-12",6530
"2019-07-15",6570
"2019-07-16",6580
"2019-07-17",6650
"2019-07-18",6520
"2019-07-19",6620
"2019-07-22",6430
"2019-07-23",6390
"2019-07-24",6400
"2019-07-25",6310
"2019-07-26",6130
"2019-07-29",5540
"2019-07-30",5640
"2019-07-31",5830
"2019-08-01",5870
"2019-08-02",5860
"2019-08-05",5170
"2019-08-06",4860
"2019-08-07",5070
"2019-08-08",5300
"2019-08-09",5340
"2019-08-12",5390
"2019-08-13",5290
"2019-08-14",5250
"2019-08-16",5130
"2019-08-19",5200
"2019-08-20",5380
"2019-08-21",5380
"2019-08-22",5590
"2019-08-23",5550
"2019-08-26",5420
"2019-08-27",5320
"2019-08-28",5310
"2019-08-29",5090
"2019-08-30",5370
"2019-09-02",5390
"2019-09-03",5320
"2019-09-04",5390
"2019-09-05",5370
"2019-09-06",5280
"2019-09-09",5540
"2019-09-10",5330
"2019-09-11",5390
"2019-09-16",5480
"2019-09-17",6420
"2019-09-18",7870
"2019-09-19",7190
"2019-09-20",7580
"2019-09-23",7290
"2019-09-24",7400
"2019-09-25",7750
"2019-09-26",7930
"2019-09-27",7400
"2019-09-30",6830
"2019-10-01",6560
"2019-10-02",7280
"2019-10-04",6840
"2019-10-07",6450
"2019-10-08",6100
"2019-10-10",5900
"2019-10-11",6110
"2019-10-14",6030
"2019-10-15",6240
"2019-10-16",6340
"2019-10-17",6230
"2019-10-18",6140
"2019-10-21",5940
"2019-10-22",6070
"2019-10-23",6190
"2019-10-24",6030
"2019-10-25",5810
"2019-10-28",6230
"2019-10-29",6040
"2019-10-30",6520
"2019-10-31",6130
"2019-11-01",6500
"2019-11-04",6360
"2019-11-05",6530
"2019-11-06",6540
"2019-11-07",6440
"2019-11-08",6440
"2019-11-11",6230
"2019-11-12",6200
"2019-11-13",6090
"2019-11-14",6080
"2019-11-15",6080
"2019-11-18",6130
"2019-11-19",6000
"2019-11-20",5800
"2019-11-21",5580
"2019-11-22",5440
"2019-11-25",5710
"2019-11-26",5750
"2019-11-27",5590
"2019-11-28",5600
"2019-11-29",5460
"2019-12-02",5590
"2019-12-03",5500
"2019-12-04",5490
"2019-12-05",5400
"2019-12-06",5590
"2019-12-09",5640
"2019-12-10",5700
"2019-12-11",5840
"2019-12-12",5850
"2019-12-13",5890
"2019-12-16",5890
"2019-12-17",5990
"2019-12-18",5990
"2019-12-19",6110
"2019-12-20",6050
"2019-12-23",5880
"2019-12-24",5810
"2019-12-26",5710
"2019-12-27",5920
"2019-12-30",6100
"2020-01-02",6180
"2020-01-03",7070
"2020-01-06",6560
"2020-01-07",6460
"2020-01-08",6050
"2020-01-09",6300
"2020-01-10",6320
"2020-01-13",6370
"2020-01-14",6250
"2020-01-15",6170
"2020-01-16",6300
"2020-01-17",6340
"2020-01-20",6780
"2020-01-21",6590
"2020-01-22",7000
"2020-01-23",6750
"2020-01-28",7780
"2020-01-29",7290
"2020-01-30",6790
"2020-01-31",6260
"2020-02-03",5850
"2020-02-04",5890
"2020-02-05",5890
"2020-02-06",6090
"2020-02-07",6000
"2020-02-10",5870
"2020-02-11",5780
"2020-02-12",5660
"2020-02-13",5720
"2020-02-14",5780
"2020-02-17",5760
"2020-02-18",5620
"2020-02-19",5840
"2020-02-20",6060
"2020-02-21",5730
"2020-02-24",5550
"2020-02-25",6470
"2020-02-26",5880
"2020-02-27",5520
"2020-02-28",5500
"2020-03-02",5510
"2020-03-03",5630
"2020-03-04",5950
"2020-03-05",6000
"2020-03-06",5850
"2020-03-09",5610
"2020-03-10",5550
"2020-03-11",5190
"2020-03-12",4805
"2020-03-13",4230
"2020-03-16",4315
"2020-03-17",4465
"2020-03-18",4260
"2020-03-19",3680
"2020-03-20",4140
"2020-03-23",4210
"2020-03-24",4215
"2020-03-25",4410
"2020-03-26",4690
"2020-03-27",4650
"2020-03-30",5200
"2020-03-31",5320
"2020-04-01",5300
"2020-04-02",6010
"2020-04-03",6200
"2020-04-06",8060
"2020-04-07",7030
"2020-04-08",6970
"2020-04-09",7470
"2020-04-10",6690
"2020-04-13",6250
"2020-04-14",6770
"2020-04-16",6590
"2020-04-17",7070
"2020-04-20",7400
"2020-04-21",7900
"2020-04-22",7630
"2020-04-23",7890
"2020-04-24",7820
"2020-04-27",7730
"2020-04-28",7300
"2020-04-29",7360
"2020-05-04",7210
"2020-05-06",7110
"2020-05-07",7090
"2020-05-08",7190
"2020-05-11",7150
"2020-05-12",7310
"2020-05-13",7470
"2020-05-14",8100
"2020-05-15",7760
"2020-05-18",7880
"2020-05-19",7700
"2020-05-20",7720
"2020-05-21",7750
"2020-05-22",8000
"2020-05-25",8260
"2020-05-26",8120
"2020-05-27",7990
"2020-05-28",7900
"2020-05-29",8180
"2020-06-01",8190
"2020-06-02",8180
"2020-06-03",7900
"2020-06-04",7890
"2020-06-05",8080
"2020-06-08",8260
"2020-06-09",8410
"2020-06-10",8300
"2020-06-11",8120
"2020-06-12",8210
"2020-06-15",7600
"2020-06-16",8270
"2020-06-17",8490
"2020-06-18",8840
"2020-06-19",8550
"2020-06-22",8760
"2020-06-23",9300
"2020-06-24",10050
"2020-06-25",11000
"2020-06-26",10000
"2020-06-29",9990
"2020-06-30",10150
"2020-07-01",10150
"2020-07-02",10100
"2020-07-03",9890
"2020-07-06",9770
"2020-07-07",9600
"2020-07-08",9910
"2020-07-09",9750
"2020-07-10",9600
"2020-07-13",9510
"2020-07-14",9480
"2020-07-15",9270
"2020-07-16",9100
"2020-07-17",9100
"2020-07-20",8920
"2020-07-21",9040
"2020-07-22",9550
"2020-07-23",9310
"2020-07-24",9350
"2020-07-27",9150
"2020-07-28",8900
"2020-07-29",8870
"2020-07-30",9040
"2020-07-31",8930
"2020-08-03",9250
"2020-08-04",9220
"2020-08-05",9290
"2020-08-06",9200
"2020-08-07",9200
"2020-08-10",9140
"2020-08-11",9290
"2020-08-12",8920
"2020-08-13",8800
"2020-08-14",8280
"2020-08-18",8040
"2020-08-19",8230
"2020-08-20",8360
"2020-08-21",8320
"2020-08-24",8480
"2020-08-25",8660
"2020-08-26",9190
"2020-08-27",8800
"2020-08-28",8850
"2020-08-31",8970
"2020-09-01",9020
"2020-09-02",9070
"2020-09-03",9230
"2020-09-04",8800
"2020-09-07",8730
"2020-09-08",8400
"2020-09-09",8400
"2020-09-10",8390
"2020-09-11",8500
"2020-09-14",8570
"2020-09-15",8690
"2020-09-16",8630
"2020-09-17",8440
"2020-09-18",8380
"2020-09-21",8080
"2020-09-22",7780
"2020-09-23",7450
"2020-09-24",7860
"2020-09-25",7780
"2020-09-28",7720
"2020-09-29",7850
"2020-10-05",7990
"2020-10-06",8170
"2020-10-07",8300
"2020-10-08",8290
"2020-10-12",8470
"2020-10-13",8820
"2020-10-14",8500
"2020-10-15",8130
"2020-10-16",7940
"2020-10-19",7720
"2020-10-20",7720
"2020-10-21",8000
"2020-10-22",8070
