"","Price"
"2020-07-06",22400
"2020-07-07",21400
"2020-07-08",21300
"2020-07-09",21750
"2020-07-10",20200
"2020-07-13",22700
"2020-07-14",21900
"2020-07-15",23000
"2020-07-16",21950
"2020-07-17",21250
"2020-07-20",21050
"2020-07-21",21350
"2020-07-22",21100
"2020-07-23",20550
"2020-07-24",20550
"2020-07-27",20650
"2020-07-28",20500
"2020-07-29",20700
"2020-07-30",21000
"2020-07-31",20650
"2020-08-03",20450
"2020-08-04",20350
"2020-08-05",20350
"2020-08-06",20500
"2020-08-07",20650
"2020-08-10",22300
"2020-08-11",23300
"2020-08-12",22300
"2020-08-13",26950
"2020-08-14",25300
"2020-08-18",21800
"2020-08-19",22350
"2020-08-20",22700
"2020-08-21",22350
"2020-08-24",21850
"2020-08-25",22650
"2020-08-26",23600
"2020-08-27",21800
"2020-08-28",21100
"2020-08-31",21400
"2020-09-01",21800
"2020-09-02",21850
"2020-09-03",22650
"2020-09-04",22350
"2020-09-07",23600
"2020-09-08",23700
"2020-09-09",23450
"2020-09-10",23850
"2020-09-11",24900
"2020-09-14",26100
"2020-09-15",25750
"2020-09-16",25650
"2020-09-17",25050
"2020-09-18",24150
"2020-09-21",23050
"2020-09-22",22350
"2020-09-23",22800
"2020-09-24",22150
"2020-09-25",21850
"2020-09-28",22250
"2020-09-29",22500
"2020-10-05",23300
"2020-10-06",23050
"2020-10-07",22900
"2020-10-08",23150
"2020-10-12",23000
"2020-10-13",22950
"2020-10-14",22550
"2020-10-15",22150
"2020-10-16",22100
"2020-10-19",21350
"2020-10-20",20950
"2020-10-21",21100
"2020-10-22",20550
"2020-10-23",20650
"2020-10-26",19500
"2020-10-27",18750
"2020-10-28",19800
"2020-10-29",20200
"2020-10-30",19650
"2020-11-02",19400
"2020-11-03",19400
"2020-11-04",19700
"2020-11-05",20750
"2020-11-06",21850
"2020-11-09",21750
"2020-11-10",21450
"2020-11-11",20800
"2020-11-12",20850
"2020-11-13",20500
"2020-11-16",20450
"2020-11-17",19950
"2020-11-18",20150
"2020-11-19",20050
"2020-11-20",20200
"2020-11-23",20150
"2020-11-24",20150
"2020-11-25",20150
"2020-11-26",20250
"2020-11-27",20100
"2020-11-30",19900
"2020-12-01",19850
"2020-12-02",19500
"2020-12-03",19700
"2020-12-04",19350
"2020-12-07",18950
"2020-12-08",18800
"2020-12-09",19000
"2020-12-10",18950
"2020-12-11",19000
"2020-12-14",18900
"2020-12-15",18850
"2020-12-16",19050
"2020-12-17",19750
"2020-12-18",19800
"2020-12-21",19400
"2020-12-22",19450
"2020-12-23",19400
"2020-12-24",19350
"2020-12-28",19150
"2020-12-29",19650
"2020-12-30",20800
"2021-01-04",21550
"2021-01-05",21650
"2021-01-06",21750
"2021-01-07",21950
"2021-01-08",21900
"2021-01-11",21100
"2021-01-12",20900
"2021-01-13",21950
"2021-01-14",22450
"2021-01-15",22000
"2021-01-18",21100
"2021-01-19",21800
"2021-01-20",22300
"2021-01-21",23200
"2021-01-22",23000
"2021-01-25",22900
"2021-01-26",22800
"2021-01-27",22000
"2021-01-28",21150
"2021-01-29",20050
"2021-02-01",20100
"2021-02-02",20500
"2021-02-03",20550
"2021-02-04",20400
"2021-02-05",20300
"2021-02-08",19900
"2021-02-09",19650
"2021-02-10",19550
"2021-02-15",19950
"2021-02-16",19750
"2021-02-17",20500
"2021-02-18",20200
"2021-02-19",19850
"2021-02-22",19750
"2021-02-23",19350
"2021-02-24",18850
"2021-02-25",19200
"2021-02-26",18550
"2021-03-02",18400
"2021-03-03",18400
"2021-03-04",18200
"2021-03-05",17750
"2021-03-08",16950
"2021-03-09",16200
"2021-03-10",16250
"2021-03-11",16950
"2021-03-12",17400
"2021-03-15",17300
"2021-03-16",17300
"2021-03-17",17200
"2021-03-18",17600
"2021-03-19",17600
"2021-03-22",17600
"2021-03-23",17600
"2021-03-24",17500
"2021-03-25",17450
"2021-03-26",17350
"2021-03-29",17450
"2021-03-30",17500
"2021-03-31",17300
"2021-04-01",17200
"2021-04-02",17300
"2021-04-05",16900
"2021-04-06",16800
"2021-04-07",16500
"2021-04-08",16900
"2021-04-09",17150
"2021-04-12",17150
"2021-04-13",17250
"2021-04-14",17650
"2021-04-15",17250
"2021-04-16",17500
"2021-04-19",17800
"2021-04-20",17950
"2021-04-21",17500
"2021-04-22",17450
"2021-04-23",17500
