"","Price"
"2018-04-24",11550
"2018-04-25",11300
"2018-04-26",11500
"2018-04-27",11500
"2018-04-30",11350
"2018-05-02",11400
"2018-05-03",11900
"2018-05-04",11400
"2018-05-08",11200
"2018-05-09",11150
"2018-05-10",11300
"2018-05-11",11400
"2018-05-14",11300
"2018-05-15",11150
"2018-05-16",10600
"2018-05-17",10350
"2018-05-18",10650
"2018-05-21",10600
"2018-05-23",10400
"2018-05-24",10650
"2018-05-25",10300
"2018-05-28",10350
"2018-05-29",10750
"2018-05-30",10450
"2018-05-31",10300
"2018-06-01",10350
"2018-06-04",10500
"2018-06-05",10600
"2018-06-07",13750
"2018-06-08",13650
"2018-06-11",12400
"2018-06-12",12050
"2018-06-14",11750
"2018-06-15",11600
"2018-06-18",11100
"2018-06-19",11200
"2018-06-20",11400
"2018-06-21",11100
"2018-06-22",10900
"2018-06-25",10900
"2018-06-26",10700
"2018-06-27",10650
"2018-06-28",10300
"2018-06-29",10800
"2018-07-02",10450
"2018-07-03",10400
"2018-07-04",10500
"2018-07-05",11000
"2018-07-06",10900
"2018-07-09",10700
"2018-07-10",10800
"2018-07-11",10900
"2018-07-12",10950
"2018-07-13",10950
"2018-07-16",10950
"2018-07-17",11000
"2018-07-18",10700
"2018-07-19",10550
"2018-07-20",10500
"2018-07-23",10450
"2018-07-24",10900
"2018-07-25",10850
"2018-07-26",11100
"2018-07-27",10850
"2018-07-30",10650
"2018-07-31",10650
"2018-08-01",10850
"2018-08-02",10850
"2018-08-03",10800
"2018-08-06",10850
"2018-08-07",11350
"2018-08-08",11350
"2018-08-09",11050
"2018-08-10",10950
"2018-08-13",10550
"2018-08-14",10550
"2018-08-16",10300
"2018-08-17",10450
"2018-08-20",10450
"2018-08-21",10500
"2018-08-22",10500
"2018-08-23",10500
"2018-08-24",10600
"2018-08-27",10500
"2018-08-28",10450
"2018-08-29",10500
"2018-08-30",10600
"2018-08-31",10600
"2018-09-03",10600
"2018-09-04",10600
"2018-09-05",10650
"2018-09-06",10500
"2018-09-07",10500
"2018-09-10",10500
"2018-09-11",10600
"2018-09-12",10500
"2018-09-13",10500
"2018-09-14",10350
"2018-09-17",10400
"2018-09-18",10450
"2018-09-19",10300
"2018-09-20",10050
"2018-09-21",10250
"2018-09-27",10100
"2018-09-28",10150
"2018-10-01",10150
"2018-10-02",9930
"2018-10-04",9760
"2018-10-05",9650
"2018-10-08",9500
"2018-10-10",8910
"2018-10-11",8010
"2018-10-12",8200
"2018-10-15",8190
"2018-10-16",8560
