"","Price"
"2018-04-24",82700
"2018-04-25",80500
"2018-04-26",84200
"2018-04-27",84200
"2018-04-30",84500
"2018-05-02",84000
"2018-05-03",82200
"2018-05-04",82800
"2018-05-08",82000
"2018-05-09",81700
"2018-05-10",86600
"2018-05-11",87400
"2018-05-14",88100
"2018-05-15",86200
"2018-05-16",86300
"2018-05-17",84200
"2018-05-18",85900
"2018-05-21",84700
"2018-05-23",81900
"2018-05-24",81700
"2018-05-25",81200
"2018-05-28",80700
"2018-05-29",79400
"2018-05-30",76000
"2018-05-31",77600
"2018-06-01",77100
"2018-06-04",78800
"2018-06-05",77300
"2018-06-07",78200
"2018-06-08",75400
"2018-06-11",76300
"2018-06-12",77100
"2018-06-14",73100
"2018-06-15",74800
"2018-06-18",73800
"2018-06-19",70600
"2018-06-20",73200
"2018-06-21",73500
"2018-06-22",73500
"2018-06-25",73800
"2018-06-26",70900
"2018-06-27",68400
"2018-06-28",68200
"2018-06-29",70700
"2018-07-02",67800
"2018-07-03",68100
"2018-07-04",66600
"2018-07-05",68200
"2018-07-06",69300
"2018-07-09",68100
"2018-07-10",68000
"2018-07-11",68800
"2018-07-12",70000
"2018-07-13",69500
"2018-07-16",70700
"2018-07-17",68400
"2018-07-18",68300
"2018-07-19",67200
"2018-07-20",67500
"2018-07-23",69500
"2018-07-24",69700
"2018-07-25",69700
"2018-07-26",66100
"2018-07-27",65600
"2018-07-30",65200
"2018-07-31",67100
"2018-08-01",69800
"2018-08-02",68000
"2018-08-03",72100
"2018-08-06",73200
"2018-08-07",75000
"2018-08-08",73700
"2018-08-09",74500
"2018-08-10",73300
"2018-08-13",72700
"2018-08-14",75300
"2018-08-16",74400
"2018-08-17",75800
"2018-08-20",77200
"2018-08-21",77000
"2018-08-22",77200
"2018-08-23",78300
"2018-08-24",75700
"2018-08-27",74600
"2018-08-28",75500
"2018-08-29",77300
"2018-08-30",77400
"2018-08-31",75500
"2018-09-03",76800
"2018-09-04",74100
"2018-09-05",71500
"2018-09-06",72900
"2018-09-07",73300
"2018-09-10",74000
"2018-09-11",74300
"2018-09-12",74600
"2018-09-13",76600
"2018-09-14",78000
"2018-09-17",77700
"2018-09-18",77900
"2018-09-19",76900
