"","Price"
"2018-04-24",19664
"2018-04-25",19724
"2018-04-26",20021
"2018-04-27",20558
"2018-04-30",25265
"2018-05-02",26576
"2018-05-03",24669
"2018-05-04",28006
"2018-05-08",26814
"2018-05-09",25086
"2018-05-10",32594
"2018-05-11",33727
"2018-05-14",33369
"2018-05-15",34442
"2018-05-16",29079
"2018-05-17",30211
"2018-05-18",28483
"2018-05-21",27529
"2018-05-23",28542
"2018-05-24",26695
"2018-05-25",23835
"2018-05-28",29615
"2018-05-29",28125
"2018-05-30",28781
"2018-05-31",29317
"2018-06-01",27351
"2018-06-04",26338
"2018-06-05",26516
"2018-06-07",25742
"2018-06-08",24848
"2018-06-11",25921
"2018-06-12",24431
"2018-06-14",22286
"2018-06-15",23358
"2018-06-18",23358
"2018-06-19",21869
"2018-06-20",22762
"2018-06-21",21749
"2018-06-22",21213
"2018-06-25",21630
"2018-06-26",20856
"2018-06-27",20081
"2018-06-28",18830
"2018-06-29",19068
"2018-07-02",17459
"2018-07-03",18234
"2018-07-04",18174
"2018-07-05",17698
"2018-07-06",18115
"2018-07-09",16387
"2018-07-10",17221
"2018-07-11",17519
"2018-07-12",17340
"2018-07-13",17817
"2018-07-16",18055
"2018-07-17",20617
"2018-07-18",19485
"2018-07-19",20736
"2018-07-20",20319
"2018-07-23",21571
"2018-07-24",22465
"2018-07-25",20498
"2018-07-26",20617
"2018-07-27",21213
"2018-07-30",21094
"2018-07-31",20141
"2018-08-01",20617
"2018-08-02",20558
"2018-08-03",20617
"2018-08-06",20260
"2018-08-07",19068
"2018-08-08",18889
"2018-08-09",18830
"2018-08-10",19485
"2018-08-13",18413
"2018-08-14",18770
"2018-08-16",19187
"2018-08-17",19604
"2018-08-20",19783
"2018-08-21",19724
"2018-08-22",20498
"2018-08-23",20677
"2018-08-24",20439
"2018-08-27",19366
"2018-08-28",19306
"2018-08-29",18293
"2018-08-30",18472
"2018-08-31",18651
"2018-09-03",18889
"2018-09-04",20081
"2018-09-05",19426
"2018-09-06",19604
"2018-09-07",20379
"2018-09-10",20856
"2018-09-11",20617
"2018-09-12",20915
"2018-09-13",20617
"2018-09-14",21094
"2018-09-17",23239
"2018-09-18",21928
"2018-09-19",22226
"2018-09-20",21392
"2018-09-21",22822
"2018-09-27",24371
"2018-09-28",24908
"2018-10-01",25265
"2018-10-02",25623
"2018-10-04",26397
"2018-10-05",25742
"2018-10-08",23954
"2018-10-10",21809
"2018-10-11",22643
"2018-10-12",23060
"2018-10-15",24193
"2018-10-16",23954
"2018-10-17",25206
"2018-10-18",22584
"2018-10-19",22643
"2018-10-22",21332
"2018-10-23",20498
"2018-10-24",19545
"2018-10-25",19128
"2018-10-26",17936
"2018-10-29",16029
"2018-10-30",16923
"2018-10-31",17340
"2018-11-01",17817
"2018-11-02",18889
"2018-11-05",19128
"2018-11-06",20856
"2018-11-07",19783
"2018-11-08",20856
"2018-11-09",20617
"2018-11-12",19843
"2018-11-13",20677
"2018-11-14",19604
"2018-11-15",19545
"2018-11-16",19843
"2018-11-19",19962
"2018-11-20",19664
"2018-11-21",17638
"2018-11-22",17578
"2018-11-23",17400
"2018-11-26",18115
"2018-11-27",18293
"2018-11-28",17459
"2018-11-29",17280
"2018-11-30",16804
"2018-12-03",16923
"2018-12-04",17578
"2018-12-05",17817
"2018-12-06",19187
"2018-12-07",19128
"2018-12-10",17817
"2018-12-11",17102
"2018-12-12",17042
"2018-12-13",17400
"2018-12-14",17102
"2018-12-17",12633
"2018-12-18",11918
"2018-12-19",10273
"2018-12-20",10070
"2018-12-21",10011
"2018-12-24",9105
"2018-12-26",9129
"2018-12-27",9403
"2018-12-28",9296
"2019-01-02",8700
"2019-01-03",8199
"2019-01-04",7353
"2019-01-07",6662
"2019-01-08",6555
"2019-01-09",7663
"2019-01-10",6900
"2019-01-11",7103
"2019-01-14",7115
"2019-01-15",7115
"2019-01-16",9248
"2019-01-17",11202
"2019-01-18",8855
"2019-01-21",8318
"2019-01-22",9486
"2019-01-23",9474
"2019-01-24",9320
"2019-01-25",9176
"2019-01-28",9391
"2019-01-29",9033
"2019-01-30",9033
"2019-01-31",8712
"2019-02-01",8712
"2019-02-07",7663
"2019-02-08",7675
"2019-02-11",7925
"2019-02-12",8032
"2019-02-13",8009
"2019-02-14",7973
"2019-02-15",7949
"2019-02-18",8128
"2019-02-19",7746
"2019-02-20",6745
"2019-02-21",6424
"2019-02-22",6364
"2019-02-25",6388
"2019-02-26",6328
"2019-02-27",6555
"2019-02-28",6078
"2019-03-04",6042
"2019-03-05",5947
"2019-03-06",5601
"2019-03-07",5708
"2019-03-08",6030
"2019-03-11",5661
"2019-03-12",5780
"2019-03-13",5780
"2019-03-14",5780
"2019-03-15",5780
"2019-03-18",5780
"2019-03-19",5780
"2019-03-20",5780
"2019-03-21",5780
"2019-03-22",5780
"2019-03-25",5780
"2019-03-26",5780
"2019-03-27",5780
"2019-03-28",5780
"2019-03-29",5780
"2019-04-01",5780
"2019-04-02",5780
"2019-04-03",5780
"2019-04-04",5780
"2019-04-05",5780
"2019-04-08",5780
"2019-04-09",5780
"2019-04-10",5780
"2019-04-11",5780
"2019-04-12",5780
"2019-04-15",5780
"2019-04-16",5780
"2019-04-17",5780
"2019-04-18",5780
"2019-04-19",5780
"2019-04-22",5780
"2019-04-23",5780
"2019-04-24",5780
"2019-04-25",5780
"2019-04-26",5780
"2019-04-29",5780
"2019-04-30",5780
"2019-05-02",5780
"2019-05-03",5780
"2019-05-07",5780
"2019-05-08",5780
"2019-05-09",5780
"2019-05-10",5780
"2019-05-13",5780
"2019-05-14",5780
"2019-05-15",5780
"2019-05-16",5780
"2019-05-17",5780
"2019-05-20",5780
"2019-05-21",5780
"2019-05-22",5780
"2019-05-23",5780
"2019-05-24",5780
"2019-05-27",5780
"2019-05-28",5780
"2019-05-29",5780
"2019-05-30",5780
"2019-05-31",5780
"2019-06-03",5780
"2019-06-04",5780
"2019-06-05",5780
"2019-06-07",5780
"2019-06-10",5780
"2019-06-11",5780
"2019-06-12",5780
"2019-06-13",5780
"2019-06-14",5780
"2019-06-17",5780
"2019-06-18",5780
"2019-06-19",5780
"2019-06-20",5780
"2019-06-21",5780
"2019-06-24",5780
"2019-06-25",5780
"2019-06-26",5780
"2019-06-27",5780
"2019-06-28",5780
"2019-07-01",5780
"2019-07-02",5780
"2019-07-03",5780
"2019-07-04",5780
"2019-07-05",5780
"2019-07-08",5780
"2019-07-09",5780
"2019-07-10",5780
"2019-07-11",5780
"2019-07-12",5780
"2019-07-15",5780
"2019-07-16",5780
"2019-07-17",5780
"2019-07-18",5780
"2019-07-19",5780
"2019-07-22",5780
"2019-07-23",5780
"2019-07-24",5780
"2019-07-25",5780
"2019-07-26",5780
"2019-07-29",5780
"2019-07-30",5780
"2019-07-31",5780
"2019-08-01",5780
"2019-08-02",5780
"2019-08-05",5780
"2019-08-06",5780
"2019-08-07",5780
"2019-08-08",5780
"2019-08-09",5780
"2019-08-12",5780
"2019-08-13",5780
"2019-08-14",5780
"2019-08-16",5780
"2019-08-19",5780
"2019-08-20",5780
"2019-08-21",5780
"2019-08-22",5780
"2019-08-23",5780
"2019-08-26",5780
"2019-08-27",5780
"2019-08-28",5780
"2019-08-29",5780
"2019-08-30",5780
"2019-09-02",5780
"2019-09-03",5780
"2019-09-04",5780
"2019-09-05",5780
"2019-09-06",5780
"2019-09-09",5780
"2019-09-10",5780
"2019-09-11",5780
"2019-09-16",5780
"2019-09-17",5780
"2019-09-18",5780
"2019-09-19",5780
"2019-09-20",5780
"2019-09-23",5780
"2019-09-24",5780
"2019-09-25",5780
"2019-09-26",5780
"2019-09-27",5780
"2019-09-30",5780
"2019-10-01",5780
"2019-10-02",5780
"2019-10-04",5780
"2019-10-07",5780
"2019-10-08",5780
"2019-10-10",5780
"2019-10-11",5780
"2019-10-14",5780
"2019-10-15",5780
"2019-10-16",5780
"2019-10-17",5780
"2019-10-18",5780
"2019-10-21",5780
"2019-10-22",5780
"2019-10-23",5780
"2019-10-24",5780
"2019-10-25",5780
"2019-10-28",5780
"2019-10-29",5780
"2019-10-30",5780
"2019-10-31",5780
"2019-11-01",5780
"2019-11-04",5780
"2019-11-05",5780
"2019-11-06",5780
"2019-11-07",5780
"2019-11-08",5780
"2019-11-11",5780
"2019-11-12",5780
"2019-11-13",5780
"2019-11-14",5780
"2019-11-15",5780
"2019-11-18",5780
"2019-11-19",5780
"2019-11-20",5780
"2019-11-21",5780
"2019-11-22",5780
"2019-11-25",5780
"2019-11-26",5780
"2019-11-27",5780
"2019-11-28",5780
"2019-11-29",5780
"2019-12-02",5780
"2019-12-03",5780
"2019-12-04",5780
"2019-12-05",5780
"2019-12-06",5780
"2019-12-09",5780
"2019-12-10",5780
"2019-12-11",5780
"2019-12-12",5780
"2019-12-13",5780
"2019-12-16",5780
"2019-12-17",5780
"2019-12-18",5780
"2019-12-19",5780
"2019-12-20",5780
"2019-12-23",5780
"2019-12-24",5780
"2019-12-26",5780
"2019-12-27",5780
"2019-12-30",5780
"2020-01-02",5780
"2020-01-03",5780
"2020-01-06",5780
"2020-01-07",5780
"2020-01-08",5780
"2020-01-09",5780
"2020-01-10",5780
"2020-01-13",5780
"2020-01-14",5780
"2020-01-15",5780
"2020-01-16",5780
"2020-01-17",5780
"2020-01-20",5780
"2020-01-21",5780
"2020-01-22",5780
"2020-01-23",5780
"2020-01-28",5780
"2020-01-29",5780
"2020-01-30",5780
"2020-01-31",5780
"2020-02-03",5780
"2020-02-04",5780
"2020-02-05",5780
"2020-02-06",5780
"2020-02-07",5780
"2020-02-10",5780
"2020-02-11",5780
"2020-02-12",5780
"2020-02-13",5780
"2020-02-14",5780
"2020-02-17",5780
"2020-02-18",5780
"2020-02-19",5780
"2020-02-20",5780
"2020-02-21",5780
"2020-02-24",5780
"2020-02-25",5780
"2020-02-26",5780
"2020-02-27",5780
"2020-02-28",5780
"2020-03-02",5780
"2020-03-03",5780
"2020-03-04",5780
"2020-03-05",5780
"2020-03-06",5780
"2020-03-09",5780
"2020-03-10",5780
"2020-03-11",5780
"2020-03-12",5780
"2020-03-13",5780
"2020-03-16",5780
"2020-03-17",5780
"2020-03-18",5780
"2020-03-19",5780
"2020-03-20",5780
"2020-03-23",5780
"2020-03-24",5780
"2020-03-25",5780
"2020-03-26",5780
"2020-03-27",5780
"2020-03-30",5780
"2020-03-31",5780
"2020-04-01",5780
"2020-04-02",5780
"2020-04-03",5780
"2020-04-06",5780
"2020-04-07",5780
"2020-04-08",5780
"2020-04-09",5780
"2020-04-10",5780
"2020-04-13",5780
"2020-04-14",5780
"2020-04-16",5780
"2020-04-17",5780
"2020-04-20",5780
"2020-04-21",5780
"2020-04-22",5780
"2020-04-23",5780
"2020-04-24",5780
"2020-04-27",5780
"2020-04-28",5780
"2020-04-29",5780
"2020-05-04",5780
"2020-05-06",5780
"2020-05-07",5780
"2020-05-08",5780
"2020-05-11",5780
"2020-05-12",5780
"2020-05-13",5780
"2020-05-14",5780
"2020-05-15",5780
"2020-05-18",5780
"2020-05-19",5780
"2020-05-20",5780
"2020-05-21",5780
"2020-05-22",5780
"2020-05-25",5780
"2020-05-26",5780
"2020-05-27",5780
"2020-05-28",5780
"2020-05-29",5780
"2020-06-01",5780
"2020-06-02",5780
"2020-06-03",5780
"2020-06-04",5780
"2020-06-05",5780
"2020-06-08",5780
"2020-06-09",5780
"2020-06-10",5780
"2020-06-11",5780
"2020-06-12",5780
"2020-06-15",5780
"2020-06-16",5780
"2020-06-17",5780
"2020-06-18",5780
"2020-06-19",5780
"2020-06-22",5780
"2020-06-23",5780
"2020-06-24",5780
"2020-06-25",5780
"2020-06-26",5780
"2020-06-29",5780
"2020-06-30",5780
"2020-07-01",5780
"2020-07-02",5780
"2020-07-03",5780
"2020-07-06",5780
"2020-07-07",5780
"2020-07-08",5780
"2020-07-09",5780
"2020-07-10",5780
"2020-07-13",5780
"2020-07-14",5780
"2020-07-15",5780
"2020-07-16",5780
"2020-07-17",5780
"2020-07-20",5780
"2020-07-21",5780
"2020-07-22",5780
"2020-07-23",5780
"2020-07-24",5780
"2020-07-27",5780
"2020-07-28",5780
"2020-07-29",5780
"2020-07-30",5780
"2020-07-31",5780
"2020-08-03",5780
"2020-08-04",5780
"2020-08-05",5780
"2020-08-06",5780
"2020-08-07",5780
"2020-08-10",5780
"2020-08-11",5780
"2020-08-12",5780
"2020-08-13",5780
"2020-08-14",5780
"2020-08-18",5780
