"","Price"
"2018-04-24",8123
"2018-04-25",7901
"2018-04-26",8074
"2018-04-27",7901
"2018-04-30",7650
"2018-05-02",7853
"2018-05-03",7968
"2018-05-04",7737
"2018-05-08",7997
"2018-05-09",7997
"2018-05-10",7756
"2018-05-11",8161
"2018-05-14",7978
"2018-05-15",8123
"2018-05-16",7988
"2018-05-17",8103
"2018-05-18",8575
"2018-05-21",8575
"2018-05-23",8334
"2018-05-24",8171
"2018-05-25",8344
"2018-05-28",8306
"2018-05-29",8315
"2018-05-30",8267
"2018-05-31",8171
"2018-06-01",8171
"2018-06-04",8094
"2018-06-05",7978
"2018-06-07",7930
"2018-06-08",7621
"2018-06-11",7516
"2018-06-12",7304
"2018-06-14",6774
"2018-06-15",6822
"2018-06-18",6504
"2018-06-19",6051
"2018-06-20",6263
"2018-06-21",6195
"2018-06-22",6051
"2018-06-25",6147
"2018-06-26",6138
"2018-06-27",6234
"2018-06-28",5887
"2018-06-29",5858
"2018-07-02",5772
"2018-07-03",5772
"2018-07-04",5964
"2018-07-05",5810
"2018-07-06",5887
"2018-07-09",6070
"2018-07-10",6147
"2018-07-11",6041
"2018-07-12",6128
"2018-07-13",6379
"2018-07-16",6311
"2018-07-17",6379
"2018-07-18",6263
"2018-07-19",6070
"2018-07-20",6080
"2018-07-23",5868
"2018-07-24",5829
"2018-07-25",5858
"2018-07-26",6167
"2018-07-27",6253
"2018-07-30",6118
"2018-07-31",6109
"2018-08-01",6263
"2018-08-02",6051
"2018-08-03",6089
"2018-08-06",6061
"2018-08-07",5993
"2018-08-08",5983
"2018-08-09",5945
"2018-08-10",5916
"2018-08-13",5791
"2018-08-14",5878
"2018-08-16",5598
"2018-08-17",5916
"2018-08-20",5791
"2018-08-21",5964
"2018-08-22",6070
"2018-08-23",6157
"2018-08-24",6263
"2018-08-27",6109
"2018-08-28",6128
"2018-08-29",6253
"2018-08-30",6215
"2018-08-31",6600
"2018-09-03",6716
"2018-09-04",6629
"2018-09-05",6407
"2018-09-06",6350
"2018-09-07",6263
"2018-09-10",6292
"2018-09-11",6234
"2018-09-12",6273
"2018-09-13",6138
"2018-09-14",6224
"2018-09-17",6080
"2018-09-18",6138
"2018-09-19",6080
"2018-09-20",6417
"2018-09-21",6407
"2018-09-27",6504
"2018-09-28",6533
"2018-10-01",6485
"2018-10-02",6321
"2018-10-04",6244
"2018-10-05",6138
"2018-10-08",6070
"2018-10-10",5685
"2018-10-11",5203
"2018-10-12",5482
"2018-10-15",5328
"2018-10-16",5473
"2018-10-17",5521
"2018-10-18",5492
"2018-10-19",5434
"2018-10-22",5232
"2018-10-23",5010
"2018-10-24",4827
"2018-10-25",4769
"2018-10-26",4683
"2018-10-29",4408
"2018-10-30",4509
"2018-10-31",4683
"2018-11-01",4818
"2018-11-02",4981
"2018-11-05",4972
"2018-11-06",4933
"2018-11-07",4904
"2018-11-08",4933
"2018-11-09",4813
"2018-11-12",4750
"2018-11-13",4745
"2018-11-14",4962
"2018-11-15",4981
"2018-11-16",5376
"2018-11-19",5396
"2018-11-20",5232
"2018-11-21",5242
"2018-11-22",5184
"2018-11-23",5222
"2018-11-26",5213
"2018-11-27",5242
"2018-11-28",5309
"2018-11-29",5357
"2018-11-30",5213
"2018-12-03",5174
"2018-12-04",5097
"2018-12-05",5097
"2018-12-06",4991
"2018-12-07",5078
