"","Price"
"2018-04-24",3111
"2018-04-25",3174
"2018-04-26",3063
"2018-04-27",3031
"2018-04-30",3158
"2018-05-02",3100
"2018-05-03",2930
"2018-05-04",2750
"2018-05-08",2490
"2018-05-09",2548
"2018-05-10",2707
"2018-05-11",2638
"2018-05-14",2564
"2018-05-15",2681
"2018-05-16",2405
"2018-05-17",2436
"2018-05-18",2468
"2018-05-21",2553
"2018-05-23",2612
"2018-05-24",2675
"2018-05-25",2649
"2018-05-28",2665
"2018-05-29",2548
"2018-05-30",2474
"2018-05-31",2357
"2018-06-01",2277
"2018-06-04",2283
"2018-06-05",2415
"2018-06-07",2341
"2018-06-08",2421
"2018-06-11",2272
"2018-06-12",2330
"2018-06-14",2219
"2018-06-15",2261
"2018-06-18",2224
"2018-06-19",2118
"2018-06-20",2155
"2018-06-21",2118
"2018-06-22",2272
"2018-06-25",2357
"2018-06-26",2293
"2018-06-27",2596
"2018-06-28",2436
"2018-06-29",2484
"2018-07-02",2336
"2018-07-03",2394
"2018-07-04",2490
"2018-07-05",2559
"2018-07-06",2723
"2018-07-09",2829
"2018-07-10",2516
"2018-07-11",2479
"2018-07-12",2436
"2018-07-13",2389
"2018-07-16",2346
"2018-07-17",2436
"2018-07-18",2490
"2018-07-19",2421
"2018-07-20",2346
"2018-07-23",2245
"2018-07-24",2229
"2018-07-25",2229
"2018-07-26",2219
"2018-07-27",2229
"2018-07-30",2208
"2018-07-31",2198
"2018-08-01",2251
"2018-08-02",2235
"2018-08-03",2272
"2018-08-06",2283
"2018-08-07",2272
"2018-08-08",2224
"2018-08-09",2272
"2018-08-10",2229
"2018-08-13",2134
"2018-08-14",2261
"2018-08-16",2229
"2018-08-17",2208
"2018-08-20",2293
"2018-08-21",2421
"2018-08-22",2500
"2018-08-23",2516
"2018-08-24",2628
"2018-08-27",2633
"2018-08-28",2612
"2018-08-29",2410
"2018-08-30",2405
"2018-08-31",2442
"2018-09-03",2659
"2018-09-04",2824
"2018-09-05",2643
"2018-09-06",2606
"2018-09-07",2638
"2018-09-10",2702
"2018-09-11",2649
"2018-09-12",2718
"2018-09-13",2702
"2018-09-14",2622
"2018-09-17",2797
"2018-09-18",2734
"2018-09-19",2670
"2018-09-20",2564
"2018-09-21",2612
"2018-09-27",2728
"2018-09-28",2771
"2018-10-01",2760
"2018-10-02",2606
"2018-10-04",2590
"2018-10-05",2601
"2018-10-08",2500
"2018-10-10",2410
"2018-10-11",2357
"2018-10-12",2447
"2018-10-15",2304
"2018-10-16",2383
"2018-10-17",2352
"2018-10-18",2336
"2018-10-19",2330
"2018-10-22",2314
"2018-10-23",2192
"2018-10-24",2219
"2018-10-25",2113
"2018-10-26",1991
"2018-10-29",1815
"2018-10-30",1842
"2018-10-31",1863
"2018-11-01",1815
"2018-11-02",1938
"2018-11-05",1975
"2018-11-06",1943
"2018-11-07",1959
"2018-11-08",1996
"2018-11-09",1959
"2018-11-12",1868
"2018-11-13",1831
"2018-11-14",1831
"2018-11-15",1826
"2018-11-16",2054
"2018-11-19",2139
"2018-11-20",2176
"2018-11-21",2229
"2018-11-22",2293
"2018-11-23",2622
"2018-11-26",2622
"2018-11-27",2399
"2018-11-28",2500
"2018-11-29",2633
"2018-11-30",2697
"2018-12-03",2654
"2018-12-04",2681
"2018-12-05",2585
"2018-12-06",2548
"2018-12-07",2537
"2018-12-10",2447
"2018-12-11",2622
"2018-12-12",2585
"2018-12-13",2574
"2018-12-14",2389
"2018-12-17",2346
"2018-12-18",2352
"2018-12-19",2357
"2018-12-20",2293
"2018-12-21",2336
"2018-12-24",2543
"2018-12-26",2336
"2018-12-27",2426
"2018-12-28",2553
"2019-01-02",2622
"2019-01-03",2601
"2019-01-04",2596
"2019-01-07",2782
"2019-01-08",2808
"2019-01-09",2819
"2019-01-10",3158
"2019-01-11",3084
"2019-01-14",3132
"2019-01-15",3344
"2019-01-16",2707
