"","Price"
"2018-04-24",22900
"2018-04-25",22950
"2018-04-26",23050
"2018-04-27",22600
"2018-04-30",22300
"2018-05-02",22100
"2018-05-03",22500
"2018-05-04",22800
"2018-05-08",22500
"2018-05-09",23550
"2018-05-10",22950
"2018-05-11",22800
"2018-05-14",22300
"2018-05-15",22250
"2018-05-16",21900
"2018-05-17",21750
"2018-05-18",22100
"2018-05-21",21900
"2018-05-23",21600
"2018-05-24",21300
"2018-05-25",20350
"2018-05-28",20700
"2018-05-29",21000
"2018-05-30",21150
"2018-05-31",21750
"2018-06-01",22300
"2018-06-04",21800
"2018-06-05",21650
"2018-06-07",22200
"2018-06-08",22150
"2018-06-11",21750
"2018-06-12",21600
"2018-06-14",21500
"2018-06-15",21850
"2018-06-18",21000
"2018-06-19",20150
"2018-06-20",20450
"2018-06-21",19800
"2018-06-22",18900
"2018-06-25",19700
"2018-06-26",20250
"2018-06-27",20200
"2018-06-28",19800
"2018-06-29",20500
"2018-07-02",19600
"2018-07-03",19350
"2018-07-04",19000
"2018-07-05",18800
"2018-07-06",18850
"2018-07-09",18950
"2018-07-10",18900
"2018-07-11",19350
"2018-07-12",19100
"2018-07-13",19150
"2018-07-16",19150
"2018-07-17",18850
"2018-07-18",18550
"2018-07-19",17900
"2018-07-20",18850
"2018-07-23",18150
"2018-07-24",18100
"2018-07-25",17950
"2018-07-26",18200
"2018-07-27",18550
"2018-07-30",18500
"2018-07-31",18500
"2018-08-01",18400
"2018-08-02",18150
"2018-08-03",18550
"2018-08-06",18400
"2018-08-07",18200
"2018-08-08",17000
"2018-08-09",18050
"2018-08-10",17450
"2018-08-13",16700
"2018-08-14",16900
"2018-08-16",16850
"2018-08-17",17150
"2018-08-20",17450
"2018-08-21",17450
"2018-08-22",17600
"2018-08-23",17500
"2018-08-24",17300
"2018-08-27",16950
"2018-08-28",17500
"2018-08-29",17950
"2018-08-30",18100
"2018-08-31",18150
"2018-09-03",18000
"2018-09-04",18000
"2018-09-05",18000
"2018-09-06",17950
"2018-09-07",17550
"2018-09-10",17700
"2018-09-11",17400
"2018-09-12",17700
"2018-09-13",18150
"2018-09-14",18450
"2018-09-17",18450
"2018-09-18",17500
"2018-09-19",18600
"2018-09-20",19050
"2018-09-21",19050
"2018-09-27",19050
"2018-09-28",18650
"2018-10-01",18650
"2018-10-02",18550
"2018-10-04",17750
"2018-10-05",17300
"2018-10-08",16900
"2018-10-10",17300
"2018-10-11",16500
"2018-10-12",17150
"2018-10-15",17600
"2018-10-16",18000
"2018-10-17",17600
"2018-10-18",17950
"2018-10-19",17850
"2018-10-22",19000
"2018-10-23",18750
"2018-10-24",18350
"2018-10-25",17500
"2018-10-26",17650
"2018-10-29",16350
"2018-10-30",16800
"2018-10-31",16900
"2018-11-01",18600
"2018-11-02",18600
"2018-11-05",19600
"2018-11-06",19600
"2018-11-07",19450
"2018-11-08",19900
"2018-11-09",19550
"2018-11-12",18600
"2018-11-13",18300
"2018-11-14",19150
"2018-11-15",19150
"2018-11-16",19150
"2018-11-19",19000
"2018-11-20",18650
"2018-11-21",18300
"2018-11-22",18800
"2018-11-23",18300
"2018-11-26",17950
"2018-11-27",18500
"2018-11-28",18300
"2018-11-29",18250
"2018-11-30",18100
"2018-12-03",17700
"2018-12-04",17550
"2018-12-05",17250
"2018-12-06",17000
"2018-12-07",17000
"2018-12-10",16550
"2018-12-11",16500
"2018-12-12",16900
"2018-12-13",16900
"2018-12-14",16750
"2018-12-17",16250
"2018-12-18",16450
"2018-12-19",16600
"2018-12-20",16500
"2018-12-21",16600
"2018-12-24",16200
"2018-12-26",16300
"2018-12-27",16350
"2018-12-28",16700
"2019-01-02",16400
"2019-01-03",18450
"2019-01-04",19250
"2019-01-07",18650
"2019-01-08",18850
"2019-01-09",19250
"2019-01-10",19300
"2019-01-11",19300
"2019-01-14",18750
"2019-01-15",18400
"2019-01-16",18350
"2019-01-17",18600
"2019-01-18",18550
"2019-01-21",18850
"2019-01-22",18800
"2019-01-23",17900
"2019-01-24",17400
"2019-01-25",17750
"2019-01-28",17750
"2019-01-29",17450
"2019-01-30",17150
"2019-01-31",17400
"2019-02-01",17000
"2019-02-07",17400
"2019-02-08",17600
"2019-02-11",17450
"2019-02-12",17500
"2019-02-13",17950
"2019-02-14",18050
"2019-02-15",17900
"2019-02-18",18150
"2019-02-19",18100
"2019-02-20",18000
"2019-02-21",18000
"2019-02-22",18000
"2019-02-25",18050
"2019-02-26",18000
"2019-02-27",18350
"2019-02-28",17700
"2019-03-04",17950
"2019-03-05",17650
"2019-03-06",17900
"2019-03-07",18300
"2019-03-08",18600
"2019-03-11",19300
