"","Price"
"2018-04-24",2380
"2018-04-25",2450
"2018-04-26",2465
"2018-04-27",2460
"2018-04-30",2405
"2018-05-02",2595
"2018-05-03",2540
"2018-05-04",2600
"2018-05-08",2530
"2018-05-09",2475
"2018-05-10",2485
"2018-05-11",2495
"2018-05-14",2505
"2018-05-15",2560
"2018-05-16",2495
"2018-05-17",2485
"2018-05-18",2480
"2018-05-21",2450
"2018-05-23",2465
"2018-05-24",2435
"2018-05-25",2390
"2018-05-28",2460
"2018-05-29",2445
"2018-05-30",2450
"2018-05-31",2515
"2018-06-01",2515
"2018-06-04",2505
"2018-06-05",2505
"2018-06-07",2525
"2018-06-08",2490
"2018-06-11",2510
"2018-06-12",2550
"2018-06-14",2550
"2018-06-15",2520
"2018-06-18",2425
"2018-06-19",2370
"2018-06-20",2355
"2018-06-21",2355
"2018-06-22",2345
"2018-06-25",2355
"2018-06-26",2350
"2018-06-27",2400
"2018-06-28",2295
"2018-06-29",2300
"2018-07-02",2210
"2018-07-03",2200
"2018-07-04",2195
"2018-07-05",2255
"2018-07-06",2275
"2018-07-09",2315
"2018-07-10",2290
"2018-07-11",2265
"2018-07-12",2270
"2018-07-13",2275
"2018-07-16",2265
"2018-07-17",2245
"2018-07-18",2205
"2018-07-19",2190
"2018-07-20",2135
"2018-07-23",2080
"2018-07-24",2120
"2018-07-25",2100
"2018-07-26",2125
"2018-07-27",2160
"2018-07-30",2180
"2018-07-31",2160
"2018-08-01",2165
"2018-08-02",2150
"2018-08-03",2165
"2018-08-06",2165
"2018-08-07",2160
"2018-08-08",2115
"2018-08-09",2120
"2018-08-10",2140
"2018-08-13",2085
"2018-08-14",2095
"2018-08-16",2125
"2018-08-17",2120
"2018-08-20",2125
"2018-08-21",2125
"2018-08-22",2165
"2018-08-23",2135
"2018-08-24",2125
"2018-08-27",2115
"2018-08-28",2115
"2018-08-29",2110
"2018-08-30",2110
"2018-08-31",2120
"2018-09-03",2120
"2018-09-04",2110
"2018-09-05",2120
"2018-09-06",2095
"2018-09-07",2095
"2018-09-10",2085
"2018-09-11",2100
"2018-09-12",2100
"2018-09-13",2100
"2018-09-14",2115
"2018-09-17",2095
"2018-09-18",2095
"2018-09-19",2075
"2018-09-20",2060
"2018-09-21",2060
"2018-09-27",2055
"2018-09-28",2040
"2018-10-01",2040
"2018-10-02",2030
"2018-10-04",2020
"2018-10-05",2000
"2018-10-08",2000
"2018-10-10",1945
"2018-10-11",1800
"2018-10-12",1820
"2018-10-15",1805
"2018-10-16",1850
"2018-10-17",1845
"2018-10-18",1830
"2018-10-19",1805
"2018-10-22",1800
"2018-10-23",1780
"2018-10-24",1755
"2018-10-25",1655
"2018-10-26",1590
"2018-10-29",1490
"2018-10-30",1500
"2018-10-31",1565
"2018-11-01",1665
"2018-11-02",1715
"2018-11-05",1690
"2018-11-06",1755
"2018-11-07",1740
"2018-11-08",1735
"2018-11-09",1700
"2018-11-12",1655
"2018-11-13",1635
"2018-11-14",1610
"2018-11-15",1610
"2018-11-16",1610
"2018-11-19",1625
"2018-11-20",1625
"2018-11-21",1660
"2018-11-22",1655
"2018-11-23",1620
"2018-11-26",1620
"2018-11-27",1625
"2018-11-28",1615
"2018-11-29",1630
"2018-11-30",1615
"2018-12-03",1650
"2018-12-04",1670
"2018-12-05",1640
"2018-12-06",1600
"2018-12-07",1670
"2018-12-10",1655
"2018-12-11",1600
"2018-12-12",1605
"2018-12-13",1615
"2018-12-14",1615
"2018-12-17",1600
"2018-12-18",1585
"2018-12-19",1570
"2018-12-20",1540
"2018-12-21",1580
