"","Price"
"2021-02-03",20000
"2021-02-04",18700
"2021-02-05",19000
"2021-02-08",20250
"2021-02-09",26300
"2021-02-10",25150
"2021-02-15",29700
"2021-02-16",28800
"2021-02-17",27450
"2021-02-18",28250
"2021-02-19",26550
"2021-02-22",25450
"2021-02-23",23600
"2021-02-24",23550
"2021-02-25",25650
"2021-02-26",25450
"2021-03-02",26750
"2021-03-03",25700
"2021-03-04",24350
"2021-03-05",24500
"2021-03-08",23500
"2021-03-09",22550
"2021-03-10",21400
"2021-03-11",22350
"2021-03-12",23750
"2021-03-15",22950
"2021-03-16",23000
"2021-03-17",22650
"2021-03-18",22600
"2021-03-19",22300
"2021-03-22",22150
"2021-03-23",21500
"2021-03-24",21700
"2021-03-25",21650
"2021-03-26",24050
"2021-03-29",23600
"2021-03-30",25500
"2021-03-31",25000
"2021-04-01",25050
"2021-04-02",25250
"2021-04-05",26250
"2021-04-06",25700
"2021-04-07",26600
"2021-04-08",26600
"2021-04-09",25400
"2021-04-12",25150
"2021-04-13",25000
"2021-04-14",25450
"2021-04-15",24650
"2021-04-16",25300
"2021-04-19",24350
"2021-04-20",23450
"2021-04-21",24000
"2021-04-22",23450
"2021-04-23",23050
