"","Price"
"2018-04-24",15800
"2018-04-25",15800
"2018-04-26",15850
"2018-04-27",15850
"2018-04-30",15850
"2018-05-02",16000
"2018-05-03",16000
"2018-05-04",16050
"2018-05-08",16100
"2018-05-09",15950
"2018-05-10",15800
"2018-05-11",15950
"2018-05-14",16000
"2018-05-15",15950
"2018-05-16",15950
"2018-05-17",15950
"2018-05-18",15950
"2018-05-21",15850
"2018-05-23",15900
"2018-05-24",15800
"2018-05-25",15950
"2018-05-28",15950
"2018-05-29",15900
"2018-05-30",15050
"2018-05-31",15500
"2018-06-01",15750
"2018-06-04",15800
"2018-06-05",15900
"2018-06-07",15900
"2018-06-08",15950
"2018-06-11",15800
"2018-06-12",15900
"2018-06-14",15950
"2018-06-15",15800
"2018-06-18",15850
"2018-06-19",15850
"2018-06-20",15800
"2018-06-21",15750
"2018-06-22",15850
"2018-06-25",15800
"2018-06-26",15800
"2018-06-27",15750
"2018-06-28",15450
"2018-06-29",15650
"2018-07-02",15700
"2018-07-03",15700
"2018-07-04",15700
"2018-07-05",15700
"2018-07-06",15700
"2018-07-09",15700
"2018-07-10",15550
"2018-07-11",15500
"2018-07-12",15500
"2018-07-13",15500
"2018-07-16",15500
"2018-07-17",15450
"2018-07-18",15500
"2018-07-19",15400
"2018-07-20",15500
"2018-07-23",15050
"2018-07-24",15250
"2018-07-25",15250
"2018-07-26",14600
"2018-07-27",14350
"2018-07-30",14200
"2018-07-31",14150
"2018-08-01",14250
"2018-08-02",14000
"2018-08-03",14000
"2018-08-06",14100
"2018-08-07",14150
"2018-08-08",13900
"2018-08-09",13950
"2018-08-10",14000
"2018-08-13",13950
"2018-08-14",14000
"2018-08-16",13800
"2018-08-17",13800
"2018-08-20",13500
"2018-08-21",13450
"2018-08-22",13500
"2018-08-23",13450
"2018-08-24",13450
"2018-08-27",13500
"2018-08-28",13450
"2018-08-29",13450
"2018-08-30",13450
"2018-08-31",13450
"2018-09-03",14600
"2018-09-04",15000
"2018-09-05",14700
"2018-09-06",14900
"2018-09-07",14550
"2018-09-10",14400
"2018-09-11",14300
"2018-09-12",14150
"2018-09-13",15700
"2018-09-14",16450
"2018-09-17",16400
"2018-09-18",15600
"2018-09-19",16050
"2018-09-20",16100
"2018-09-21",16100
"2018-09-27",16050
"2018-09-28",16100
"2018-10-01",15800
"2018-10-02",15300
"2018-10-04",15550
"2018-10-05",15350
"2018-10-08",15000
"2018-10-10",14000
"2018-10-11",12600
"2018-10-12",13400
"2018-10-15",13050
"2018-10-16",13100
"2018-10-17",13050
"2018-10-18",13200
"2018-10-19",13300
"2018-10-22",13700
"2018-10-23",13450
"2018-10-24",13100
"2018-10-25",12700
"2018-10-26",11850
"2018-10-29",11250
"2018-10-30",10850
"2018-10-31",11500
"2018-11-01",12000
"2018-11-02",12350
"2018-11-05",12650
"2018-11-06",13000
"2018-11-07",13300
"2018-11-08",13300
"2018-11-09",13050
"2018-11-12",13050
"2018-11-13",13000
"2018-11-14",13100
"2018-11-15",13200
"2018-11-16",13700
"2018-11-19",13750
"2018-11-20",13450
"2018-11-21",13450
"2018-11-22",13350
"2018-11-23",13400
"2018-11-26",13700
"2018-11-27",14000
"2018-11-28",14450
"2018-11-29",14900
"2018-11-30",14800
"2018-12-03",14650
"2018-12-04",14700
"2018-12-05",13750
"2018-12-06",13350
"2018-12-07",13400
"2018-12-10",13150
"2018-12-11",13150
"2018-12-12",13600
"2018-12-13",13600
"2018-12-14",13250
"2018-12-17",13250
"2018-12-18",12950
"2018-12-19",12900
"2018-12-20",12650
"2018-12-21",12950
"2018-12-24",13100
"2018-12-26",13050
"2018-12-27",13400
"2018-12-28",13600
"2019-01-02",13600
"2019-01-03",13350
"2019-01-04",13050
"2019-01-07",13150
"2019-01-08",13350
"2019-01-09",13350
"2019-01-10",13350
"2019-01-11",13200
"2019-01-14",13100
"2019-01-15",13100
"2019-01-16",12950
"2019-01-17",13100
"2019-01-18",13400
"2019-01-21",13250
"2019-01-22",13000
"2019-01-23",13050
"2019-01-24",13050
"2019-01-25",13300
"2019-01-28",13400
"2019-01-29",13400
"2019-01-30",13350
"2019-01-31",13400
"2019-02-01",13700
"2019-02-07",13600
"2019-02-08",13800
"2019-02-11",13850
"2019-02-12",14000
"2019-02-13",14100
"2019-02-14",13950
"2019-02-15",13900
"2019-02-18",14050
"2019-02-19",14350
"2019-02-20",14350
"2019-02-21",14350
"2019-02-22",14350
"2019-02-25",14250
"2019-02-26",14000
"2019-02-27",14100
"2019-02-28",14100
"2019-03-04",14400
"2019-03-05",14500
"2019-03-06",14550
"2019-03-07",14750
"2019-03-08",14800
"2019-03-11",14900
"2019-03-12",14900
"2019-03-13",14900
"2019-03-14",14900
"2019-03-15",14900
"2019-03-18",14750
"2019-03-19",14750
"2019-03-20",14850
"2019-03-21",14850
"2019-03-22",14900
"2019-03-25",14600
"2019-03-26",14950
"2019-03-27",15750
"2019-03-28",15450
"2019-03-29",15450
"2019-04-01",16000
"2019-04-02",16050
"2019-04-03",16100
"2019-04-04",16350
"2019-04-05",16400
"2019-04-08",16150
"2019-04-09",16000
"2019-04-10",16000
"2019-04-11",15950
"2019-04-12",15900
"2019-04-15",15750
"2019-04-16",16000
"2019-04-17",15800
"2019-04-18",15200
"2019-04-19",15850
"2019-04-22",15450
"2019-04-23",15550
"2019-04-24",15750
"2019-04-25",15600
"2019-04-26",15600
"2019-04-29",15600
"2019-04-30",15500
"2019-05-02",15700
"2019-05-03",15600
"2019-05-07",15500
"2019-05-08",15350
"2019-05-09",13900
"2019-05-10",14000
"2019-05-13",13650
"2019-05-14",13900
"2019-05-15",13900
"2019-05-16",13750
"2019-05-17",13300
"2019-05-20",13400
"2019-05-21",13700
"2019-05-22",14100
"2019-05-23",14000
"2019-05-24",13500
"2019-05-27",13450
"2019-05-28",13450
"2019-05-29",13150
"2019-05-30",13150
"2019-05-31",13550
"2019-06-03",13450
"2019-06-04",13250
"2019-06-05",13450
"2019-06-07",13500
"2019-06-10",14300
"2019-06-11",14400
"2019-06-12",14400
"2019-06-13",14450
"2019-06-14",14150
"2019-06-17",14200
"2019-06-18",14100
"2019-06-19",14000
"2019-06-20",14250
"2019-06-21",14050
"2019-06-24",14000
"2019-06-25",14100
"2019-06-26",14100
"2019-06-27",14200
"2019-06-28",14250
"2019-07-01",14150
"2019-07-02",14000
"2019-07-03",14000
"2019-07-04",13950
"2019-07-05",13950
"2019-07-08",13850
"2019-07-09",13700
"2019-07-10",13850
"2019-07-11",13650
"2019-07-12",13650
"2019-07-15",13500
"2019-07-16",13250
"2019-07-17",13100
"2019-07-18",13200
"2019-07-19",13400
"2019-07-22",13600
"2019-07-23",13450
"2019-07-24",11450
"2019-07-25",11750
"2019-07-26",12000
"2019-07-29",11750
"2019-07-30",11700
"2019-07-31",11550
"2019-08-01",11600
"2019-08-02",11500
"2019-08-05",10750
"2019-08-06",10750
"2019-08-07",10750
"2019-08-08",11300
"2019-08-09",11650
"2019-08-12",11950
"2019-08-13",11750
"2019-08-14",11900
"2019-08-16",11850
"2019-08-19",11700
"2019-08-20",11350
"2019-08-21",11600
"2019-08-22",11850
"2019-08-23",12150
"2019-08-26",12100
"2019-08-27",12150
"2019-08-28",12350
"2019-08-29",12350
"2019-08-30",12550
"2019-09-02",12400
"2019-09-03",12250
"2019-09-04",13000
"2019-09-05",13000
"2019-09-06",12850
"2019-09-09",12600
"2019-09-10",12800
"2019-09-11",12800
"2019-09-16",12500
"2019-09-17",12450
"2019-09-18",12500
"2019-09-19",12700
"2019-09-20",12750
"2019-09-23",12700
"2019-09-24",12550
"2019-09-25",12700
"2019-09-26",12950
"2019-09-27",13100
"2019-09-30",13000
"2019-10-01",13250
"2019-10-02",13000
"2019-10-04",13150
"2019-10-07",13000
"2019-10-08",13250
"2019-10-10",13250
"2019-10-11",13300
"2019-10-14",13300
"2019-10-15",13400
"2019-10-16",13350
"2019-10-17",13350
"2019-10-18",13400
"2019-10-21",13150
"2019-10-22",13250
"2019-10-23",13300
"2019-10-24",13350
"2019-10-25",13400
"2019-10-28",13250
"2019-10-29",13300
"2019-10-30",13150
"2019-10-31",13000
"2019-11-01",13350
"2019-11-04",13450
"2019-11-05",13600
"2019-11-06",13600
"2019-11-07",13650
"2019-11-08",13650
"2019-11-11",13550
"2019-11-12",13600
"2019-11-13",13650
"2019-11-14",13600
"2019-11-15",13600
"2019-11-18",13450
"2019-11-19",13450
"2019-11-20",13300
"2019-11-21",12850
"2019-11-22",13200
"2019-11-25",13250
"2019-11-26",12900
"2019-11-27",12900
"2019-11-28",12900
"2019-11-29",12500
"2019-12-02",12550
"2019-12-03",12450
"2019-12-04",12450
"2019-12-05",12500
"2019-12-06",12350
"2019-12-09",12350
"2019-12-10",12100
"2019-12-11",12000
"2019-12-12",12000
"2019-12-13",12200
"2019-12-16",12600
"2019-12-17",12700
"2019-12-18",12750
"2019-12-19",12750
"2019-12-20",12750
"2019-12-23",12250
"2019-12-24",11800
"2019-12-26",11550
"2019-12-27",12050
"2019-12-30",12000
"2020-01-02",12100
"2020-01-03",12050
"2020-01-06",12000
"2020-01-07",12150
"2020-01-08",11750
"2020-01-09",11750
"2020-01-10",11950
"2020-01-13",12050
"2020-01-14",12050
"2020-01-15",12200
"2020-01-16",12050
"2020-01-17",12000
"2020-01-20",12050
"2020-01-21",11700
"2020-01-22",12050
"2020-01-23",12050
"2020-01-28",11850
"2020-01-29",11850
"2020-01-30",11750
"2020-01-31",11650
"2020-02-03",11600
"2020-02-04",11700
"2020-02-05",11800
"2020-02-06",11950
"2020-02-07",11900
"2020-02-10",11650
"2020-02-11",11600
"2020-02-12",11600
"2020-02-13",11350
"2020-02-14",10700
"2020-02-17",10800
"2020-02-18",10800
"2020-02-19",10700
"2020-02-20",10700
"2020-02-21",10400
"2020-02-24",10450
"2020-02-25",10800
"2020-02-26",10600
"2020-02-27",10800
"2020-02-28",10100
"2020-03-02",10600
"2020-03-03",10550
"2020-03-04",10650
"2020-03-05",10600
"2020-03-06",10650
"2020-03-09",10600
"2020-03-10",10200
"2020-03-11",10150
"2020-03-12",9800
"2020-03-13",9200
"2020-03-16",9150
"2020-03-17",9290
"2020-03-18",8600
"2020-03-19",7620
"2020-03-20",8510
"2020-03-23",7840
"2020-03-24",8310
"2020-03-25",8930
"2020-03-26",8850
"2020-03-27",9090
"2020-03-30",9170
"2020-03-31",9550
"2020-04-01",9750
"2020-04-02",10050
"2020-04-03",10100
"2020-04-06",10150
"2020-04-07",10800
"2020-04-08",10750
"2020-04-09",11350
"2020-04-10",10900
"2020-04-13",11500
"2020-04-14",11900
"2020-04-16",12400
"2020-04-17",12400
"2020-04-20",13000
"2020-04-21",13150
"2020-04-22",13600
"2020-04-23",13750
"2020-04-24",13950
"2020-04-27",13750
"2020-04-28",13800
"2020-04-29",13900
"2020-05-04",13500
"2020-05-06",13650
"2020-05-07",13750
"2020-05-08",13900
"2020-05-11",13750
"2020-05-12",13750
"2020-05-13",13750
"2020-05-14",13200
"2020-05-15",13200
"2020-05-18",13500
"2020-05-19",13550
"2020-05-20",13650
"2020-05-21",13700
"2020-05-22",13700
"2020-05-25",13750
"2020-05-26",13700
"2020-05-27",13700
"2020-05-28",13700
"2020-05-29",13750
"2020-06-01",13600
"2020-06-02",13650
"2020-06-03",13550
"2020-06-04",13600
"2020-06-05",13500
"2020-06-08",13550
"2020-06-09",13550
"2020-06-10",13550
"2020-06-11",13600
"2020-06-12",13550
"2020-06-15",12750
"2020-06-16",12600
"2020-06-17",12750
"2020-06-18",12950
"2020-06-19",13200
"2020-06-22",13150
"2020-06-23",13500
"2020-06-24",13450
"2020-06-25",13050
"2020-06-26",13200
"2020-06-29",13050
"2020-06-30",13250
"2020-07-01",12750
"2020-07-02",13050
"2020-07-03",12600
"2020-07-06",12600
"2020-07-07",12600
"2020-07-08",12900
"2020-07-09",13100
"2020-07-10",12700
"2020-07-13",12700
"2020-07-14",13100
"2020-07-15",13050
"2020-07-16",13250
"2020-07-17",13150
"2020-07-20",12850
"2020-07-21",13100
"2020-07-22",14000
"2020-07-23",13950
"2020-07-24",13650
"2020-07-27",13800
"2020-07-28",14100
"2020-07-29",14100
"2020-07-30",14050
"2020-07-31",14000
"2020-08-03",14100
"2020-08-04",15000
"2020-08-05",15000
"2020-08-06",14650
"2020-08-07",14800
"2020-08-10",15700
"2020-08-11",15200
"2020-08-12",14900
"2020-08-13",15550
"2020-08-14",15050
"2020-08-18",14800
"2020-08-19",14950
"2020-08-20",14500
"2020-08-21",14700
"2020-08-24",14500
"2020-08-25",14450
"2020-08-26",13950
"2020-08-27",13600
"2020-08-28",13750
"2020-08-31",14050
"2020-09-01",13700
"2020-09-02",13400
"2020-09-03",13500
"2020-09-04",13200
"2020-09-07",12800
"2020-09-08",12800
"2020-09-09",12700
"2020-09-10",12550
"2020-09-11",13100
"2020-09-14",13650
"2020-09-15",13700
"2020-09-16",13650
"2020-09-17",13650
"2020-09-18",14350
"2020-09-21",13700
"2020-09-22",13600
"2020-09-23",13400
"2020-09-24",13300
"2020-09-25",13250
"2020-09-28",13400
"2020-09-29",13400
"2020-10-05",13300
"2020-10-06",13250
"2020-10-07",12900
"2020-10-08",13050
"2020-10-12",13200
"2020-10-13",13200
"2020-10-14",13200
"2020-10-15",13200
"2020-10-16",13200
"2020-10-19",13450
"2020-10-20",13400
"2020-10-21",13400
"2020-10-22",13400
"2020-10-23",13400
"2020-10-26",13100
"2020-10-27",12800
"2020-10-28",13100
"2020-10-29",13000
"2020-10-30",13050
"2020-11-02",13000
"2020-11-03",12650
"2020-11-04",12700
"2020-11-05",12750
"2020-11-06",12800
"2020-11-09",12600
"2020-11-10",12700
"2020-11-11",12600
"2020-11-12",12600
"2020-11-13",12600
"2020-11-16",12600
"2020-11-17",12400
"2020-11-18",12650
"2020-11-19",12800
"2020-11-20",13000
"2020-11-23",13700
"2020-11-24",14050
"2020-11-25",13700
"2020-11-26",13650
"2020-11-27",13650
"2020-11-30",13250
"2020-12-01",13200
"2020-12-02",13050
"2020-12-03",12900
"2020-12-04",13100
"2020-12-07",13200
"2020-12-08",12750
"2020-12-09",12850
"2020-12-10",12550
"2020-12-11",12650
"2020-12-14",12650
"2020-12-15",12850
"2020-12-16",12800
"2020-12-17",13250
"2020-12-18",13300
"2020-12-21",12900
"2020-12-22",12750
"2020-12-23",13000
"2020-12-24",12900
"2020-12-28",12550
"2020-12-29",12850
"2020-12-30",12850
"2021-01-04",12500
"2021-01-05",12700
"2021-01-06",12650
"2021-01-07",12750
"2021-01-08",12800
"2021-01-11",12550
"2021-01-12",12650
"2021-01-13",12700
"2021-01-14",12700
"2021-01-15",12500
"2021-01-18",12350
"2021-01-19",12450
"2021-01-20",12800
"2021-01-21",13250
"2021-01-22",13350
"2021-01-25",13700
"2021-01-26",13700
"2021-01-27",13650
"2021-01-28",13150
"2021-01-29",12900
"2021-02-01",13000
"2021-02-02",13000
"2021-02-03",13050
"2021-02-04",13400
"2021-02-05",13350
