"","Price"
"2018-04-24",15000
"2018-04-25",15800
"2018-04-26",15800
"2018-04-27",15750
"2018-04-30",16000
"2018-05-02",16200
"2018-05-03",16150
"2018-05-04",16350
"2018-05-08",16350
"2018-05-09",16600
"2018-05-10",17400
"2018-05-11",17500
"2018-05-14",17900
"2018-05-15",17350
"2018-05-16",16700
"2018-05-17",16800
"2018-05-18",17000
"2018-05-21",17300
"2018-05-23",17200
"2018-05-24",17000
"2018-05-25",16200
"2018-05-28",16000
"2018-05-29",15900
"2018-05-30",15300
"2018-05-31",15250
"2018-06-01",15550
"2018-06-04",15150
"2018-06-05",15300
"2018-06-07",15150
"2018-06-08",15300
"2018-06-11",15400
"2018-06-12",14950
"2018-06-14",14800
"2018-06-15",14850
"2018-06-18",14200
"2018-06-19",13700
"2018-06-20",13750
"2018-06-21",13700
"2018-06-22",13700
"2018-06-25",13700
"2018-06-26",14000
"2018-06-27",14150
"2018-06-28",13900
"2018-06-29",14000
"2018-07-02",13600
"2018-07-03",13600
"2018-07-04",13600
"2018-07-05",13550
"2018-07-06",13800
"2018-07-09",13600
"2018-07-10",13900
"2018-07-11",13950
"2018-07-12",14100
"2018-07-13",14350
"2018-07-16",14150
"2018-07-17",14300
"2018-07-18",14350
"2018-07-19",14200
"2018-07-20",13900
"2018-07-23",13900
"2018-07-24",13900
"2018-07-25",13350
"2018-07-26",13450
"2018-07-27",13600
"2018-07-30",13500
"2018-07-31",13550
"2018-08-01",13950
"2018-08-02",14000
"2018-08-03",14100
"2018-08-06",13900
"2018-08-07",14150
"2018-08-08",14700
"2018-08-09",14600
"2018-08-10",14500
"2018-08-13",13900
"2018-08-14",13900
"2018-08-16",13900
"2018-08-17",13800
"2018-08-20",13450
"2018-08-21",13700
"2018-08-22",13550
"2018-08-23",13500
"2018-08-24",13550
"2018-08-27",13700
"2018-08-28",13450
"2018-08-29",13650
"2018-08-30",13400
"2018-08-31",13600
"2018-09-03",13600
"2018-09-04",13700
"2018-09-05",13550
"2018-09-06",13500
"2018-09-07",13550
"2018-09-10",13050
"2018-09-11",13150
"2018-09-12",13400
"2018-09-13",13400
"2018-09-14",13300
"2018-09-17",13250
"2018-09-18",13100
"2018-09-19",13300
"2018-09-20",13250
"2018-09-21",13250
"2018-09-27",13000
"2018-09-28",12950
"2018-10-01",12750
"2018-10-02",12700
"2018-10-04",12500
"2018-10-05",12200
"2018-10-08",12050
"2018-10-10",11950
"2018-10-11",10950
"2018-10-12",11300
"2018-10-15",11450
"2018-10-16",11700
"2018-10-17",11850
"2018-10-18",11650
"2018-10-19",12050
"2018-10-22",11950
"2018-10-23",11400
"2018-10-24",11450
"2018-10-25",11100
"2018-10-26",10750
"2018-10-29",10200
"2018-10-30",9950
"2018-10-31",10050
"2018-11-01",10000
"2018-11-02",10550
"2018-11-05",10600
"2018-11-06",10800
"2018-11-07",11050
"2018-11-08",11800
"2018-11-09",11850
"2018-11-12",11800
"2018-11-13",11750
"2018-11-14",11600
"2018-11-15",11800
"2018-11-16",11450
"2018-11-19",11100
"2018-11-20",11250
"2018-11-21",11150
"2018-11-22",11100
"2018-11-23",11050
"2018-11-26",10900
"2018-11-27",11050
"2018-11-28",10900
"2018-11-29",11100
"2018-11-30",10900
"2018-12-03",10950
"2018-12-04",11100
"2018-12-05",11200
"2018-12-06",11350
"2018-12-07",11000
"2018-12-10",10600
"2018-12-11",10150
"2018-12-12",10300
"2018-12-13",10550
"2018-12-14",10800
"2018-12-17",10650
"2018-12-18",10450
"2018-12-19",10750
"2018-12-20",10450
"2018-12-21",10450
"2018-12-24",10400
"2018-12-26",10200
"2018-12-27",10300
"2018-12-28",10450
"2019-01-02",10250
"2019-01-03",10150
"2019-01-04",10250
"2019-01-07",10300
"2019-01-08",10300
"2019-01-09",10500
"2019-01-10",10550
"2019-01-11",11250
"2019-01-14",11500
"2019-01-15",11500
"2019-01-16",11250
"2019-01-17",11150
"2019-01-18",11200
"2019-01-21",11150
"2019-01-22",11300
"2019-01-23",11200
"2019-01-24",11300
"2019-01-25",11400
"2019-01-28",11400
"2019-01-29",11450
"2019-01-30",11400
"2019-01-31",11450
"2019-02-01",11550
"2019-02-07",11350
"2019-02-08",11350
"2019-02-11",11000
"2019-02-12",11250
"2019-02-13",11200
"2019-02-14",11300
"2019-02-15",11300
"2019-02-18",11550
"2019-02-19",11750
"2019-02-20",12000
"2019-02-21",12000
"2019-02-22",11800
"2019-02-25",11800
"2019-02-26",11700
"2019-02-27",11850
"2019-02-28",11450
"2019-03-04",11500
"2019-03-05",11500
"2019-03-06",11600
"2019-03-07",11450
"2019-03-08",11600
"2019-03-11",11550
"2019-03-12",11600
"2019-03-13",11550
"2019-03-14",11550
"2019-03-15",11450
"2019-03-18",11500
"2019-03-19",11450
"2019-03-20",11450
"2019-03-21",11250
"2019-03-22",11250
"2019-03-25",11200
"2019-03-26",10950
