"","Price"
"2020-12-02",16950
"2020-12-03",16900
"2020-12-04",15550
"2020-12-07",14850
"2020-12-08",15300
"2020-12-09",14900
"2020-12-10",14650
"2020-12-11",14550
"2020-12-14",14150
"2020-12-15",14700
"2020-12-16",15050
"2020-12-17",14600
"2020-12-18",14600
"2020-12-21",14500
"2020-12-22",13850
"2020-12-23",13300
"2020-12-24",12900
"2020-12-28",12650
"2020-12-29",12800
"2020-12-30",13700
"2021-01-04",13300
"2021-01-05",14200
"2021-01-06",14650
"2021-01-07",14500
"2021-01-08",14050
"2021-01-11",18250
"2021-01-12",18600
"2021-01-13",17950
"2021-01-14",22500
"2021-01-15",22050
"2021-01-18",22000
"2021-01-19",22900
"2021-01-20",21250
"2021-01-21",19550
"2021-01-22",20000
"2021-01-25",20300
"2021-01-26",19550
"2021-01-27",19050
"2021-01-28",18150
"2021-01-29",16650
"2021-02-01",16950
"2021-02-02",16750
"2021-02-03",18000
"2021-02-04",18300
"2021-02-05",17600
"2021-02-08",17400
"2021-02-09",16800
"2021-02-10",17400
"2021-02-15",17450
"2021-02-16",17950
"2021-02-17",18350
"2021-02-18",18000
"2021-02-19",18250
"2021-02-22",17850
"2021-02-23",17250
"2021-02-24",16400
"2021-02-25",16850
"2021-02-26",16300
"2021-03-02",15600
"2021-03-03",15700
"2021-03-04",16250
"2021-03-05",16650
"2021-03-08",16000
"2021-03-09",16750
"2021-03-10",16550
"2021-03-11",17550
"2021-03-12",17600
"2021-03-15",17700
"2021-03-16",18000
"2021-03-17",17550
"2021-03-18",17600
"2021-03-19",17300
"2021-03-22",17200
"2021-03-23",16600
"2021-03-24",17250
"2021-03-25",17750
"2021-03-26",17900
"2021-03-29",18100
"2021-03-30",18250
"2021-03-31",17800
"2021-04-01",17600
"2021-04-02",17350
"2021-04-05",17350
"2021-04-06",17300
"2021-04-07",17200
"2021-04-08",17200
"2021-04-09",17400
"2021-04-12",17400
"2021-04-13",17450
"2021-04-14",17250
"2021-04-15",17150
"2021-04-16",17100
"2021-04-19",17150
"2021-04-20",17100
"2021-04-21",16850
"2021-04-22",16750
"2021-04-23",16750
