"","Price"
"2018-04-24",41100
"2018-04-25",40300
"2018-04-26",40450
"2018-04-27",40050
"2018-04-30",39950
"2018-05-02",39400
"2018-05-03",39200
"2018-05-04",38500
"2018-05-08",39200
"2018-05-09",39350
"2018-05-10",39400
"2018-05-11",41050
"2018-05-14",41950
"2018-05-15",41300
"2018-05-16",39700
"2018-05-17",38750
"2018-05-18",39000
"2018-05-21",38300
"2018-05-23",37100
"2018-05-24",36550
"2018-05-25",36400
"2018-05-28",36750
"2018-05-29",36850
"2018-05-30",35800
"2018-05-31",36000
"2018-06-01",35950
"2018-06-04",35550
"2018-06-05",35550
"2018-06-07",36650
"2018-06-08",36350
"2018-06-11",36650
"2018-06-12",36100
"2018-06-14",35250
"2018-06-15",35350
"2018-06-18",34300
"2018-06-19",33650
"2018-06-20",33250
"2018-06-21",31850
"2018-06-22",32100
"2018-06-25",32800
"2018-06-26",32900
"2018-06-27",31550
"2018-06-28",31500
"2018-06-29",31550
"2018-07-02",30700
"2018-07-03",30800
"2018-07-04",30600
"2018-07-05",30350
"2018-07-06",31350
"2018-07-09",31350
"2018-07-10",31600
"2018-07-11",31300
"2018-07-12",30900
"2018-07-13",31050
"2018-07-16",30600
"2018-07-17",30550
"2018-07-18",30350
"2018-07-19",30050
"2018-07-20",31600
"2018-07-23",31800
"2018-07-24",31550
"2018-07-25",31800
"2018-07-26",31950
"2018-07-27",32200
"2018-07-30",32150
"2018-07-31",32150
"2018-08-01",32250
"2018-08-02",31900
"2018-08-03",34000
"2018-08-06",33400
"2018-08-07",32900
"2018-08-08",32950
"2018-08-09",32800
"2018-08-10",33450
"2018-08-13",32300
"2018-08-14",32800
"2018-08-16",31450
"2018-08-17",31400
"2018-08-20",32200
"2018-08-21",32000
"2018-08-22",31450
"2018-08-23",30500
"2018-08-24",30750
"2018-08-27",31200
"2018-08-28",31350
"2018-08-29",32100
"2018-08-30",31750
"2018-08-31",31850
"2018-09-03",31600
"2018-09-04",31600
"2018-09-05",31500
"2018-09-06",31400
"2018-09-07",31350
"2018-09-10",31700
"2018-09-11",31200
"2018-09-12",31400
"2018-09-13",30950
"2018-09-14",32200
"2018-09-17",31950
"2018-09-18",31950
"2018-09-19",31850
"2018-09-20",31350
"2018-09-21",31650
"2018-09-27",33250
"2018-09-28",32800
"2018-10-01",33000
"2018-10-02",33450
"2018-10-04",33400
"2018-10-05",33200
"2018-10-08",32400
"2018-10-10",31350
"2018-10-11",28900
"2018-10-12",29100
"2018-10-15",29150
"2018-10-16",29200
"2018-10-17",30100
"2018-10-18",29450
"2018-10-19",29250
"2018-10-22",29800
"2018-10-23",29000
"2018-10-24",29500
"2018-10-25",28950
"2018-10-26",27450
"2018-10-29",26550
"2018-10-30",27350
"2018-10-31",28100
"2018-11-01",27750
"2018-11-02",28450
"2018-11-05",28350
"2018-11-06",28550
"2018-11-07",28950
"2018-11-08",29500
"2018-11-09",29300
"2018-11-12",29400
"2018-11-13",29750
"2018-11-14",30500
"2018-11-15",29650
"2018-11-16",30100
"2018-11-19",30200
"2018-11-20",30200
"2018-11-21",30450
"2018-11-22",29750
"2018-11-23",29500
"2018-11-26",29950
"2018-11-27",30150
"2018-11-28",30000
"2018-11-29",30300
"2018-11-30",30000
"2018-12-03",30850
"2018-12-04",30250
"2018-12-05",30400
"2018-12-06",30350
"2018-12-07",30300
"2018-12-10",30100
"2018-12-11",30150
"2018-12-12",30550
"2018-12-13",31150
"2018-12-14",31350
"2018-12-17",30850
"2018-12-18",31600
"2018-12-19",32350
"2018-12-20",32850
"2018-12-21",32400
"2018-12-24",31950
"2018-12-26",31200
"2018-12-27",31850
"2018-12-28",31350
"2019-01-02",31000
"2019-01-03",29950
"2019-01-04",29900
"2019-01-07",30900
"2019-01-08",30050
"2019-01-09",31150
"2019-01-10",30300
"2019-01-11",31100
"2019-01-14",31600
"2019-01-15",32300
"2019-01-16",32550
"2019-01-17",33550
"2019-01-18",33600
"2019-01-21",33300
"2019-01-22",33250
"2019-01-23",34250
"2019-01-24",34300
"2019-01-25",33850
"2019-01-28",34100
"2019-01-29",34000
"2019-01-30",34150
"2019-01-31",35150
"2019-02-01",34000
"2019-02-07",34050
"2019-02-08",33200
"2019-02-11",33350
"2019-02-12",33450
"2019-02-13",33750
"2019-02-14",33700
"2019-02-15",33050
"2019-02-18",33550
"2019-02-19",33150
"2019-02-20",33700
"2019-02-21",34100
