"","Price"
"2020-12-07",16900
"2020-12-08",20300
"2020-12-09",18350
"2020-12-10",17700
"2020-12-11",18050
"2020-12-14",17350
"2020-12-15",22550
"2020-12-16",24300
"2020-12-17",30800
"2020-12-18",40000
"2020-12-21",51800
"2020-12-22",49700
"2020-12-23",45700
"2020-12-24",41100
"2020-12-28",40650
"2020-12-29",41000
"2020-12-30",45650
"2021-01-04",48400
"2021-01-05",48300
"2021-01-06",46300
"2021-01-07",44000
"2021-01-08",45750
"2021-01-11",43650
"2021-01-12",44850
"2021-01-13",45100
"2021-01-14",47300
"2021-01-15",44600
"2021-01-18",43100
"2021-01-19",43450
"2021-01-20",43150
"2021-01-21",45100
"2021-01-22",43700
"2021-01-25",43350
"2021-01-26",42200
"2021-01-27",39850
"2021-01-28",37100
"2021-01-29",35400
"2021-02-01",37050
"2021-02-02",37650
"2021-02-03",39300
"2021-02-04",38000
"2021-02-05",37550
"2021-02-08",36000
"2021-02-09",36350
"2021-02-10",36050
"2021-02-15",35850
"2021-02-16",35200
"2021-02-17",34450
"2021-02-18",40150
"2021-02-19",36750
"2021-02-22",35000
"2021-02-23",33000
"2021-02-24",31500
"2021-02-25",32000
"2021-02-26",31100
"2021-03-02",30800
"2021-03-03",30900
"2021-03-04",30200
"2021-03-05",29500
"2021-03-08",25450
"2021-03-09",25900
"2021-03-10",25300
"2021-03-11",25400
"2021-03-12",26500
"2021-03-15",27250
"2021-03-16",26900
"2021-03-17",26250
"2021-03-18",26950
"2021-03-19",26550
"2021-03-22",25800
"2021-03-23",25150
"2021-03-24",25050
"2021-03-25",25350
"2021-03-26",25100
"2021-03-29",25700
"2021-03-30",26000
"2021-03-31",25500
"2021-04-01",25650
"2021-04-02",26200
"2021-04-05",27900
"2021-04-06",27600
"2021-04-07",27200
"2021-04-08",26750
"2021-04-09",26850
"2021-04-12",26700
"2021-04-13",28700
"2021-04-14",29000
"2021-04-15",29050
"2021-04-16",29000
"2021-04-19",28300
"2021-04-20",28500
"2021-04-21",28000
"2021-04-22",29650
"2021-04-23",29200
