"","Price"
"2018-04-24",37162
"2018-04-25",36391
"2018-04-26",37306
"2018-04-27",37403
"2018-04-30",36921
"2018-05-02",35619
"2018-05-03",35282
"2018-05-04",35909
"2018-05-08",36053
"2018-05-09",38367
"2018-05-10",38560
"2018-05-11",39524
"2018-05-14",39620
"2018-05-15",38897
"2018-05-16",37692
"2018-05-17",41066
"2018-05-18",40729
"2018-05-21",41837
"2018-05-23",42319
"2018-05-24",41789
"2018-05-25",45404
"2018-05-28",47332
"2018-05-29",45934
"2018-05-30",46657
"2018-05-31",47091
"2018-06-01",47862
"2018-06-04",50127
"2018-06-05",50513
"2018-06-07",50706
"2018-06-08",50802
"2018-06-11",51477
"2018-06-12",51573
"2018-06-14",51959
"2018-06-15",50320
"2018-06-18",48392
"2018-06-19",46223
"2018-06-20",47910
"2018-06-21",48778
"2018-06-22",49935
"2018-06-25",49742
"2018-06-26",50513
"2018-06-27",48874
"2018-06-28",48681
"2018-06-29",48874
"2018-07-02",47476
"2018-07-03",49453
"2018-07-04",48489
"2018-07-05",47284
"2018-07-06",47476
"2018-07-09",47332
"2018-07-10",47091
"2018-07-11",47235
"2018-07-12",51477
"2018-07-13",51959
"2018-07-16",51091
"2018-07-17",50417
"2018-07-18",50320
"2018-07-19",52537
"2018-07-20",50513
"2018-07-23",47717
"2018-07-24",47476
"2018-07-25",47862
"2018-07-26",49067
"2018-07-27",49838
"2018-07-30",48489
"2018-07-31",49163
"2018-08-01",48778
"2018-08-02",49067
"2018-08-03",49356
"2018-08-06",47091
"2018-08-07",46753
"2018-08-08",45693
"2018-08-09",45789
"2018-08-10",44825
"2018-08-13",43090
"2018-08-14",43042
"2018-08-16",44777
"2018-08-17",45018
"2018-08-20",43283
"2018-08-21",45500
"2018-08-22",44633
"2018-08-23",44970
"2018-08-24",45838
"2018-08-27",46850
"2018-08-28",46127
"2018-08-29",46802
"2018-08-30",46994
"2018-08-31",46609
"2018-09-03",44874
"2018-09-04",46079
"2018-09-05",45018
"2018-09-06",43717
"2018-09-07",42801
"2018-09-10",41644
"2018-09-11",42464
"2018-09-12",41934
"2018-09-13",41403
"2018-09-14",41307
"2018-09-17",42223
"2018-09-18",43090
"2018-09-19",43042
"2018-09-20",40198
"2018-09-21",40006
"2018-09-27",40825
"2018-09-28",42223
"2018-10-01",40536
"2018-10-02",38897
"2018-10-04",38945
"2018-10-05",36198
"2018-10-08",35668
"2018-10-10",36487
"2018-10-11",35378
"2018-10-12",37114
"2018-10-15",35619
"2018-10-16",35860
"2018-10-17",36053
"2018-10-18",35668
"2018-10-19",34752
"2018-10-22",36005
"2018-10-23",35764
"2018-10-24",34704
"2018-10-25",36005
"2018-10-26",34655
"2018-10-29",33643
"2018-10-30",34511
"2018-10-31",34270
"2018-11-01",37258
"2018-11-02",38270
"2018-11-05",38222
"2018-11-06",37451
"2018-11-07",37162
"2018-11-08",39668
"2018-11-09",38463
"2018-11-12",37499
"2018-11-13",37981
"2018-11-14",37788
"2018-11-15",38560
"2018-11-16",37451
"2018-11-19",36342
"2018-11-20",34752
"2018-11-21",35523
"2018-11-22",34318
"2018-11-23",32197
"2018-11-26",33065
"2018-11-27",34318
"2018-11-28",33161
"2018-11-29",33740
"2018-11-30",34896
"2018-12-03",35716
"2018-12-04",35812
"2018-12-05",33595
"2018-12-06",32197
"2018-12-07",32583
"2018-12-10",30221
"2018-12-11",30462
"2018-12-12",32727
"2018-12-13",33161
"2018-12-14",31908
"2018-12-17",31233
"2018-12-18",31860
"2018-12-19",33932
"2018-12-20",33691
"2018-12-21",34511
"2018-12-24",34222
"2018-12-26",33643
"2018-12-27",34318
"2018-12-28",35089
"2019-01-02",33547
"2019-01-03",33354
"2019-01-04",32727
"2019-01-07",34318
"2019-01-08",33643
"2019-01-09",34896
"2019-01-10",35041
"2019-01-11",35619
"2019-01-14",34704
"2019-01-15",35427
"2019-01-16",35137
"2019-01-17",32390
"2019-01-18",32342
"2019-01-21",31089
"2019-01-22",30992
"2019-01-23",30848
"2019-01-24",30896
"2019-01-25",34029
"2019-01-28",33547
"2019-01-29",32727
"2019-01-30",33209
"2019-01-31",32920
"2019-02-01",33450
"2019-02-07",35089
"2019-02-08",34607
"2019-02-11",34704
"2019-02-12",34029
"2019-02-13",34463
"2019-02-14",34896
"2019-02-15",33499
"2019-02-18",34077
"2019-02-19",35716
"2019-02-20",35716
"2019-02-21",35041
"2019-02-22",33354
"2019-02-25",34318
"2019-02-26",33643
"2019-02-27",33595
"2019-02-28",32824
"2019-03-04",32824
"2019-03-05",32294
"2019-03-06",32486
"2019-03-07",32631
"2019-03-08",32390
"2019-03-11",32342
"2019-03-12",32053
"2019-03-13",32294
"2019-03-14",32197
"2019-03-15",32438
"2019-03-18",31812
"2019-03-19",31571
"2019-03-20",30799
"2019-03-21",32776
"2019-03-22",32390
"2019-03-25",30848
"2019-03-26",30896
"2019-03-27",30173
"2019-03-28",28004
"2019-03-29",27618
"2019-04-01",28100
"2019-04-02",28004
"2019-04-03",28293
"2019-04-04",28245
"2019-04-05",27956
"2019-04-08",29112
"2019-04-09",29594
"2019-04-10",29016
"2019-04-11",29594
"2019-04-12",30076
"2019-04-15",29980
"2019-04-16",30703
"2019-04-17",30607
"2019-04-18",29787
"2019-04-19",30173
"2019-04-22",30317
"2019-04-23",30366
"2019-04-24",29257
"2019-04-25",29257
"2019-04-26",28582
"2019-04-29",28775
"2019-04-30",28871
"2019-05-02",29787
"2019-05-03",29787
"2019-05-07",28823
"2019-05-08",28148
"2019-05-09",26269
"2019-05-10",26365
"2019-05-13",24100
"2019-05-14",23762
"2019-05-15",26028
"2019-05-16",24919
"2019-05-17",24630
"2019-05-20",23377
"2019-05-21",23280
"2019-05-22",23570
"2019-05-23",23521
"2019-05-24",23473
"2019-05-27",23714
"2019-05-28",24100
"2019-05-29",23859
"2019-05-30",24341
"2019-05-31",25064
"2019-06-03",25594
"2019-06-04",26992
"2019-06-05",26172
"2019-06-07",26606
"2019-06-10",25739
"2019-06-11",25401
"2019-06-12",25016
"2019-06-13",25594
"2019-06-14",25064
"2019-06-17",24823
"2019-06-18",24437
"2019-06-19",24823
"2019-06-20",25835
"2019-06-21",25835
"2019-06-24",25787
"2019-06-25",26365
"2019-06-26",25498
"2019-06-27",25931
"2019-06-28",26365
"2019-07-01",27088
"2019-07-02",26269
"2019-07-03",27666
"2019-07-04",28293
"2019-07-05",27859
"2019-07-08",25739
"2019-07-09",25160
"2019-07-10",26124
"2019-07-11",27907
"2019-07-12",30028
"2019-07-15",30558
"2019-07-16",31860
"2019-07-17",31619
"2019-07-18",31474
"2019-07-19",32776
"2019-07-22",31185
"2019-07-23",30558
"2019-07-24",30462
"2019-07-25",29594
"2019-07-26",29112
"2019-07-29",27136
"2019-07-30",27618
"2019-07-31",27522
"2019-08-01",26461
"2019-08-02",26943
"2019-08-05",24485
"2019-08-06",23859
"2019-08-07",24485
"2019-08-08",25449
"2019-08-09",24823
"2019-08-12",25160
"2019-08-13",25257
"2019-08-14",25498
"2019-08-16",24485
"2019-08-19",24341
"2019-08-20",27184
"2019-08-21",26992
"2019-08-22",27907
"2019-08-23",29450
"2019-08-26",26751
"2019-08-27",26461
"2019-08-28",27570
"2019-08-29",28293
"2019-08-30",28245
"2019-09-02",27425
"2019-09-03",27088
"2019-09-04",26943
"2019-09-05",26992
"2019-09-06",26799
"2019-09-09",25642
"2019-09-10",25546
"2019-09-11",25401
"2019-09-16",26413
"2019-09-17",25739
"2019-09-18",25112
"2019-09-19",25305
"2019-09-20",25064
