"","Price"
"2018-04-24",3274
"2018-04-25",3006
"2018-04-26",3017
"2018-04-27",3000
"2018-04-30",3073
"2018-05-02",2989
"2018-05-03",2978
"2018-05-04",2917
"2018-05-08",3241
"2018-05-09",3252
"2018-05-10",3526
"2018-05-11",3576
"2018-05-14",3503
"2018-05-15",3375
"2018-05-16",3095
"2018-05-17",2777
"2018-05-18",2850
"2018-05-21",2827
"2018-05-23",2883
"2018-05-24",2866
"2018-05-25",2710
"2018-05-28",2771
"2018-05-29",2838
"2018-05-30",2738
"2018-05-31",2755
"2018-06-01",2738
"2018-06-04",2766
"2018-06-05",2738
"2018-06-07",2838
"2018-06-08",2794
"2018-06-11",2816
"2018-06-12",2822
"2018-06-14",2783
"2018-06-15",2805
"2018-06-18",2688
"2018-06-19",2671
"2018-06-20",2626
"2018-06-21",2593
"2018-06-22",2509
"2018-06-25",2492
"2018-06-26",2347
"2018-06-27",2458
"2018-06-28",2380
"2018-06-29",2386
"2018-07-02",2162
"2018-07-03",2213
"2018-07-04",2268
"2018-07-05",2229
"2018-07-06",2285
"2018-07-09",2291
"2018-07-10",2358
"2018-07-11",2330
"2018-07-12",2285
"2018-07-13",2358
"2018-07-16",2458
"2018-07-17",2503
"2018-07-18",2470
"2018-07-19",2475
"2018-07-20",2481
"2018-07-23",2324
"2018-07-24",2235
"2018-07-25",2263
"2018-07-26",2268
"2018-07-27",2296
"2018-07-30",2274
"2018-07-31",2246
"2018-08-01",2257
"2018-08-02",2268
"2018-08-03",2285
"2018-08-06",2291
"2018-08-07",2268
"2018-08-08",2291
"2018-08-09",2257
"2018-08-10",2241
"2018-08-13",2112
"2018-08-14",2140
"2018-08-16",2051
"2018-08-17",2006
"2018-08-20",2045
"2018-08-21",2296
"2018-08-22",2302
"2018-08-23",2403
"2018-08-24",2386
"2018-08-27",2268
"2018-08-28",2319
"2018-08-29",2280
"2018-08-30",2229
"2018-08-31",2241
"2018-09-03",2207
"2018-09-04",2213
"2018-09-05",2263
"2018-09-06",2235
"2018-09-07",2235
"2018-09-10",2431
"2018-09-11",2514
"2018-09-12",2458
"2018-09-13",2486
"2018-09-14",2458
"2018-09-17",2352
"2018-09-18",2324
"2018-09-19",2263
"2018-09-20",2263
"2018-09-21",2302
"2018-09-27",2257
"2018-09-28",2235
"2018-10-01",2241
"2018-10-02",2146
"2018-10-04",2101
"2018-10-05",2028
"2018-10-08",2039
"2018-10-10",2006
"2018-10-11",1833
"2018-10-12",1821
"2018-10-15",1805
"2018-10-16",1844
"2018-10-17",1866
"2018-10-18",1844
"2018-10-19",1861
"2018-10-22",1956
"2018-10-23",1889
"2018-10-24",1799
"2018-10-25",1771
"2018-10-26",1671
"2018-10-29",1369
"2018-10-30",1369
"2018-10-31",1397
"2018-11-01",1453
"2018-11-02",1514
"2018-11-05",1531
"2018-11-06",1514
"2018-11-07",1514
"2018-11-08",1553
"2018-11-09",1464
"2018-11-12",1419
"2018-11-13",1447
"2018-11-14",1464
"2018-11-15",1900
"2018-11-16",1872
"2018-11-19",1900
"2018-11-20",1866
"2018-11-21",1788
"2018-11-22",1710
"2018-11-23",1637
"2018-11-26",1738
"2018-11-27",1799
"2018-11-28",1838
"2018-11-29",1805
"2018-11-30",1933
"2018-12-03",2028
"2018-12-04",2023
"2018-12-05",2112
"2018-12-06",1995
"2018-12-07",1984
"2018-12-10",1866
"2018-12-11",1849
"2018-12-12",1967
"2018-12-13",1967
"2018-12-14",1922
"2018-12-17",1944
"2018-12-18",1872
"2018-12-19",1978
"2018-12-20",1933
"2018-12-21",1900
"2018-12-24",1844
"2018-12-26",1727
"2018-12-27",1777
"2018-12-28",1844
"2019-01-02",1861
"2019-01-03",1827
"2019-01-04",1821
"2019-01-07",1855
"2019-01-08",1844
"2019-01-09",1861
"2019-01-10",1855
"2019-01-11",1844
"2019-01-14",1861
"2019-01-15",1944
"2019-01-16",1944
"2019-01-17",1922
"2019-01-18",1967
"2019-01-21",2157
"2019-01-22",2051
"2019-01-23",2028
"2019-01-24",2028
"2019-01-25",1989
