"","Price"
"2020-07-16",56100
"2020-07-17",48050
"2020-07-20",43000
"2020-07-21",42800
"2020-07-22",41250
"2020-07-23",41150
"2020-07-24",39850
"2020-07-27",38950
"2020-07-28",39100
"2020-07-29",40350
"2020-07-30",39700
"2020-07-31",40400
"2020-08-03",41900
"2020-08-04",40600
"2020-08-05",40850
"2020-08-06",40250
"2020-08-07",39850
"2020-08-10",40500
"2020-08-11",41850
"2020-08-12",44450
"2020-08-13",46600
"2020-08-14",44900
"2020-08-18",39500
"2020-08-19",38300
"2020-08-20",34500
"2020-08-21",36150
"2020-08-24",35350
"2020-08-25",36850
"2020-08-26",38800
"2020-08-27",38250
"2020-08-28",38050
"2020-08-31",37600
"2020-09-01",37450
"2020-09-02",38300
"2020-09-03",39050
"2020-09-04",38450
"2020-09-07",38850
"2020-09-08",38900
"2020-09-09",37750
"2020-09-10",37550
"2020-09-11",36800
"2020-09-14",38350
"2020-09-15",39400
"2020-09-16",39550
"2020-09-17",41000
"2020-09-18",41500
"2020-09-21",41000
"2020-09-22",42950
"2020-09-23",40500
"2020-09-24",37100
"2020-09-25",37200
"2020-09-28",38000
"2020-09-29",40050
"2020-10-05",40200
"2020-10-06",40400
"2020-10-07",40150
"2020-10-08",39850
"2020-10-12",39000
"2020-10-13",38150
"2020-10-14",38600
"2020-10-15",37550
"2020-10-16",36650
"2020-10-19",35700
"2020-10-20",35150
"2020-10-21",36100
"2020-10-22",35300
"2020-10-23",35350
"2020-10-26",33650
"2020-10-27",32650
"2020-10-28",33600
"2020-10-29",32950
"2020-10-30",32900
"2020-11-02",33100
"2020-11-03",34000
"2020-11-04",34250
"2020-11-05",36100
"2020-11-06",36850
"2020-11-09",38000
"2020-11-10",37250
"2020-11-11",36000
"2020-11-12",36300
"2020-11-13",35600
"2020-11-16",35150
"2020-11-17",35600
"2020-11-18",35400
"2020-11-19",35100
"2020-11-20",35100
"2020-11-23",35500
"2020-11-24",36700
"2020-11-25",37100
"2020-11-26",37050
"2020-11-27",37000
"2020-11-30",35800
"2020-12-01",36250
"2020-12-02",35700
"2020-12-03",35050
"2020-12-04",34600
"2020-12-07",33900
"2020-12-08",34250
"2020-12-09",34150
"2020-12-10",34300
"2020-12-11",34900
"2020-12-14",34550
"2020-12-15",34150
"2020-12-16",34550
"2020-12-17",35950
"2020-12-18",35750
"2020-12-21",35850
"2020-12-22",35150
"2020-12-23",36600
"2020-12-24",36350
"2020-12-28",35700
"2020-12-29",35750
"2020-12-30",37250
"2021-01-04",40350
"2021-01-05",40800
"2021-01-06",39600
"2021-01-07",47000
"2021-01-08",47350
"2021-01-11",47550
"2021-01-12",47050
"2021-01-13",49900
"2021-01-14",50000
"2021-01-15",47350
"2021-01-18",48500
"2021-01-19",50500
"2021-01-20",50500
"2021-01-21",50700
"2021-01-22",52400
"2021-01-25",53700
"2021-01-26",52000
"2021-01-27",48800
"2021-01-28",46650
"2021-01-29",43100
"2021-02-01",43950
"2021-02-02",44100
"2021-02-03",45000
"2021-02-04",43600
"2021-02-05",43500
"2021-02-08",44900
"2021-02-09",44000
"2021-02-10",44350
"2021-02-15",44650
"2021-02-16",45250
"2021-02-17",44500
"2021-02-18",43750
"2021-02-19",43000
"2021-02-22",41750
"2021-02-23",39700
"2021-02-24",37400
"2021-02-25",38450
"2021-02-26",38800
"2021-03-02",39150
"2021-03-03",39250
"2021-03-04",37950
"2021-03-05",39000
"2021-03-08",38500
"2021-03-09",37750
"2021-03-10",37850
"2021-03-11",39150
"2021-03-12",39700
"2021-03-15",39700
"2021-03-16",37950
"2021-03-17",38350
"2021-03-18",39100
"2021-03-19",38500
"2021-03-22",37750
"2021-03-23",37050
"2021-03-24",37000
"2021-03-25",36550
"2021-03-26",36950
"2021-03-29",38100
"2021-03-30",38000
"2021-03-31",37750
"2021-04-01",40100
"2021-04-02",40500
"2021-04-05",39850
"2021-04-06",40250
"2021-04-07",41000
"2021-04-08",40800
"2021-04-09",42900
"2021-04-12",43650
"2021-04-13",43500
"2021-04-14",47900
"2021-04-15",47300
"2021-04-16",47300
"2021-04-19",46450
"2021-04-20",45050
"2021-04-21",44800
"2021-04-22",44200
"2021-04-23",47100
