"","Price"
"2018-04-24",11026
"2018-04-25",11026
"2018-04-26",11026
"2018-04-27",11026
"2018-04-30",11072
"2018-05-02",10660
"2018-05-03",10111
"2018-05-04",9608
"2018-05-08",9196
"2018-05-09",9333
"2018-05-10",9516
"2018-05-11",9791
"2018-05-14",9425
"2018-05-15",9425
"2018-05-16",9516
"2018-05-17",9287
"2018-05-18",9379
"2018-05-21",9516
"2018-05-23",9077
"2018-05-24",9113
"2018-05-25",9287
"2018-05-28",9196
"2018-05-29",9287
"2018-05-30",9150
"2018-05-31",9141
"2018-06-01",9379
"2018-06-04",9242
"2018-06-05",9150
"2018-06-07",9196
"2018-06-08",9059
"2018-06-11",9141
"2018-06-12",9196
"2018-06-14",9699
"2018-06-15",9425
"2018-06-18",9059
"2018-06-19",8647
"2018-06-20",8601
"2018-06-21",8427
"2018-06-22",8235
"2018-06-25",8308
"2018-06-26",8327
"2018-06-27",8345
"2018-06-28",8345
"2018-06-29",8445
"2018-07-02",8226
"2018-07-03",8208
"2018-07-04",8345
"2018-07-05",8418
"2018-07-06",8510
"2018-07-09",8546
"2018-07-10",8574
"2018-07-11",8391
"2018-07-12",8473
"2018-07-13",8949
"2018-07-16",8848
"2018-07-17",9068
"2018-07-18",8848
"2018-07-19",8876
"2018-07-20",8876
"2018-07-23",8857
"2018-07-24",8857
"2018-07-25",8857
"2018-07-26",8985
"2018-07-27",8930
"2018-07-30",9141
"2018-07-31",9425
"2018-08-01",9425
"2018-08-02",9242
"2018-08-03",9242
"2018-08-06",9287
"2018-08-07",9425
"2018-08-08",9425
"2018-08-09",9470
"2018-08-10",9653
"2018-08-13",9379
"2018-08-14",9242
"2018-08-16",9287
"2018-08-17",9287
"2018-08-20",9470
"2018-08-21",9425
"2018-08-22",9196
"2018-08-23",9196
"2018-08-24",9379
"2018-08-27",9379
"2018-08-28",9379
"2018-08-29",9333
"2018-08-30",9653
"2018-08-31",9745
"2018-09-03",9928
"2018-09-04",9882
"2018-09-05",9974
"2018-09-06",10019
"2018-09-07",9882
"2018-09-10",9928
"2018-09-11",10111
"2018-09-12",10248
"2018-09-13",10294
"2018-09-14",10340
"2018-09-17",10065
"2018-09-18",10385
"2018-09-19",10340
"2018-09-20",10294
"2018-09-21",10019
"2018-09-27",10157
"2018-09-28",10523
"2018-10-01",10431
"2018-10-02",10294
"2018-10-04",10477
"2018-10-05",10157
"2018-10-08",10431
"2018-10-10",9974
"2018-10-11",9653
"2018-10-12",9836
"2018-10-15",9425
"2018-10-16",9470
"2018-10-17",9425
"2018-10-18",9379
"2018-10-19",9562
"2018-10-22",9699
"2018-10-23",9242
"2018-10-24",9059
"2018-10-25",8949
"2018-10-26",8601
"2018-10-29",8647
"2018-10-30",8802
"2018-10-31",8949
"2018-11-01",8985
"2018-11-02",9242
"2018-11-05",9333
"2018-11-06",9653
"2018-11-07",9470
"2018-11-08",9425
"2018-11-09",9379
"2018-11-12",9333
"2018-11-13",9333
"2018-11-14",9425
"2018-11-15",9882
"2018-11-16",9928
"2018-11-19",9928
"2018-11-20",10111
"2018-11-21",9974
"2018-11-22",9836
"2018-11-23",9608
"2018-11-26",10019
"2018-11-27",10111
"2018-11-28",9882
"2018-11-29",9791
"2018-11-30",9974
"2018-12-03",9928
"2018-12-04",9882
"2018-12-05",9791
"2018-12-06",9608
"2018-12-07",9608
"2018-12-10",9608
"2018-12-11",9425
"2018-12-12",9470
"2018-12-13",9425
"2018-12-14",9287
"2018-12-17",9196
"2018-12-18",8729
"2018-12-19",8821
"2018-12-20",8921
"2018-12-21",9196
"2018-12-24",9004
"2018-12-26",9031
"2018-12-27",9287
"2018-12-28",9132
"2019-01-02",9196
"2019-01-03",9004
"2019-01-04",9068
"2019-01-07",9196
"2019-01-08",9141
"2019-01-09",9150
"2019-01-10",9104
"2019-01-11",9040
"2019-01-14",8885
"2019-01-15",8866
"2019-01-16",8839
"2019-01-17",8811
"2019-01-18",8775
"2019-01-21",8802
"2019-01-22",8793
"2019-01-23",8802
"2019-01-24",8821
"2019-01-25",8930
"2019-01-28",8930
"2019-01-29",8830
"2019-01-30",9077
"2019-01-31",9095
"2019-02-01",9123
"2019-02-07",8985
"2019-02-08",8985
"2019-02-11",9242
"2019-02-12",9123
"2019-02-13",9150
"2019-02-14",9242
"2019-02-15",9196
"2019-02-18",9333
"2019-02-19",9379
"2019-02-20",9242
"2019-02-21",9287
"2019-02-22",9242
"2019-02-25",9150
"2019-02-26",9132
"2019-02-27",9049
"2019-02-28",9150
"2019-03-04",9425
"2019-03-05",9745
"2019-03-06",9562
"2019-03-07",9425
"2019-03-08",9516
"2019-03-11",9470
"2019-03-12",9699
"2019-03-13",10019
"2019-03-14",10157
"2019-03-15",9974
"2019-03-18",10019
"2019-03-19",9928
"2019-03-20",9882
"2019-03-21",10019
"2019-03-22",11529
"2019-03-25",10980
"2019-03-26",11209
"2019-03-27",11483
"2019-03-28",10980
"2019-03-29",10980
"2019-04-01",11117
"2019-04-02",11255
"2019-04-03",11163
"2019-04-04",11255
"2019-04-05",11072
"2019-04-08",11438
"2019-04-09",11117
"2019-04-10",11209
"2019-04-11",11209
"2019-04-12",11346
"2019-04-15",11392
"2019-04-16",12032
"2019-04-17",11804
"2019-04-18",11529
"2019-04-19",11758
"2019-04-22",11804
"2019-04-23",11804
"2019-04-24",12032
"2019-04-25",12673
"2019-04-26",12398
"2019-04-29",12307
"2019-04-30",11941
"2019-05-02",12170
