"","Price"
"2020-07-27",43000
"2020-07-28",46400
"2020-07-29",46300
"2020-07-30",45800
"2020-07-31",43800
"2020-08-03",43800
"2020-08-04",44350
"2020-08-05",49500
"2020-08-06",50900
"2020-08-07",51000
"2020-08-10",50000
"2020-08-11",51600
"2020-08-12",52700
"2020-08-13",48800
"2020-08-14",48000
"2020-08-18",43500
"2020-08-19",44600
"2020-08-20",41600
"2020-08-21",41000
"2020-08-24",42900
"2020-08-25",43500
"2020-08-26",42000
"2020-08-27",40900
"2020-08-28",39350
"2020-08-31",37400
"2020-09-01",36800
"2020-09-02",39650
"2020-09-03",40500
"2020-09-04",40000
"2020-09-07",39450
"2020-09-08",38200
"2020-09-09",37750
"2020-09-10",39100
"2020-09-11",40050
"2020-09-14",41700
"2020-09-15",41100
"2020-09-16",40550
"2020-09-17",39250
"2020-09-18",39300
"2020-09-21",37950
"2020-09-22",37050
"2020-09-23",37500
"2020-09-24",35300
"2020-09-25",35850
"2020-09-28",37000
"2020-09-29",37200
"2020-10-05",37400
"2020-10-06",36900
"2020-10-07",36800
"2020-10-08",37150
"2020-10-12",40200
"2020-10-13",40650
"2020-10-14",40750
"2020-10-15",39550
"2020-10-16",38650
"2020-10-19",40550
"2020-10-20",42400
"2020-10-21",43200
"2020-10-22",42900
"2020-10-23",42500
"2020-10-26",42600
"2020-10-27",40850
"2020-10-28",42900
"2020-10-29",41950
"2020-10-30",40900
"2020-11-02",40700
"2020-11-03",40000
"2020-11-04",40250
"2020-11-05",41500
"2020-11-06",43050
"2020-11-09",44900
"2020-11-10",47800
"2020-11-11",48000
"2020-11-12",47800
"2020-11-13",47650
"2020-11-16",46600
"2020-11-17",46950
"2020-11-18",45300
"2020-11-19",43000
"2020-11-20",43250
"2020-11-23",44000
"2020-11-24",43300
"2020-11-25",42300
"2020-11-26",40800
"2020-11-27",41100
"2020-11-30",42500
"2020-12-01",43400
"2020-12-02",43700
"2020-12-03",39000
"2020-12-04",42900
"2020-12-07",42250
"2020-12-08",42400
"2020-12-09",41600
"2020-12-10",41650
"2020-12-11",41500
"2020-12-14",40100
"2020-12-15",40050
"2020-12-16",39350
"2020-12-17",39750
"2020-12-18",40500
"2020-12-21",40450
"2020-12-22",39650
"2020-12-23",38400
"2020-12-24",39100
"2020-12-28",37850
"2020-12-29",38300
"2020-12-30",39600
"2021-01-04",38850
"2021-01-05",39400
"2021-01-06",39250
"2021-01-07",39650
"2021-01-08",39500
"2021-01-11",39100
"2021-01-12",38750
"2021-01-13",41300
"2021-01-14",41600
"2021-01-15",40500
"2021-01-18",39600
"2021-01-19",40800
"2021-01-20",40650
"2021-01-21",41150
"2021-01-22",42500
"2021-01-25",42350
"2021-01-26",42100
"2021-01-27",41150
"2021-01-28",39550
"2021-01-29",38500
"2021-02-01",38450
"2021-02-02",39550
"2021-02-03",39900
"2021-02-04",40100
"2021-02-05",42100
"2021-02-08",42850
"2021-02-09",45550
"2021-02-10",46350
"2021-02-15",47200
"2021-02-16",51100
"2021-02-17",50800
"2021-02-18",53000
"2021-02-19",51600
"2021-02-22",50300
"2021-02-23",51800
"2021-02-24",51200
"2021-02-25",51300
"2021-02-26",52500
"2021-03-02",54300
"2021-03-03",55500
"2021-03-04",55900
"2021-03-05",56600
"2021-03-08",55300
"2021-03-09",56700
"2021-03-10",57700
"2021-03-11",56500
"2021-03-12",55000
"2021-03-15",54200
"2021-03-16",57900
"2021-03-17",58600
"2021-03-18",58300
"2021-03-19",57700
"2021-03-22",57200
"2021-03-23",55800
"2021-03-24",57100
"2021-03-25",56000
"2021-03-26",55700
"2021-03-29",52800
"2021-03-30",53100
"2021-03-31",52400
"2021-04-01",53300
"2021-04-02",52900
"2021-04-05",53800
"2021-04-06",55700
"2021-04-07",54900
"2021-04-08",55200
"2021-04-09",56000
"2021-04-12",56200
"2021-04-13",55900
"2021-04-14",55900
"2021-04-15",56900
"2021-04-16",56500
"2021-04-19",56100
"2021-04-20",54700
"2021-04-21",54100
"2021-04-22",54200
"2021-04-23",54300
