"","Price"
"2018-04-24",12500
"2018-04-25",12500
"2018-04-26",12450
"2018-04-27",12550
"2018-04-30",12050
"2018-05-02",12250
"2018-05-03",12200
"2018-05-04",12000
"2018-05-08",11800
"2018-05-09",12100
"2018-05-10",11900
"2018-05-11",11900
"2018-05-14",11550
"2018-05-15",11400
"2018-05-16",11550
"2018-05-17",11600
"2018-05-18",11550
"2018-05-21",11750
"2018-05-23",11600
"2018-05-24",11650
"2018-05-25",11750
"2018-05-28",11500
"2018-05-29",11350
"2018-05-30",11150
"2018-05-31",11600
"2018-06-01",11800
"2018-06-04",12000
"2018-06-05",12450
"2018-06-07",12450
"2018-06-08",12450
"2018-06-11",12450
"2018-06-12",12350
"2018-06-14",12100
"2018-06-15",12150
"2018-06-18",12100
"2018-06-19",11500
"2018-06-20",11650
"2018-06-21",12700
"2018-06-22",12950
"2018-06-25",12800
"2018-06-26",13400
"2018-06-27",13100
"2018-06-28",13450
"2018-06-29",13550
"2018-07-02",13000
"2018-07-03",13000
"2018-07-04",13300
"2018-07-05",13000
"2018-07-06",13200
"2018-07-09",13400
"2018-07-10",13400
"2018-07-11",13450
"2018-07-12",13150
"2018-07-13",12800
"2018-07-16",13600
"2018-07-17",13500
"2018-07-18",13150
"2018-07-19",12800
"2018-07-20",12650
"2018-07-23",12350
"2018-07-24",12150
"2018-07-25",12050
"2018-07-26",12250
"2018-07-27",12400
"2018-07-30",12350
"2018-07-31",12100
"2018-08-01",12300
"2018-08-02",12100
"2018-08-03",12300
"2018-08-06",12100
"2018-08-07",12250
"2018-08-08",12250
"2018-08-09",12200
"2018-08-10",12100
"2018-08-13",11650
"2018-08-14",11700
"2018-08-16",11850
"2018-08-17",11900
"2018-08-20",11950
"2018-08-21",11950
"2018-08-22",11750
"2018-08-23",11750
"2018-08-24",12000
"2018-08-27",12050
"2018-08-28",12000
"2018-08-29",11900
"2018-08-30",11950
"2018-08-31",12150
"2018-09-03",12050
"2018-09-04",12300
"2018-09-05",12000
"2018-09-06",11900
"2018-09-07",11950
"2018-09-10",12000
"2018-09-11",11900
"2018-09-12",11800
"2018-09-13",11650
"2018-09-14",11750
"2018-09-17",11500
"2018-09-18",11500
"2018-09-19",11250
"2018-09-20",11000
"2018-09-21",10950
"2018-09-27",10350
"2018-09-28",11100
"2018-10-01",10800
"2018-10-02",10750
"2018-10-04",10900
"2018-10-05",10850
"2018-10-08",10700
"2018-10-10",10300
"2018-10-11",9600
"2018-10-12",9650
"2018-10-15",9650
"2018-10-16",9750
"2018-10-17",9730
"2018-10-18",9910
"2018-10-19",9830
"2018-10-22",10100
"2018-10-23",9750
"2018-10-24",9420
"2018-10-25",9040
"2018-10-26",8430
"2018-10-29",7840
"2018-10-30",7750
"2018-10-31",8410
"2018-11-01",8660
"2018-11-02",8900
"2018-11-05",8610
"2018-11-06",8600
"2018-11-07",8500
"2018-11-08",8530
"2018-11-09",8390
"2018-11-12",8050
"2018-11-13",8070
"2018-11-14",8000
"2018-11-15",8240
"2018-11-16",8320
"2018-11-19",8520
"2018-11-20",8420
"2018-11-21",8440
"2018-11-22",8340
"2018-11-23",8250
"2018-11-26",8360
"2018-11-27",8590
"2018-11-28",8890
"2018-11-29",9010
"2018-11-30",8940
"2018-12-03",8950
"2018-12-04",8850
"2018-12-05",8660
"2018-12-06",8400
"2018-12-07",8480
"2018-12-10",8240
"2018-12-11",8200
"2018-12-12",8340
"2018-12-13",8520
"2018-12-14",8700
"2018-12-17",8500
"2018-12-18",8390
"2018-12-19",8350
"2018-12-20",8300
"2018-12-21",8350
"2018-12-24",8250
"2018-12-26",8000
"2018-12-27",8010
"2018-12-28",8050
"2019-01-02",8050
"2019-01-03",7890
"2019-01-04",7780
"2019-01-07",7970
"2019-01-08",7950
"2019-01-09",8100
"2019-01-10",8200
"2019-01-11",8210
"2019-01-14",8170
"2019-01-15",8260
"2019-01-16",8310
"2019-01-17",8490
"2019-01-18",8580
"2019-01-21",8560
"2019-01-22",8540
"2019-01-23",8580
"2019-01-24",8610
"2019-01-25",8720
"2019-01-28",8690
"2019-01-29",8560
"2019-01-30",8560
"2019-01-31",8600
"2019-02-01",8540
"2019-02-07",8530
"2019-02-08",8440
"2019-02-11",8480
"2019-02-12",8690
"2019-02-13",8890
"2019-02-14",8840
"2019-02-15",8640
"2019-02-18",8570
"2019-02-19",8500
"2019-02-20",8770
"2019-02-21",8930
"2019-02-22",8870
"2019-02-25",8950
"2019-02-26",8800
"2019-02-27",8690
"2019-02-28",8540
"2019-03-04",8740
"2019-03-05",8410
"2019-03-06",8840
"2019-03-07",9340
"2019-03-08",9450
"2019-03-11",9260
"2019-03-12",9220
"2019-03-13",9050
"2019-03-14",9140
"2019-03-15",9550
"2019-03-18",9440
"2019-03-19",9390
"2019-03-20",9310
"2019-03-21",9330
"2019-03-22",9490
"2019-03-25",9010
"2019-03-26",9130
"2019-03-27",9360
"2019-03-28",10850
"2019-03-29",10700
"2019-04-01",10650
"2019-04-02",10800
"2019-04-03",10400
"2019-04-04",10350
"2019-04-05",10400
"2019-04-08",10550
"2019-04-09",10350
"2019-04-10",10550
"2019-04-11",10500
"2019-04-12",10450
"2019-04-15",10350
"2019-04-16",10500
"2019-04-17",10350
"2019-04-18",10300
"2019-04-19",10450
"2019-04-22",10350
"2019-04-23",10700
"2019-04-24",10550
"2019-04-25",10350
"2019-04-26",9900
"2019-04-29",10200
"2019-04-30",10150
"2019-05-02",10350
"2019-05-03",10400
"2019-05-07",10250
"2019-05-08",10350
"2019-05-09",9970
"2019-05-10",10000
"2019-05-13",9820
"2019-05-14",9940
"2019-05-15",10450
"2019-05-16",10200
"2019-05-17",10500
"2019-05-20",9970
"2019-05-21",10100
"2019-05-22",10500
"2019-05-23",10350
"2019-05-24",10100
"2019-05-27",10300
"2019-05-28",10550
"2019-05-29",10500
"2019-05-30",10600
"2019-05-31",10950
"2019-06-03",10900
"2019-06-04",10500
"2019-06-05",10600
"2019-06-07",10700
"2019-06-10",10900
"2019-06-11",10850
"2019-06-12",10850
"2019-06-13",10800
"2019-06-14",10800
"2019-06-17",10700
"2019-06-18",10550
"2019-06-19",10550
"2019-06-20",10600
"2019-06-21",10250
"2019-06-24",10150
"2019-06-25",10100
"2019-06-26",9950
"2019-06-27",9900
"2019-06-28",9730
"2019-07-01",9760
"2019-07-02",9780
"2019-07-03",9680
"2019-07-04",9860
"2019-07-05",9860
"2019-07-08",9460
"2019-07-09",9370
"2019-07-10",9610
"2019-07-11",9750
"2019-07-12",9680
"2019-07-15",9410
"2019-07-16",9500
"2019-07-17",9540
"2019-07-18",9510
"2019-07-19",9550
"2019-07-22",9600
"2019-07-23",9380
"2019-07-24",9310
"2019-07-25",9190
"2019-07-26",9140
"2019-07-29",8690
"2019-07-30",8940
"2019-07-31",9240
"2019-08-01",9100
"2019-08-02",9450
"2019-08-05",8720
"2019-08-06",8280
"2019-08-07",8500
"2019-08-08",8910
"2019-08-09",8930
"2019-08-12",9090
"2019-08-13",9170
"2019-08-14",9300
"2019-08-16",9320
"2019-08-19",9190
"2019-08-20",9260
"2019-08-21",9240
"2019-08-22",9350
"2019-08-23",9340
"2019-08-26",9210
"2019-08-27",9210
"2019-08-28",9210
"2019-08-29",9220
"2019-08-30",9240
"2019-09-02",9240
"2019-09-03",9410
"2019-09-04",9450
"2019-09-05",9450
"2019-09-06",9470
"2019-09-09",9610
"2019-09-10",9550
"2019-09-11",9530
"2019-09-16",9390
"2019-09-17",9510
"2019-09-18",9640
"2019-09-19",9520
"2019-09-20",9550
"2019-09-23",9360
"2019-09-24",9440
"2019-09-25",9220
"2019-09-26",9200
"2019-09-27",9140
"2019-09-30",8980
"2019-10-01",8990
"2019-10-02",8900
"2019-10-04",8610
"2019-10-07",8690
"2019-10-08",8750
"2019-10-10",8780
"2019-10-11",8650
"2019-10-14",8760
"2019-10-15",8810
"2019-10-16",8820
"2019-10-17",8780
"2019-10-18",8670
"2019-10-21",8620
"2019-10-22",8690
"2019-10-23",8500
"2019-10-24",8420
"2019-10-25",8450
"2019-10-28",8440
"2019-10-29",8540
"2019-10-30",8420
"2019-10-31",8480
"2019-11-01",8740
"2019-11-04",8910
"2019-11-05",8720
"2019-11-06",8740
"2019-11-07",8740
"2019-11-08",8730
"2019-11-11",8740
"2019-11-12",8790
"2019-11-13",8760
"2019-11-14",8630
"2019-11-15",8650
"2019-11-18",8570
"2019-11-19",8520
"2019-11-20",8450
"2019-11-21",8250
"2019-11-22",8180
"2019-11-25",8180
"2019-11-26",8250
"2019-11-27",8250
"2019-11-28",8200
"2019-11-29",8190
"2019-12-02",8130
"2019-12-03",8070
"2019-12-04",8000
"2019-12-05",7990
"2019-12-06",8030
"2019-12-09",7990
"2019-12-10",7990
"2019-12-11",7930
"2019-12-12",8000
"2019-12-13",8190
"2019-12-16",8100
"2019-12-17",8140
"2019-12-18",8130
"2019-12-19",8120
"2019-12-20",8140
"2019-12-23",8160
"2019-12-24",8150
"2019-12-26",8200
"2019-12-27",8300
"2019-12-30",8330
"2020-01-02",8300
"2020-01-03",8440
"2020-01-06",8210
"2020-01-07",8360
"2020-01-08",8090
"2020-01-09",8280
"2020-01-10",8570
"2020-01-13",8950
"2020-01-14",9440
"2020-01-15",9440
"2020-01-16",10100
"2020-01-17",10000
"2020-01-20",9480
"2020-01-21",9700
"2020-01-22",9860
"2020-01-23",9780
"2020-01-28",9710
"2020-01-29",10250
"2020-01-30",10150
"2020-01-31",10550
"2020-02-03",10500
"2020-02-04",10800
"2020-02-05",10750
"2020-02-06",10750
"2020-02-07",10600
"2020-02-10",10700
"2020-02-11",10300
"2020-02-12",10700
"2020-02-13",10100
"2020-02-14",9900
"2020-02-17",10300
"2020-02-18",9970
"2020-02-19",10000
"2020-02-20",9920
"2020-02-21",9650
"2020-02-24",9150
"2020-02-25",9580
"2020-02-26",9610
"2020-02-27",9230
"2020-02-28",8710
"2020-03-02",8840
"2020-03-03",8840
"2020-03-04",9000
"2020-03-05",9040
"2020-03-06",8900
"2020-03-09",8280
"2020-03-10",8150
"2020-03-11",7900
"2020-03-12",7200
"2020-03-13",6460
"2020-03-16",6190
"2020-03-17",6140
"2020-03-18",5650
"2020-03-19",5620
"2020-03-20",5660
"2020-03-23",5400
"2020-03-24",5920
"2020-03-25",6200
"2020-03-26",6330
"2020-03-27",6400
"2020-03-30",6690
"2020-03-31",6820
"2020-04-01",6860
"2020-04-02",7010
"2020-04-03",7190
"2020-04-06",7580
"2020-04-07",7770
"2020-04-08",7820
"2020-04-09",7830
"2020-04-10",7720
"2020-04-13",7570
"2020-04-14",7680
"2020-04-16",7700
"2020-04-17",7810
"2020-04-20",7800
"2020-04-21",7770
"2020-04-22",7750
"2020-04-23",7840
"2020-04-24",7750
"2020-04-27",7880
"2020-04-28",7820
"2020-04-29",7760
"2020-05-04",7350
"2020-05-06",7370
"2020-05-07",7750
"2020-05-08",7750
"2020-05-11",7810
"2020-05-12",7620
"2020-05-13",7620
"2020-05-14",7630
"2020-05-15",7820
"2020-05-18",7710
"2020-05-19",7940
"2020-05-20",8100
"2020-05-21",8050
"2020-05-22",7780
"2020-05-25",7740
"2020-05-26",7830
"2020-05-27",7710
"2020-05-28",7460
"2020-05-29",7360
"2020-06-01",7410
"2020-06-02",7540
"2020-06-03",7540
"2020-06-04",7550
"2020-06-05",7580
"2020-06-08",7580
"2020-06-09",7600
"2020-06-10",7550
"2020-06-11",7480
"2020-06-12",7170
"2020-06-15",6960
"2020-06-16",7160
"2020-06-17",7050
"2020-06-18",7060
"2020-06-19",7010
"2020-06-22",7030
"2020-06-23",6960
"2020-06-24",7020
"2020-06-25",6970
"2020-06-26",6990
"2020-06-29",6930
"2020-06-30",6900
"2020-07-01",6870
"2020-07-02",6860
"2020-07-03",6920
"2020-07-06",7040
"2020-07-07",7020
"2020-07-08",6960
"2020-07-09",7060
"2020-07-10",7000
"2020-07-13",7000
"2020-07-14",6990
"2020-07-15",7020
"2020-07-16",6920
"2020-07-17",6930
"2020-07-20",6900
"2020-07-21",7000
"2020-07-22",7000
"2020-07-23",6930
