"","Price"
"2018-04-24",10396
"2018-04-25",10109
"2018-04-26",10062
"2018-04-27",10539
"2018-04-30",9728
"2018-05-02",9633
"2018-05-03",9537
"2018-05-04",9070
"2018-05-08",8593
"2018-05-09",8917
"2018-05-10",8784
"2018-05-11",8841
"2018-05-14",8564
"2018-05-15",8469
"2018-05-16",8278
"2018-05-17",8173
"2018-05-18",8469
"2018-05-21",8412
"2018-05-23",8183
"2018-05-24",8307
"2018-05-25",8421
"2018-05-28",8374
"2018-05-29",8269
"2018-05-30",8192
"2018-05-31",8393
"2018-06-01",8669
"2018-06-04",8469
"2018-06-05",8297
"2018-06-07",8612
"2018-06-08",8660
"2018-06-11",8459
"2018-06-12",8545
"2018-06-14",8574
"2018-06-15",8650
"2018-06-18",8011
"2018-06-19",7515
"2018-06-20",7668
"2018-06-21",7534
"2018-06-22",7468
"2018-06-25",7639
"2018-06-26",7840
"2018-06-27",7601
"2018-06-28",7344
"2018-06-29",7325
"2018-07-02",6962
"2018-07-03",7029
"2018-07-04",7286
"2018-07-05",7277
"2018-07-06",7458
"2018-07-09",7534
"2018-07-10",7563
"2018-07-11",7391
"2018-07-12",7582
"2018-07-13",7630
"2018-07-16",7792
"2018-07-17",7782
"2018-07-18",7573
"2018-07-19",7372
"2018-07-20",7458
"2018-07-23",6943
"2018-07-24",6972
"2018-07-25",6733
"2018-07-26",6914
"2018-07-27",6924
"2018-07-30",6914
"2018-07-31",7077
"2018-08-01",7344
"2018-08-02",7162
"2018-08-03",7363
"2018-08-06",7429
"2018-08-07",7563
"2018-08-08",7458
"2018-08-09",7525
"2018-08-10",7468
"2018-08-13",7620
"2018-08-14",7525
"2018-08-16",7325
"2018-08-17",7868
"2018-08-20",7849
"2018-08-21",8097
"2018-08-22",7983
"2018-08-23",8078
"2018-08-24",8154
"2018-08-27",8336
"2018-08-28",8288
"2018-08-29",8326
"2018-08-30",8316
"2018-08-31",8488
"2018-09-03",8498
"2018-09-04",8564
"2018-09-05",8345
"2018-09-06",8259
"2018-09-07",8307
"2018-09-10",8459
"2018-09-11",8545
"2018-09-12",8603
"2018-09-13",8383
"2018-09-14",8421
"2018-09-17",8355
"2018-09-18",8717
"2018-09-19",8603
"2018-09-20",8641
"2018-09-21",8536
"2018-09-27",8746
"2018-09-28",8507
"2018-10-01",8202
"2018-10-02",7830
"2018-10-04",7849
"2018-10-05",7544
"2018-10-08",7487
"2018-10-10",7296
"2018-10-11",6914
"2018-10-12",7048
"2018-10-15",6943
"2018-10-16",7134
"2018-10-17",7201
"2018-10-18",7096
"2018-10-19",7277
"2018-10-22",7363
"2018-10-23",7143
"2018-10-24",6934
"2018-10-25",6714
"2018-10-26",6466
"2018-10-29",6047
"2018-10-30",6457
"2018-10-31",6409
"2018-11-01",6399
"2018-11-02",6743
"2018-11-05",6810
"2018-11-06",6867
"2018-11-07",6857
"2018-11-08",6895
"2018-11-09",6733
"2018-11-12",6476
"2018-11-13",6666
"2018-11-14",6695
"2018-11-15",6743
"2018-11-16",6838
"2018-11-19",6953
"2018-11-20",6848
"2018-11-21",6905
"2018-11-22",6819
"2018-11-23",6638
"2018-11-26",6819
"2018-11-27",6895
"2018-11-28",6867
"2018-11-29",6829
"2018-11-30",6943
"2018-12-03",7086
"2018-12-04",6991
"2018-12-05",6905
"2018-12-06",6600
"2018-12-07",6609
"2018-12-10",6485
"2018-12-11",6390
"2018-12-12",6600
"2018-12-13",6619
"2018-12-14",6466
"2018-12-17",6447
"2018-12-18",6285
"2018-12-19",6342
"2018-12-20",6304
"2018-12-21",6352
"2018-12-24",6399
"2018-12-26",6161
"2018-12-27",6314
"2018-12-28",6399
"2019-01-02",6266
"2019-01-03",6028
"2019-01-04",6104
"2019-01-07",6151
"2019-01-08",6180
"2019-01-09",6275
"2019-01-10",6266
"2019-01-11",6295
"2019-01-14",6199
"2019-01-15",6218
"2019-01-16",6237
"2019-01-17",6361
"2019-01-18",6399
"2019-01-21",6371
"2019-01-22",6371
"2019-01-23",6390
"2019-01-24",6476
"2019-01-25",6476
"2019-01-28",6628
"2019-01-29",6476
"2019-01-30",6409
"2019-01-31",6514
"2019-02-01",6438
"2019-02-07",6399
"2019-02-08",6609
"2019-02-11",6781
"2019-02-12",6609
"2019-02-13",6647
"2019-02-14",6638
"2019-02-15",6581
"2019-02-18",6695
"2019-02-19",6695
"2019-02-20",6705
"2019-02-21",6695
"2019-02-22",6619
"2019-02-25",6638
"2019-02-26",6609
"2019-02-27",6590
"2019-02-28",6647
"2019-03-04",6905
"2019-03-05",6895
"2019-03-06",6857
"2019-03-07",6676
"2019-03-08",6609
"2019-03-11",6552
"2019-03-12",6733
"2019-03-13",6943
"2019-03-14",6876
"2019-03-15",6724
"2019-03-18",6762
"2019-03-19",6647
"2019-03-20",6581
"2019-03-21",6457
"2019-03-22",6409
"2019-03-25",6256
"2019-03-26",6209
"2019-03-27",6323
"2019-03-28",6180
"2019-03-29",6171
"2019-04-01",6266
"2019-04-02",6237
"2019-04-03",6323
"2019-04-04",6333
"2019-04-05",6304
"2019-04-08",6323
"2019-04-09",6266
"2019-04-10",6295
"2019-04-11",6390
"2019-04-12",6380
"2019-04-15",6361
"2019-04-16",6333
"2019-04-17",6352
"2019-04-18",6190
"2019-04-19",6256
"2019-04-22",6333
"2019-04-23",6247
"2019-04-24",6228
"2019-04-25",6132
"2019-04-26",6104
"2019-04-29",6180
"2019-04-30",6142
"2019-05-02",6209
"2019-05-03",6228
"2019-05-07",6151
"2019-05-08",5980
"2019-05-09",5818
"2019-05-10",5818
"2019-05-13",5493
"2019-05-14",5446
"2019-05-15",5560
"2019-05-16",5455
"2019-05-17",5312
"2019-05-20",5131
"2019-05-21",5245
"2019-05-22",5579
"2019-05-23",5503
"2019-05-24",5427
"2019-05-27",5532
"2019-05-28",5589
"2019-05-29",5493
"2019-05-30",5408
"2019-05-31",5512
"2019-06-03",5532
"2019-06-04",5608
"2019-06-05",5636
"2019-06-07",5675
"2019-06-10",5656
"2019-06-11",5684
"2019-06-12",5694
"2019-06-13",5541
"2019-06-14",5551
"2019-06-17",5446
"2019-06-18",5427
"2019-06-19",5465
"2019-06-20",5532
"2019-06-21",5484
"2019-06-24",5417
"2019-06-25",5322
"2019-06-26",5341
"2019-06-27",5369
"2019-06-28",5217
"2019-07-01",5331
"2019-07-02",5331
"2019-07-03",5226
"2019-07-04",5036
"2019-07-05",5112
"2019-07-08",4788
"2019-07-09",4726
"2019-07-10",4797
"2019-07-11",4940
"2019-07-12",4969
"2019-07-15",4864
"2019-07-16",5446
"2019-07-17",5007
"2019-07-18",4864
"2019-07-19",4931
"2019-07-22",4969
"2019-07-23",4893
"2019-07-24",4854
"2019-07-25",4864
"2019-07-26",4778
"2019-07-29",4482
"2019-07-30",4492
"2019-07-31",4482
"2019-08-01",4502
"2019-08-02",4349
"2019-08-05",3691
"2019-08-06",3643
"2019-08-07",3705
"2019-08-08",3863
"2019-08-09",3810
"2019-08-12",3848
"2019-08-13",3810
"2019-08-14",3834
"2019-08-16",3801
"2019-08-19",3867
"2019-08-20",3977
"2019-08-21",4139
"2019-08-22",4072
"2019-08-23",3967
"2019-08-26",3791
"2019-08-27",3891
"2019-08-28",4087
"2019-08-29",4091
"2019-08-30",4096
"2019-09-02",4182
"2019-09-03",4153
"2019-09-04",4196
"2019-09-05",4149
"2019-09-06",4134
"2019-09-09",4096
"2019-09-10",4082
"2019-09-11",4125
"2019-09-16",4192
"2019-09-17",4363
"2019-09-18",4282
"2019-09-19",4277
"2019-09-20",4292
"2019-09-23",4201
"2019-09-24",4201
"2019-09-25",4068
"2019-09-26",4149
"2019-09-27",4087
"2019-09-30",4001
"2019-10-01",4215
