"","Price"
"2018-04-24",2315
"2018-04-25",2425
"2018-04-26",2560
"2018-04-27",2495
"2018-04-30",2420
"2018-05-02",2690
"2018-05-03",2530
"2018-05-04",2495
"2018-05-08",2385
"2018-05-09",2330
"2018-05-10",2375
"2018-05-11",2485
"2018-05-14",2555
"2018-05-15",2535
"2018-05-16",2430
"2018-05-17",2680
"2018-05-18",2770
"2018-05-21",2680
"2018-05-23",2790
"2018-05-24",3015
"2018-05-25",2910
"2018-05-28",2920
"2018-05-29",3225
"2018-05-30",3320
"2018-05-31",3020
"2018-06-01",2955
"2018-06-04",2815
"2018-06-05",2595
"2018-06-07",2585
"2018-06-08",2495
"2018-06-11",2425
"2018-06-12",2325
"2018-06-14",2225
"2018-06-15",2250
"2018-06-18",2130
"2018-06-19",2060
"2018-06-20",2135
"2018-06-21",2070
"2018-06-22",2015
"2018-06-25",2095
"2018-06-26",2110
"2018-06-27",2105
"2018-06-28",2110
"2018-06-29",2050
"2018-07-02",1920
"2018-07-03",1975
"2018-07-04",2030
"2018-07-05",2095
"2018-07-06",2005
"2018-07-09",1975
"2018-07-10",1985
"2018-07-11",1960
"2018-07-12",2000
"2018-07-13",2010
"2018-07-16",2010
"2018-07-17",2000
"2018-07-18",1920
"2018-07-19",1930
"2018-07-20",1885
"2018-07-23",1745
"2018-07-24",1795
"2018-07-25",1780
"2018-07-26",1835
"2018-07-27",1870
"2018-07-30",1875
"2018-07-31",1965
"2018-08-01",1965
"2018-08-02",1915
"2018-08-03",1940
"2018-08-06",1920
"2018-08-07",1955
"2018-08-08",1980
"2018-08-09",1975
"2018-08-10",1945
"2018-08-13",1835
"2018-08-14",1870
"2018-08-16",1910
"2018-08-17",1955
"2018-08-20",1955
"2018-08-21",1940
"2018-08-22",1940
"2018-08-23",1920
"2018-08-24",1960
"2018-08-27",1955
"2018-08-28",1985
"2018-08-29",2010
"2018-08-30",1985
"2018-08-31",1980
"2018-09-03",1965
"2018-09-04",1980
"2018-09-05",1935
"2018-09-06",1930
"2018-09-07",2260
"2018-09-10",2260
"2018-09-11",2300
"2018-09-12",2250
"2018-09-13",2325
"2018-09-14",2250
"2018-09-17",2240
"2018-09-18",2200
"2018-09-19",2160
"2018-09-20",2130
"2018-09-21",2195
"2018-09-27",2140
"2018-09-28",2050
"2018-10-01",2040
"2018-10-02",2010
"2018-10-04",2005
"2018-10-05",2040
"2018-10-08",2110
"2018-10-10",2035
"2018-10-11",1840
"2018-10-12",1855
"2018-10-15",1870
"2018-10-16",1885
"2018-10-17",1920
"2018-10-18",1920
"2018-10-19",1900
"2018-10-22",1855
"2018-10-23",1780
"2018-10-24",1690
"2018-10-25",1610
"2018-10-26",1540
"2018-10-29",1305
"2018-10-30",1460
"2018-10-31",1455
"2018-11-01",1525
"2018-11-02",1600
"2018-11-05",1615
"2018-11-06",1650
"2018-11-07",1640
"2018-11-08",1675
"2018-11-09",1695
"2018-11-12",1635
"2018-11-13",1625
"2018-11-14",1615
"2018-11-15",1585
"2018-11-16",1640
"2018-11-19",1655
"2018-11-20",1610
"2018-11-21",1660
"2018-11-22",1610
"2018-11-23",1590
"2018-11-26",1590
"2018-11-27",1615
"2018-11-28",1590
"2018-11-29",1595
"2018-11-30",1560
"2018-12-03",1600
"2018-12-04",1680
"2018-12-05",1690
"2018-12-06",1635
"2018-12-07",1680
"2018-12-10",1610
"2018-12-11",1510
"2018-12-12",1560
"2018-12-13",1625
"2018-12-14",1690
"2018-12-17",1690
"2018-12-18",1805
"2018-12-19",1815
"2018-12-20",1700
"2018-12-21",1645
"2018-12-24",1640
"2018-12-26",1550
"2018-12-27",1590
"2018-12-28",1635
"2019-01-02",1600
"2019-01-03",1590
"2019-01-04",1575
"2019-01-07",1600
"2019-01-08",1645
"2019-01-09",1675
"2019-01-10",1695
"2019-01-11",1695
"2019-01-14",1680
"2019-01-15",1695
"2019-01-16",1695
"2019-01-17",1730
"2019-01-18",1795
"2019-01-21",1835
"2019-01-22",1810
"2019-01-23",1830
"2019-01-24",1800
"2019-01-25",1790
"2019-01-28",1775
"2019-01-29",1745
"2019-01-30",1740
"2019-01-31",1750
"2019-02-01",1740
"2019-02-07",1775
"2019-02-08",1760
"2019-02-11",1735
"2019-02-12",1740
"2019-02-13",1750
"2019-02-14",1725
"2019-02-15",1715
"2019-02-18",1750
"2019-02-19",1800
"2019-02-20",1800
"2019-02-21",1850
"2019-02-22",1840
"2019-02-25",1840
"2019-02-26",1825
"2019-02-27",1810
"2019-02-28",1700
"2019-03-04",1705
"2019-03-05",1715
"2019-03-06",1730
"2019-03-07",2030
"2019-03-08",2105
"2019-03-11",2105
"2019-03-12",2050
"2019-03-13",2150
"2019-03-14",2040
"2019-03-15",2000
"2019-03-18",2040
"2019-03-19",2100
"2019-03-20",2020
"2019-03-21",2005
"2019-03-22",1940
"2019-03-25",1835
"2019-03-26",1910
"2019-03-27",1890
"2019-03-28",1915
