"","Price"
"2018-04-24",6790
"2018-04-25",6900
"2018-04-26",7200
"2018-04-27",7230
"2018-04-30",7030
"2018-05-02",6630
"2018-05-03",6620
"2018-05-04",6670
"2018-05-08",6400
"2018-05-09",6450
"2018-05-10",6600
"2018-05-11",6590
"2018-05-14",6890
"2018-05-15",6960
"2018-05-16",6890
"2018-05-17",6900
"2018-05-18",7210
"2018-05-21",7230
"2018-05-23",7060
"2018-05-24",6740
"2018-05-25",6680
"2018-05-28",6790
"2018-05-29",6750
"2018-05-30",6500
"2018-05-31",6500
"2018-06-01",6460
"2018-06-04",6460
"2018-06-05",6050
"2018-06-07",6010
"2018-06-08",6130
"2018-06-11",5830
"2018-06-12",5790
"2018-06-14",5820
"2018-06-15",5890
"2018-06-18",5730
"2018-06-19",5280
"2018-06-20",5120
"2018-06-21",5120
"2018-06-22",5210
"2018-06-25",5350
"2018-06-26",5540
"2018-06-27",5390
"2018-06-28",5300
"2018-06-29",5300
"2018-07-02",4970
"2018-07-03",4830
"2018-07-04",4965
"2018-07-05",4850
"2018-07-06",4830
"2018-07-09",4795
"2018-07-10",4810
"2018-07-11",4750
"2018-07-12",4780
"2018-07-13",4875
"2018-07-16",4800
"2018-07-17",4780
"2018-07-18",4810
"2018-07-19",4755
"2018-07-20",4740
"2018-07-23",4670
"2018-07-24",4725
"2018-07-25",4730
"2018-07-26",4800
"2018-07-27",4860
"2018-07-30",4990
"2018-07-31",5030
"2018-08-01",4975
"2018-08-02",4975
"2018-08-03",5020
"2018-08-06",5180
"2018-08-07",5390
"2018-08-08",5460
"2018-08-09",5450
"2018-08-10",5480
"2018-08-13",5300
"2018-08-14",5280
"2018-08-16",5310
"2018-08-17",5270
"2018-08-20",5500
"2018-08-21",5520
"2018-08-22",5650
"2018-08-23",5510
"2018-08-24",5490
"2018-08-27",5480
"2018-08-28",5390
"2018-08-29",5280
"2018-08-30",5400
"2018-08-31",5400
"2018-09-03",5450
"2018-09-04",5400
"2018-09-05",5530
"2018-09-06",5550
"2018-09-07",5520
"2018-09-10",5520
"2018-09-11",5520
"2018-09-12",5590
"2018-09-13",5650
"2018-09-14",5720
"2018-09-17",5790
"2018-09-18",5890
"2018-09-19",5880
"2018-09-20",5820
"2018-09-21",5930
"2018-09-27",6040
"2018-09-28",5650
"2018-10-01",5490
"2018-10-02",5650
"2018-10-04",5690
"2018-10-05",5700
"2018-10-08",5630
"2018-10-10",5510
"2018-10-11",5300
"2018-10-12",5250
"2018-10-15",5180
"2018-10-16",5240
"2018-10-17",5250
"2018-10-18",5110
"2018-10-19",5230
"2018-10-22",5270
"2018-10-23",5190
"2018-10-24",5210
"2018-10-25",5090
"2018-10-26",5080
"2018-10-29",5000
"2018-10-30",5090
"2018-10-31",5180
"2018-11-01",5170
"2018-11-02",5260
"2018-11-05",5220
"2018-11-06",5470
"2018-11-07",5390
"2018-11-08",5390
"2018-11-09",5400
"2018-11-12",5360
"2018-11-13",5280
"2018-11-14",5310
"2018-11-15",5280
"2018-11-16",5470
"2018-11-19",5510
"2018-11-20",5670
"2018-11-21",5670
"2018-11-22",5700
"2018-11-23",5720
"2018-11-26",5710
"2018-11-27",5720
"2018-11-28",5720
"2018-11-29",5660
"2018-11-30",5640
"2018-12-03",5780
"2018-12-04",5900
"2018-12-05",5960
"2018-12-06",5950
"2018-12-07",5940
"2018-12-10",5940
"2018-12-11",6070
"2018-12-12",6190
"2018-12-13",6310
"2018-12-14",6780
"2018-12-17",6880
"2018-12-18",6760
"2018-12-19",6690
"2018-12-20",6660
"2018-12-21",6640
"2018-12-24",6450
"2018-12-26",6200
"2018-12-27",6190
"2018-12-28",6280
"2019-01-02",6340
"2019-01-03",6350
"2019-01-04",6620
"2019-01-07",6690
"2019-01-08",6690
"2019-01-09",6720
"2019-01-10",6750
"2019-01-11",6700
"2019-01-14",6710
"2019-01-15",6800
"2019-01-16",6830
"2019-01-17",6810
"2019-01-18",6740
"2019-01-21",6790
"2019-01-22",6700
"2019-01-23",6660
"2019-01-24",6720
"2019-01-25",6890
"2019-01-28",7060
"2019-01-29",7210
"2019-01-30",7250
"2019-01-31",6150
"2019-02-01",5910
"2019-02-07",5950
"2019-02-08",5960
"2019-02-11",5990
"2019-02-12",5980
"2019-02-13",5980
"2019-02-14",5750
"2019-02-15",5600
"2019-02-18",5570
"2019-02-19",5630
"2019-02-20",5800
"2019-02-21",5850
"2019-02-22",5820
"2019-02-25",5820
"2019-02-26",5800
"2019-02-27",5870
"2019-02-28",5610
"2019-03-04",5750
"2019-03-05",5750
"2019-03-06",5730
"2019-03-07",5470
"2019-03-08",5400
"2019-03-11",5300
"2019-03-12",5420
"2019-03-13",5500
"2019-03-14",5590
"2019-03-15",5560
"2019-03-18",5700
"2019-03-19",5130
"2019-03-20",5230
"2019-03-21",5360
"2019-03-22",5420
"2019-03-25",5290
"2019-03-26",5330
"2019-03-27",5330
"2019-03-28",5330
"2019-03-29",5340
"2019-04-01",5480
"2019-04-02",5440
"2019-04-03",5470
"2019-04-04",5590
"2019-04-05",5630
"2019-04-08",5600
"2019-04-09",5630
"2019-04-10",5640
"2019-04-11",5750
"2019-04-12",5810
"2019-04-15",5900
"2019-04-16",5850
"2019-04-17",5680
"2019-04-18",5740
"2019-04-19",5720
"2019-04-22",5590
"2019-04-23",5700
"2019-04-24",5780
"2019-04-25",5640
"2019-04-26",5560
"2019-04-29",5650
"2019-04-30",5640
"2019-05-02",5690
"2019-05-03",5670
"2019-05-07",5630
"2019-05-08",5700
"2019-05-09",5530
"2019-05-10",5570
"2019-05-13",5500
"2019-05-14",5350
"2019-05-15",5490
"2019-05-16",5540
"2019-05-17",5450
"2019-05-20",5410
"2019-05-21",5440
"2019-05-22",5310
"2019-05-23",5240
"2019-05-24",5110
"2019-05-27",5070
"2019-05-28",5060
"2019-05-29",5050
"2019-05-30",5090
"2019-05-31",5180
"2019-06-03",5200
"2019-06-04",5200
"2019-06-05",5190
"2019-06-07",5180
"2019-06-10",5180
"2019-06-11",5200
"2019-06-12",5200
"2019-06-13",5170
"2019-06-14",5050
"2019-06-17",5000
"2019-06-18",5050
"2019-06-19",5090
"2019-06-20",5150
"2019-06-21",5050
"2019-06-24",5180
"2019-06-25",5080
"2019-06-26",5080
"2019-06-27",5020
"2019-06-28",4935
"2019-07-01",5090
"2019-07-02",5030
"2019-07-03",5030
"2019-07-04",5040
"2019-07-05",5050
"2019-07-08",4975
"2019-07-09",4980
"2019-07-10",5000
"2019-07-11",4985
"2019-07-12",4880
"2019-07-15",4780
"2019-07-16",4880
"2019-07-17",4920
"2019-07-18",4810
"2019-07-19",4750
"2019-07-22",4765
"2019-07-23",4835
"2019-07-24",4835
"2019-07-25",4780
"2019-07-26",4690
"2019-07-29",4655
"2019-07-30",4655
"2019-07-31",4625
"2019-08-01",4760
"2019-08-02",4700
"2019-08-05",4550
"2019-08-06",4495
"2019-08-07",4260
"2019-08-08",4445
"2019-08-09",4650
"2019-08-12",4565
"2019-08-13",4490
"2019-08-14",4630
"2019-08-16",4625
"2019-08-19",4650
"2019-08-20",4700
"2019-08-21",4820
"2019-08-22",4800
"2019-08-23",4695
"2019-08-26",4620
"2019-08-27",4520
"2019-08-28",4520
